epoch,train_loss,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,0.8689154694368552,1.231102502346039,0.08434393279130196,0.0,0.005145193301762237,0.0006157136177306775,0.0,0.31134818211926985,0.042544307320219424,0.0,0.20405845854238042,0.0,0.06898309575430162,5.879249281699828e-05,0.0,0.0,0.0,0.00012652544914122502,0.0,0.018071915155332928,0.012755422654721366,0.0,0.035637119398883414,0.03374603427663549,0.9242240656946578,0.0,0.0,0.06534731443271831,0.0,0.8898710165927529,0.08634757587393924,0.0,0.0,0.00012511664439975614,0.0
2,0.37863694098624556,0.2890984326601028,0.19480722846848553,0.0,0.12918053373533928,0.28090105675960503,0.0,0.5719859964867753,0.1794981732245184,0.0,0.24710519927347585,0.01864634376595562,0.11646840805125636,0.4397276093321,0.0,0.005493825894021849,0.0,0.170247634077812,0.0,0.06965854874137899,0.8257413391689934,0.0,0.5171895912082352,0.020207441903846247,0.9164843449254052,0.0,0.0,0.25368693853797425,0.0,0.8533102524633408,0.20632060416289583,0.0,0.04442787289833763,0.032989134038641774,0.3345604623416284
3,0.22628123894497587,0.16907438784837722,0.2515068589602591,0.0,0.18038049856831356,0.25513380446815814,0.0,0.7658079291382718,0.16560359013502296,0.0,0.3566184183183638,0.0813424756539583,0.4972342043988471,0.5691276962595311,0.0,0.1418081757658652,0.0,0.26203339777045864,0.0,0.11243806226847482,0.8628942056518956,0.0,0.5925940500409558,0.07082289540556382,0.9400188941165972,0.0,0.0,0.36235643224925346,0.0,0.912786502466526,0.26801977232507673,0.0,0.012427745736576564,0.09464164506328407,0.5441290909272982
4,0.1633219696008242,0.12426102459430695,0.2976248593459856,0.0,0.15513080801918155,0.5059292683845934,0.0,0.8833088516773101,0.29035607419352855,0.005548260031346881,0.45964305444406045,0.1088685443259894,0.6729376924571306,0.5765055097506593,0.0,0.13350214308329972,0.0,0.2826155420256246,0.0,0.278748715554213,0.753065825199555,0.0,0.5903629610833268,0.24135327496350234,0.936536460269069,0.0,0.0,0.5424040253945087,0.0,0.9316817500520344,0.36897078422629975,0.0,0.04007937383957324,0.14327212561022135,0.6231744544865125
5,0.1278518537407393,0.06671259291470051,0.3332429846200612,0.0,0.13670718204614704,0.7019650012156811,0.0,0.9149864962930859,0.32141678811627356,0.009764454003273894,0.4419706268671596,0.17411874121021093,0.7559624179278495,0.6209464749872374,0.0,0.23136144473433906,0.0,0.35270423907773696,0.0,0.3879105280622091,0.9110655215769473,0.0,0.7824993664245934,0.23124465704954233,0.9306042341258773,0.0,0.0,0.5148941498663675,0.0,0.9228432157197668,0.4046479231452288,0.0,0.10282155304082732,0.1615073873075334,0.6518331050440698
6,0.10614108777308202,0.060377612709999084,0.356584849909189,0.0,0.23958045925312116,0.7609822732867609,0.0,0.8924012206862464,0.4424965651403191,0.018478261120628548,0.5072448044199186,0.21791525760821112,0.7601271386483825,0.6176313439170146,0.0,0.18938956236306492,0.0,0.3941720398633187,0.0,0.422248150539507,0.9265364300318895,0.0,0.8139584271648002,0.24170045213169714,0.9433076011803335,0.0,0.0,0.7480669211859035,0.0,0.9340675150533281,0.3895148383689803,0.0,0.10352088947865963,0.19489604549045272,0.6524790001615088
7,0.09636945821917973,0.05518345423042774,0.36745346218869135,0.0,0.21040541764664536,0.7807895817433883,0.0,0.9302216248494304,0.43469665715215483,0.023248053651257546,0.4648274689594258,0.27018447377806154,0.7529788413276369,0.6152816911296002,0.0,0.38727741205604205,0.0,0.4293017076309168,0.0,0.44083555828533283,0.9269946071566224,0.0,0.8031653126150854,0.26038228761779286,0.9474542486403988,0.0,0.0,0.7129241630885794,0.0,0.9281183019455245,0.4344455798744655,0.0,0.1271392086026117,0.22788762062168438,0.6499509716654659
8,0.08400973796353235,0.055671967938542365,0.3673758488226303,0.0,0.1732395528971046,0.7607487920528686,0.0,0.9222387009041944,0.4319047610679746,0.023336745377039357,0.426738204422277,0.22466915248318792,0.7477221392291867,0.6311930235339311,0.0,0.39681297769150053,0.0,0.4231241555717771,0.0,0.5379253122139668,0.9250277041477484,0.0,0.8128898558440161,0.34515052291328546,0.9285051667347515,0.0,0.0,0.6687223853703055,0.0,0.9072608200100563,0.48433679232182314,0.0,0.11923294044321357,0.20272436372356806,0.6625230933703924
9,0.07369381328532984,0.04389688819646835,0.3886492757159766,0.0,0.2062159030936886,0.8334530381287243,0.0,0.9377132848082285,0.48577643976002394,0.03150074341011506,0.5189258547286113,0.2869532563129065,0.8027894276264395,0.6474478718862262,0.0,0.4332403697435018,0.0,0.47118018042758714,0.0,0.5011458913268456,0.9315556756325731,0.0,0.830117313884403,0.3163133508565861,0.9349503253081812,0.0,0.0,0.7944984132093342,0.0,0.9381936936793374,0.4736692524154667,0.0,0.13344553616593124,0.2398479947234824,0.687843005783059
10,0.0684114672079846,0.04655894264578819,0.3830433590733806,0.0,0.15517959084089555,0.8172824777382628,0.0,0.9410007600549649,0.5138118334067877,0.028593272608459824,0.5256751822797512,0.33426749287801777,0.771785330798334,0.6701512402078937,0.0,0.4422733107124549,0.0,0.40670533093092753,0.0,0.5682322687418602,0.9180628484117739,0.0,0.7915094077775687,0.24029777106067832,0.9466514038071432,0.0,0.0,0.7389567265054282,0.0,0.9350564475214209,0.5094769206165474,0.0,0.07888096917139405,0.22774588410907765,0.6957910201685381
