epoch,train_loss,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,225367.63890796702,1.4468547463417054,0.10355274373831427,0.0,0.0,0.0,0.0,0.6189244958301235,0.0,0.0,0.0,0.0,0.03541607763689548,0.12268560187248316,0.0,0.0,0.0,0.0,0.0,0.0,0.7330763982529918,0.0,0.2564424123361431,0.0,0.9105832281745506,0.0,0.0,0.012792605369677221,0.0,0.6220381260154177,0.0,0.0,0.0,0.0017288541377742848,0.0
2,144110.50592376373,2.964824604988098,0.11768885858876846,0.0,0.0,0.19647272577191435,0.0,0.3829779710070277,0.08142610921096553,0.0,0.0,0.0,0.335066085430343,0.2237087806727315,0.0,0.0,0.0,2.413709877899372e-05,0.0,0.0,0.8045081644309118,0.0,0.4259550144251961,0.0,0.8834459538866686,0.0,0.0,0.023636744528221915,0.0,0.3448732393526292,0.0,0.0,0.0,0.0036376967272316895,0.06031085229797023
3,114534.75369162088,1.4310104191303252,0.1473992406468927,0.0,0.0,0.2932103414518778,0.0,0.6814531944281692,0.11977386008240527,0.0,0.0,0.0,0.3054631267636193,0.5304198471126379,0.0,0.0,0.0,0.07331715203515896,0.0,0.00514421920885598,0.7481292300284302,0.0,0.11412340335308727,0.0,0.914112940824625,0.0,0.0,0.0624451338647146,0.0,0.4777021684710442,0.04883043544163286,0.0,0.0,0.000806290321348151,0.3418443573129589
4,103232.07855425825,6.21558985710144,0.06286894168314053,0.0,0.0,0.0,0.0,0.2967462305503222,0.0008751229107362643,0.0,0.0,0.0,0.41187789039142303,0.0,0.0,0.0,0.0,0.0007162056255445335,0.0,0.0,0.009857546302018372,0.0,0.0,0.0,0.8662925666141357,0.0,0.0,0.0975224266390253,0.0,0.2950867911323045,0.0,0.0,0.0,0.00012575477559046674,0.03270559891939713
5,100280.35697115384,0.9050680518150329,0.1605687906662433,0.0,0.0,0.2664982719495888,0.0,0.5682114773607647,0.10884652286123278,0.0,0.0,0.0,0.5373996801059888,0.5377725724851192,0.0,0.0,0.0,0.11613373614642933,0.0,0.07553960793941593,0.7984435781825374,0.0,0.20029788436451884,0.0,0.9316505663932905,0.0,0.0,0.0016499138760016803,0.0,0.6365522962273309,0.04032835180607201,0.0,0.0,0.0,0.3188768416214942
6,88415.08391998627,0.5849539667367936,0.19362168409255032,0.0,0.0,0.3910302815402809,0.0,0.7686039084267569,0.15554940731508737,0.0,0.0,0.0,0.5003992843049146,0.3632087358816857,0.0,0.0,0.0,0.11548238835263824,0.0,0.03309634057229477,0.8352294179482161,0.0,0.5367242348951244,0.0,0.9239709501107767,0.0,0.0,0.028344992988895357,0.0,0.8921210094660044,0.03792588243383198,0.0,0.0,0.08702537244108449,0.5271816842840196
7,73419.94458276099,0.6909438416361808,0.21965359728086672,0.0,0.0,0.37219482470933685,0.0,0.7910080738898511,0.15735696322631573,0.0,0.0,0.003958018309566966,0.7564251042979155,0.4377077654711525,0.0,0.0,0.0,0.07347635264923999,0.0,0.142748982188813,0.8385002571776463,0.0,0.5736572620487028,0.0,0.919167291597771,0.0,0.0,0.2413135503627871,0.0,0.910224977382321,0.15390188337961436,0.0,0.0,0.054879000185412107,0.6023948061112896
8,64994.851862980766,0.7918951421976089,0.22493080260594195,0.0,0.0,0.3769421687970594,0.0,0.9101067837974647,0.18441674508560726,0.0,0.0,0.03159485421991672,0.7661018348989962,0.47224355441176236,0.0,0.0,0.0,0.21214927310574355,0.0,0.19250177920263295,0.6292502734963167,0.0,0.5357120325072532,0.0,0.9333631512828605,0.0,0.0,0.41799042283669297,0.0,0.9141557338680801,0.0007893116286234892,0.0,0.0,0.028453607925172635,0.5920141563259597
9,63413.45806146978,3.7046513080596926,0.12096664097753611,0.0,0.0,0.2365496087231415,0.0,0.3835478090212103,0.18135239061044645,0.0,0.024492992512962483,0.01169366980318821,0.6325854482801281,0.02957861269830746,0.0,0.0,0.0,0.09180561720887796,0.0,0.09917230678936297,0.277976287897214,0.0,0.11300945401708576,0.0,0.9117028239303316,0.0,0.0,0.1733213488514156,0.0,0.5134242404811622,0.035813556846282284,0.0,0.0,0.008366332556055985,0.14654001105398254
10,49975.24027730082,0.23585556894540788,0.28326795163773305,0.0,0.009132257245098826,0.5979190513712809,0.0,0.9274335237137464,0.27418912996925404,0.0,0.0014961376335704127,0.019853000040049654,0.7805412155722836,0.5749956903289891,0.0,0.014601055116629388,0.0,0.37825306697851585,0.0,0.26442478945093895,0.9224816209208744,0.0,0.8133749161083855,0.0,0.943652302611677,0.0,0.0,0.4837152441973866,0.0,0.9320679079529505,0.3156891857030034,0.0,0.0,0.11330906103900455,0.6974452964538175
11,43982.644810267855,0.2560355454683304,0.28566683854824787,0.0,0.005491050050907104,0.6152126093980845,0.0,0.8942360487330265,0.36212158617735607,0.0,0.006658555211110741,0.02392973424008061,0.8039454958075106,0.5817163044243843,0.0,0.03671449657474947,0.0,0.3893840128650905,0.0,0.23125111111216823,0.9145240749044149,0.0,0.7979889011334598,0.0,0.9472485399748507,0.0,0.0,0.4444529462202932,0.0,0.9322195141602541,0.3131887087911783,0.0,0.0,0.12826912698344745,0.7127860167815643
12,40796.78732400412,0.21030141562223434,0.3041153300376739,0.0,0.020967513531854776,0.6796817967375374,0.0,0.9259404587610003,0.39324168553718264,0.0,0.024927289041082767,0.038052855943113716,0.8010644568227294,0.6573642866949745,0.0,0.06840431300391896,0.0,0.39097536805522826,0.0,0.32106414359307534,0.9388445631081146,0.0,0.8583592600669882,0.0,0.9466864824799053,0.0,0.0,0.5583522109807669,0.0,0.9345689648201441,0.36263192301400987,0.0,0.0,0.08856830243317325,0.7219946865807652
13,39197.116135817305,0.22139375209808348,0.30580065636284703,0.0,0.03746248475232659,0.6768432717952593,0.0,0.9038100345831499,0.4309992127962726,0.0,0.007399050247144316,0.045071557738374846,0.8068383285156578,0.6361610423176333,0.0,0.15289838196173827,0.0,0.39611386192134773,0.0,0.3469331286638654,0.9421779369991592,0.0,0.8625224255639405,0.0,0.9463133855330946,0.0,0.0,0.5857105687008011,0.0,0.9318995204481182,0.292362586655418,0.0,0.0,0.11129371302400759,0.6728105113937952
14,37855.534083104394,0.24511542022228242,0.30357576256732455,0.0,0.006454371454465016,0.6942892879319867,0.0,0.8981010045452843,0.3581649459192265,0.0,0.017087979066382604,0.07594346891302425,0.8110770621534484,0.6123978113273761,0.0,0.13689518302432763,0.0,0.4151167063009136,0.0,0.29620097517314614,0.9254886789390261,0.0,0.8200356927758058,0.00017316017465939546,0.9466151584488504,0.0,0.0,0.5059223052031845,0.0,0.9335583270370359,0.40720842926944545,0.0,0.0,0.15013905554478316,0.7035547989520143
