epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.26397527491345124,"tensor(1.1798, device='cuda:0')",0.0,0.4470367431640625,1.0,8.533296846913174e-10,1
2,0.19996048422420726,"tensor(3.9085, device='cuda:0')",0.0,0.4470367431640625,1.0,8.533296846913174e-10,0
3,0.17900723043610067,"tensor(2.1442, device='cuda:0')",0.0,0.4470367431640625,1.0,8.533296846913174e-10,0
4,0.16927071748410955,"tensor(1.4234, device='cuda:0')",5.973307847219852e-05,0.4470100402832031,0.9999873429370977,0.00011945987353101373,1
5,0.1593560164465624,"tensor(0.1260, device='cuda:0')",0.8116328879227671,0.08991241455078125,0.32741341902760057,0.8960235714912415,1
6,0.14039873287958257,"tensor(0.1270, device='cuda:0')",0.8201185506230282,0.08612823486328125,0.314922492698973,0.9011704921722412,1
7,0.13355324592660456,"tensor(0.1326, device='cuda:0')",0.8190239565638445,0.08697128295898438,0.3177060098055383,0.900509238243103,0
8,0.12789779068792567,"tensor(0.1312, device='cuda:0')",0.8329992444451297,0.08263015747070312,0.3032326665905132,0.9088920950889587,1
9,0.12365577106966692,"tensor(0.1327, device='cuda:0')",0.8258133944982955,0.08459091186523438,0.309792966374281,0.904597818851471,0
10,0.12294443784391179,"tensor(0.1331, device='cuda:0')",0.8222090636349282,0.08590316772460938,0.31415896080502725,0.902431070804596,0
11,0.12222550634075613,"tensor(0.1359, device='cuda:0')",0.8187180681791262,0.08757400512695312,0.31968759931533397,0.9003243446350098,0
12,0.12173073037582285,"tensor(0.1329, device='cuda:0')",0.8231443803034605,0.08554840087890625,0.312980266857811,0.9029941558837891,0
13,0.12166046088232714,"tensor(0.1341, device='cuda:0')",0.8216818242768913,0.08623886108398438,0.31526973826118476,0.9021134376525879,0
14,0.12159490629154093,"tensor(0.1344, device='cuda:0')",0.8211605980512052,0.08646774291992188,0.3160282168771271,0.901799201965332,0
15,0.12154332679860733,"tensor(0.1321, device='cuda:0')",0.8256069600175885,0.08472442626953125,0.31023625818839573,0.9044739603996277,0
16,0.12153660812798668,"tensor(0.1349, device='cuda:0')",0.8225360954174513,0.086273193359375,0.3153743931252939,0.9026280641555786,0
17,0.12153111705008675,"tensor(0.1352, device='cuda:0')",0.8203632872141159,0.08707046508789062,0.3180177270394171,0.9013181924819946,0
18,0.12152392548673294,"tensor(0.1353, device='cuda:0')",0.8210165655549618,0.086883544921875,0.3173970119594737,0.9017123579978943,0
19,0.12151721952592626,"tensor(0.1358, device='cuda:0')",0.8217885464628321,0.086669921875,0.31668712527573695,0.9021777510643005,0
20,0.12151084051412694,"tensor(0.1357, device='cuda:0')",0.8208798031957119,0.08693695068359375,0.31757389222268506,0.9016298651695251,0
21,0.12150430679321289,"tensor(0.1350, device='cuda:0')",0.8221412472415716,0.086395263671875,0.31578001438348013,0.9023902416229248,0
22,0.12149790192351621,"tensor(0.1330, device='cuda:0')",0.8257177960199394,0.08495712280273438,0.3110042388332126,0.9045404195785522,0
23,0.12149173152797363,"tensor(0.1340, device='cuda:0')",0.822851969929547,0.085845947265625,0.313963994017738,0.9028182029724121,0
24,0.121485095252009,"tensor(0.1327, device='cuda:0')",0.8236424795771263,0.08539962768554688,0.31248464662205166,0.903293788433075,0
25,0.12147988247520783,"tensor(0.1363, device='cuda:0')",0.8206447861582342,0.08707427978515625,0.31802748439539497,0.9014880657196045,0
26,0.12147323699558482,"tensor(0.1328, device='cuda:0')",0.8230196066049947,0.08553314208984375,0.3129312093126565,0.9029191136360168,0
27,0.12146542440442477,"tensor(0.1369, device='cuda:0')",0.8189914484148857,0.08768844604492188,0.3200601824137793,0.9004896283149719,0
28,0.12145927899024066,"tensor(0.1368, device='cuda:0')",0.8172919678619677,0.08822250366210938,0.32182821010647833,0.8994613885879517,0
29,0.12145319756339579,"tensor(0.1336, device='cuda:0')",0.8234401415372519,0.08565521240234375,0.3133295500345278,0.9031721353530884,0
30,0.1214465700528201,"tensor(0.1341, device='cuda:0')",0.8241927015993167,0.0855865478515625,0.31309601481142424,0.9036245942115784,0
31,0.12144022960873212,"tensor(0.1332, device='cuda:0')",0.8230211180515624,0.0857086181640625,0.31350970910144127,0.9029200077056885,0
32,0.12143320984700147,"tensor(0.1347, device='cuda:0')",0.820883166849313,0.08666610717773438,0.31668345536636466,0.9016318917274475,0
33,0.1214270863462897,"tensor(0.1334, device='cuda:0')",0.8238030504239319,0.08553695678710938,0.3129360860386745,0.9033903479576111,0
34,0.121420780525488,"tensor(0.1319, device='cuda:0')",0.8250737811356392,0.08478927612304688,0.3104556214589267,0.9041538834571838,0
35,0.12141394352211672,"tensor(0.1324, device='cuda:0')",0.8249642784241682,0.08504867553710938,0.3113135531328747,0.9040881395339966,0
36,0.12140761534957324,"tensor(0.1373, device='cuda:0')",0.8185181395275616,0.08795166015625,0.3209280775326765,0.9002034664154053,0
37,0.12140163121854558,"tensor(0.1322, device='cuda:0')",0.825540456830104,0.08487319946289062,0.3107285374727241,0.9044340252876282,0
38,0.1213957956608604,"tensor(0.1298, device='cuda:0')",0.8276173639756433,0.0836944580078125,0.306809001519321,0.9056790471076965,0
39,0.12138817415517919,"tensor(0.1353, device='cuda:0')",0.8216157188086765,0.08661651611328125,0.3165131011999045,0.9020736217498779,0
40,0.12138219747473211,"tensor(0.1314, device='cuda:0')",0.8258776518339639,0.084442138671875,0.3093004146575645,0.9046363830566406,0
41,0.12137519261416267,"tensor(0.1328, device='cuda:0')",0.8243977632893175,0.085174560546875,0.3117345780029105,0.9037478566169739,0
42,0.12136859534417882,"tensor(0.1325, device='cuda:0')",0.8243192162915597,0.08510208129882812,0.31149606472976266,0.9037006497383118,0
43,0.12136316080303754,"tensor(0.1337, device='cuda:0')",0.8252149893972472,0.08520889282226562,0.31184035397618814,0.9042387008666992,0
44,0.12135662532904569,"tensor(0.1342, device='cuda:0')",0.8237768604121867,0.08565521240234375,0.3133263439408047,0.9033746123313904,0
45,0.12134930228485781,"tensor(0.1345, device='cuda:0')",0.8213044851547694,0.08632659912109375,0.3155623520259284,0.901885986328125,0
46,0.12134312268565683,"tensor(0.1358, device='cuda:0')",0.8217340133385641,0.086669921875,0.3166876427692279,0.9021449089050293,0
47,0.12133689838297226,"tensor(0.1347, device='cuda:0')",0.8218963755012186,0.08641433715820312,0.3158451558020552,0.9022427201271057,0
48,0.1213309291531058,"tensor(0.1374, device='cuda:0')",0.8166644274616108,0.08849334716796875,0.32272158969576736,0.8990812301635742,0
49,0.1213243314448525,"tensor(0.1350, device='cuda:0')",0.8235128365685661,0.0860137939453125,0.31451086437818365,0.9032158255577087,0
50,0.12131713418399587,"tensor(0.1343, device='cuda:0')",0.8245988886280035,0.08549118041992188,0.31277768727172817,0.9038686752319336,0
51,0.12131103873252869,"tensor(0.1333, device='cuda:0')",0.8231692421651524,0.085601806640625,0.3131561120234927,0.9030091166496277,0
52,0.12130452035104528,"tensor(0.1347, device='cuda:0')",0.8210274075183466,0.08661270141601562,0.3165063708641995,0.9017189145088196,0
53,0.12129833636914983,"tensor(0.1359, device='cuda:0')",0.8200182642650208,0.08721160888671875,0.3184847961034626,0.9011099338531494,0
54,0.12129141127361971,"tensor(0.1349, device='cuda:0')",0.8238526078517313,0.08585357666015625,0.31397969382166013,0.9034201502799988,0
55,0.12128605080001495,"tensor(0.1340, device='cuda:0')",0.8223443655492911,0.08618545532226562,0.3150873334657288,0.9025126099586487,0
56,0.12127912219832926,"tensor(0.1354, device='cuda:0')",0.8196142545730263,0.08712387084960938,0.3182007880729024,0.900865912437439,0
57,0.12127232726882486,"tensor(0.1347, device='cuda:0')",0.8214952314198635,0.08646392822265625,0.3160122923898989,0.9020009636878967,0
58,0.12126614021904328,"tensor(0.1362, device='cuda:0')",0.8209899311741209,0.08701324462890625,0.3178235775712822,0.9016962647438049,0
59,0.12125965733738507,"tensor(0.1375, device='cuda:0')",0.8191394099349609,0.08783340454101562,0.3205341476579272,0.900579035282135,0
60,0.12125348825665082,"tensor(0.1360, device='cuda:0')",0.8216782668673188,0.08678817749023438,0.31707711662426896,0.902111291885376,0
