epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.2912782027440913,"tensor(0.7421, device='cuda:0')",0.0,0.5288925170898438,1.0,7.212613284401925e-10,1
2,0.20427137832431233,"tensor(2.5637, device='cuda:0')",0.0,0.5288925170898438,1.0,7.212613284401925e-10,0
3,0.18845110342783086,"tensor(2.7349, device='cuda:0')",0.004695411335343248,0.5264091491699219,1.0005180011665968,0.009346935898065567,1
4,0.1806836759342867,"tensor(0.2805, device='cuda:0')",0.7888495366271177,0.13645553588867188,0.47144516485774324,0.8819629549980164,1
5,0.17198845437344382,"tensor(0.3461, device='cuda:0')",0.7806507316186495,0.147308349609375,0.5026231856945007,0.8768150806427002,0
6,0.16488388049251892,"tensor(0.2532, device='cuda:0')",0.8156782382627313,0.1149444580078125,0.4069884935811112,0.8984832167625427,1
7,0.15700329708702424,"tensor(0.3141, device='cuda:0')",0.6035902345619913,0.22112655639648438,0.6890870236268152,0.7527986168861389,0
8,0.1532002279863638,"tensor(0.3669, device='cuda:0')",0.47870148856990963,0.2992439270019531,0.8391541790844936,0.6474619507789612,0
9,0.14850022424669826,"tensor(0.2663, device='cuda:0')",0.8018730712804168,0.11951828002929688,0.42095518233393736,0.8900439143180847,0
10,0.14094538329278722,"tensor(0.2443, device='cuda:0')",0.8170739693406757,0.11721420288085938,0.4140030289384854,0.8993293642997742,0
11,0.1316128579132697,"tensor(0.1942, device='cuda:0')",0.8227648626612677,0.0986785888671875,0.35576678783805504,0.9027657508850098,1
12,0.12836219282711253,"tensor(0.2690, device='cuda:0')",0.7933230530124578,0.12986373901367188,0.4520561473616811,0.8847519755363464,0
13,0.1255835680400624,"tensor(0.1942, device='cuda:0')",0.8529406035104125,0.08639144897460938,0.3157280465378083,0.9206345677375793,1
14,0.12366424851557788,"tensor(0.2231, device='cuda:0')",0.8406046287248123,0.0983123779296875,0.35464309029684604,0.9134005308151245,0
15,0.12139313930974287,"tensor(0.2025, device='cuda:0')",0.8551934684096139,0.086669921875,0.3166622388495959,0.921945333480835,1
16,0.1210509074084899,"tensor(0.2043, device='cuda:0')",0.8523279570574724,0.08878326416015625,0.3236354364360682,0.9202775955200195,0
17,0.12077667082057279,"tensor(0.2101, device='cuda:0')",0.8480599380991922,0.09213638305664062,0.3346279498414092,0.9177840352058411,0
18,0.12058017622022067,"tensor(0.2153, device='cuda:0')",0.8443035602748282,0.09508895874023438,0.34423314703022034,0.9155797958374023,0
19,0.12056480128975476,"tensor(0.2220, device='cuda:0')",0.8412784163235906,0.09750747680664062,0.3520495288219634,0.9137981534004211,0
20,0.12053822594530442,"tensor(0.2116, device='cuda:0')",0.8457918415752123,0.09375,0.33988446907361825,0.9164541959762573,0
21,0.12051699792637545,"tensor(0.2149, device='cuda:0')",0.8456818309762246,0.09411239624023438,0.34106487017615705,0.9163896441459656,0
22,0.12051479693721323,"tensor(0.2247, device='cuda:0')",0.8416244410402078,0.097412109375,0.35174389492940783,0.9140022397041321,0
23,0.12051275723120745,"tensor(0.2221, device='cuda:0')",0.8417330510316223,0.09723663330078125,0.3511773730573502,0.9140663146972656,0
24,0.12051038926138598,"tensor(0.2146, device='cuda:0')",0.8466738930207204,0.09334945678710938,0.3385837558526601,0.916971743106842,0
25,0.12050834517268573,"tensor(0.2134, device='cuda:0')",0.8453751613024468,0.0941619873046875,0.34122431424689526,0.9162095189094543,0
26,0.12050599210402545,"tensor(0.2157, device='cuda:0')",0.8442038949026275,0.0950927734375,0.3442448486489773,0.9155212044715881,0
27,0.12050393793512792,"tensor(0.2223, device='cuda:0')",0.8419643578132667,0.09705352783203125,0.35058684652319194,0.9142026305198669,0
28,0.12050205337650635,"tensor(0.2196, device='cuda:0')",0.845157225642657,0.09469223022460938,0.3429490400741191,0.9160815477371216,0
29,0.12049953245064791,"tensor(0.2155, device='cuda:0')",0.8445130332641891,0.09493255615234375,0.34372616251703847,0.9157029986381531,0
30,0.12049760757123723,"tensor(0.2139, device='cuda:0')",0.8452111838191553,0.09429550170898438,0.3416580395493265,0.9161131978034973,0
31,0.12049538992783602,"tensor(0.2205, device='cuda:0')",0.8440468700359437,0.09550094604492188,0.34556979774358987,0.915428876876831,0
32,0.12049320164848776,"tensor(0.2158, device='cuda:0')",0.8455058287887126,0.09423446655273438,0.3414612966874895,0.916286289691925,0
33,0.1204910703441676,"tensor(0.2158, device='cuda:0')",0.845043208564175,0.09453201293945312,0.34242685177098664,0.916014552116394,0
34,0.12048870894838781,"tensor(0.2123, device='cuda:0')",0.8458812608973796,0.09373855590820312,0.3398477529233568,0.9165067076683044,0
35,0.1204869501730975,"tensor(0.2170, device='cuda:0')",0.845185356435458,0.09451675415039062,0.34237818186056146,0.9160980582237244,0
36,0.12048481623916064,"tensor(0.2220, device='cuda:0')",0.8409868114817688,0.09773635864257812,0.35278679338849417,0.9136261343955994,0
37,0.12048237244872485,"tensor(0.2184, device='cuda:0')",0.8440873290554318,0.09537506103515625,0.34516123900176077,0.9154526591300964,0
38,0.12048033405752744,"tensor(0.2134, device='cuda:0')",0.8455326826456843,0.09405899047851562,0.3408898400252006,0.9163020253181458,0
39,0.1204779376001919,"tensor(0.2126, device='cuda:0')",0.8467057974198814,0.09315109252929688,0.33793638051887875,0.9169904589653015,0
40,0.12047650182948393,"tensor(0.2119, device='cuda:0')",0.8468815719263003,0.09304428100585938,0.33758873379170273,0.9170935153961182,0
41,0.12047358426977606,"tensor(0.2144, device='cuda:0')",0.8450944919843004,0.09439849853515625,0.3419925978637617,0.9160446524620056,0
42,0.12047156691551208,"tensor(0.2175, device='cuda:0')",0.8447881943143938,0.0948486328125,0.3434551890337405,0.9158647060394287,0
43,0.12046930675997454,"tensor(0.2150, device='cuda:0')",0.8446764065744378,0.09473800659179688,0.34309457445769376,0.9157990217208862,0
44,0.12046722673317965,"tensor(0.2184, device='cuda:0')",0.8441110633070826,0.09537124633789062,0.34514901812434673,0.9154666066169739,0
45,0.12046511821887072,"tensor(0.2145, device='cuda:0')",0.8450616086458613,0.09444808959960938,0.3421538117842503,0.9160253405570984,0
46,0.12046304301303976,"tensor(0.2129, device='cuda:0')",0.8457499467411872,0.09391021728515625,0.3404064905801647,0.9164295792579651,0
47,0.12046082054867464,"tensor(0.2108, device='cuda:0')",0.8476355175449629,0.09242630004882812,0.3355738091764674,0.9175354242324829,0
48,0.12045875016380758,"tensor(0.2152, device='cuda:0')",0.8446708189504227,0.09475326538085938,0.3431441714098784,0.9157957434654236,0
49,0.12045651367482017,"tensor(0.2144, device='cuda:0')",0.8460864120225423,0.0937652587890625,0.33993621693946074,0.9166271090507507,0
50,0.12045429909930509,"tensor(0.2172, device='cuda:0')",0.8444420856773581,0.09503936767578125,0.3440729249034219,0.9156612753868103,0
51,0.12045242725049748,"tensor(0.2154, device='cuda:0')",0.8453774045381159,0.09425735473632812,0.3415349517496248,0.9162108302116394,0
52,0.12044998871929505,"tensor(0.2129, device='cuda:0')",0.8457670265728653,0.09383392333984375,0.3401579119219471,0.9164396524429321,0
53,0.12044776625492994,"tensor(0.2113, device='cuda:0')",0.8481257116256833,0.09209823608398438,0.3345035094773836,0.917822539806366,0
54,0.12044591631959467,"tensor(0.2143, device='cuda:0')",0.8461875794841596,0.093658447265625,0.3395885870511016,0.916686475276947,0
55,0.12044360663960962,"tensor(0.2129, device='cuda:0')",0.8465240004266185,0.09331893920898438,0.3384831292953999,0.9168838262557983,0
56,0.12044149681049235,"tensor(0.2171, device='cuda:0')",0.8441492781394536,0.09524917602539062,0.3447527200988746,0.9154890775680542,0
57,0.12043946893776164,"tensor(0.2141, device='cuda:0')",0.8452940071388315,0.09424209594726562,0.3414846840992002,0.9161618947982788,0
58,0.1204370264621342,"tensor(0.2130, device='cuda:0')",0.845794714644708,0.09386825561523438,0.3402700170048325,0.916455864906311,0
59,0.12043490260839462,"tensor(0.2167, device='cuda:0')",0.8434867263264313,0.095672607421875,0.3461230886734732,0.9150993227958679,0
60,0.12043273142155479,"tensor(0.2114, device='cuda:0')",0.8476936521208844,0.09241485595703125,0.3355367571264328,0.9175694584846497,0
