epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.8348811268806458,0.811410665512085,0.8020904661202931,0.172576904296875,0.6459775688062169,0.8901349504788717
2,0.7114947173330519,0.7632699012756348,0.8317746815295523,0.1427129109700521,0.5418945443122913,0.9081043203671774
3,0.6822537691504867,0.6876510183016459,0.8233925229639888,0.15018844604492188,0.5639969645748734,0.9030503630638123
4,0.654007684301447,0.7519235610961914,0.8402255662504121,0.13605753580729166,0.5283303081212315,0.9131699005762736
5,0.6340487047478005,0.6847680409749349,0.8362493519579074,0.1365025838216146,0.5160537919589256,0.9107719461123148
6,0.6248796262122966,0.6430007616678873,0.8403790850889515,0.13164774576822916,0.4954152934419132,0.9131447672843933
7,0.6177103894728201,0.5733765363693237,0.8464226395607696,0.1268132527669271,0.481328690291517,0.9167883396148682
8,0.6088125131748341,0.7232375741004944,0.8695451527564865,0.11197408040364583,0.45951133158944496,0.930168608824412
9,0.5942102946616985,0.573259174823761,0.8464581199002765,0.12533696492513022,0.47205727866237096,0.9165521462758383
10,0.5850906140274472,0.6062583923339844,0.868359661481625,0.11035919189453125,0.43965090274551216,0.92945663134257
11,0.576289959527828,0.59757928053538,0.8645531486584422,0.11272176106770833,0.4438619251961465,0.9273259242375692
12,0.5677357569888786,0.6090541879336039,0.8819828198223879,0.09783554077148438,0.3935760847287979,0.9372482697168986
13,0.55351456006368,0.5853017369906107,0.8834021206679056,0.09610366821289062,0.3853750143601262,0.9380690852801005
14,0.5428251436463108,0.6126348376274109,0.8808414940447055,0.09874598185221355,0.3967024980701519,0.9366188049316406
15,0.5375597697717173,0.6102136174837748,0.8759532177593515,0.1027056376139323,0.4100162345266329,0.9338470896085104
16,0.5331534930953273,0.6242989798386892,0.8770130370370465,0.10208892822265625,0.4093007690186046,0.9344484806060791
17,0.5314281936045047,0.655045340458552,0.8809925639106454,0.09939193725585938,0.4029961297427584,0.936686376730601
18,0.5291912953058878,0.6116889516512553,0.8759169857022586,0.10246658325195312,0.40801241891389345,0.9338258306185404
19,0.5279576977094015,0.6399096449216207,0.8803786883377872,0.0994733174641927,0.40120601279208207,0.9363490343093872
20,0.5277607518213766,0.6302308440208435,0.8791013982033856,0.10033543904622395,0.40324580359406736,0.9356332619984945
21,0.5275416352130748,0.5994187593460083,0.8737582993017575,0.10398101806640625,0.4117536840145349,0.9325914780298868
22,0.527330627044042,0.6304696997006735,0.8794148976663271,0.1000531514485677,0.4021963979544189,0.9358082016309103
23,0.5271192998797806,0.6259789566198984,0.8786828565905799,0.10054524739583333,0.40334157909793583,0.9353958368301392
24,0.5269157378761856,0.598838210105896,0.8740261197619597,0.10373814900716145,0.41085794125014824,0.932744562625885
25,0.5266962912347581,0.6230453451474508,0.8783904014192836,0.1006609598795573,0.40306926028983153,0.9352307319641113
26,0.5264893461156774,0.6486960351467133,0.8816584097828647,0.09858449300130208,0.3989645826568224,0.9370660384496053
27,0.5262915293375651,0.6020829876263937,0.8751888817613969,0.10283788045247395,0.4081992997520239,0.9334094921747843
28,0.5260999975381074,0.6230446994304657,0.8787346828683256,0.10045623779296875,0.40279614585324247,0.9354273279507955
29,0.5259221538349435,0.6204332907994589,0.8783279556068356,0.10071436564127605,0.4033161127367657,0.9351975123087565
30,0.5257301992840238,0.6147997081279755,0.8772614910377463,0.10141754150390625,0.4047642643987346,0.9345940550168356
31,0.5255534593705777,0.6212860345840454,0.8791028327988331,0.10007476806640625,0.4011667428176233,0.9356348514556885
32,0.5253848676328305,0.6113545199235281,0.87736548492963,0.10125096638997395,0.4038426054207898,0.9346499641736349
33,0.5252125539161541,0.6114050149917603,0.8772482305013187,0.10140101114908855,0.40463871371681703,0.9345827500025431
34,0.5250486301051246,0.6102882027626038,0.8775823089785745,0.10107930501302083,0.40326467495101087,0.9347701072692871
35,0.5248829203623312,0.6167688369750977,0.8785860797838646,0.1003888448079427,0.4015826244894587,0.9353432059288025
36,0.5247275365723504,0.6014167070388794,0.8757966093925003,0.1022809346516927,0.4059998483399239,0.9337564706802368
37,0.5245683711987955,0.5910778443018595,0.8729899859971715,0.10433705647786458,0.411630825659355,0.9321499466896057
38,0.5244036129227391,0.6336736083030701,0.8810167545927673,0.09874216715494792,0.39762651354337714,0.9367109934488932
39,0.5242605794359136,0.6347891290982565,0.8809237228919166,0.09879302978515625,0.39777882138914583,0.9366614023844401
40,0.5241025884946188,0.6557390689849854,0.8826574742135893,0.09787623087565105,0.3971096125886137,0.9376270373662313
41,0.5239553363234909,0.6239228149255117,0.8799220132986233,0.09935506184895833,0.39833108067229966,0.9360960920651754
42,0.5238006843460931,0.6255533198515574,0.8801523194183893,0.09921900431315105,0.39827752166550506,0.936226507027944
43,0.5236561497052511,0.6158159275849661,0.8784120918439497,0.10043080647786458,0.40124535859631455,0.9352443416913351
44,0.5235100079465795,0.6477731466293335,0.8826294953214674,0.09767659505208333,0.39524598732674665,0.9376144409179688
45,0.5233642801090523,0.618415633837382,0.8786657913517796,0.10035451253255208,0.40175377744573754,0.9353881080945333
46,0.523228179525446,0.6081823805967966,0.8769480936555817,0.10149256388346355,0.4041333275842474,0.9344124794006348
47,0.5230814174369529,0.623436858256658,0.8797678918910808,0.09952672322591145,0.39923365582477527,0.9360112150510153
48,0.5229347094341561,0.6419121623039246,0.8822463729664677,0.0978838602701823,0.39551787138581856,0.9374020497004191
49,0.522793029193525,0.6099479695161184,0.8774730072472726,0.10105387369791667,0.402795344237447,0.9347108205159506
50,0.5226541338143526,0.6186284820238749,0.8791407529103327,0.09988657633463542,0.39982003154891893,0.9356543223063151
