epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.654243714,0.805978199,0.758171283,0.225226084,0.839037347,0.862422446
2,0.54507361,0.542163054,0.835967527,0.136447906,0.508352567,0.910564065
3,0.51127419,0.517238001,0.889696275,0.09524409,0.403868811,0.941460947
4,0.488636759,0.515093952,0.882916958,0.102125804,0.436960014,0.937706212
5,0.472713709,0.50181522,0.884962219,0.100646973,0.43182946,0.938770294
6,0.452810173,0.472106467,0.894423355,0.090660095,0.38628347,0.944168985
7,0.43487523,0.573011736,0.863380538,0.123705546,0.542486748,0.926478724
8,0.41570031,0.445358415,0.894342668,0.090957642,0.388456209,0.944104334
9,0.400337716,0.522869249,0.873226857,0.112687429,0.489735265,0.932207783
10,0.378931987,0.465386818,0.891719765,0.094221751,0.40672016,0.942603469
11,0.358075817,0.428915083,0.898032053,0.086743673,0.367032177,0.946190298
12,0.343019697,0.504060477,0.883453304,0.102250417,0.440621301,0.937952081
13,0.326262613,0.492830892,0.88371744,0.101618449,0.433797111,0.938067138
14,0.309975435,0.577379644,0.868878704,0.117993673,0.516085355,0.929611444
15,0.279061363,0.458660245,0.895564204,0.089654287,0.381184968,0.944754561
16,0.263285993,0.463611205,0.895499124,0.089745839,0.381482859,0.944706619
17,0.255828737,0.453400314,0.898456248,0.086779277,0.368649586,0.946376344
18,0.249235101,0.483021528,0.892662999,0.092636108,0.394215009,0.943101903
19,0.247002832,0.490143726,0.891172402,0.094239553,0.402301585,0.942272226
20,0.245135617,0.508192658,0.887592677,0.098028819,0.420359873,0.940253198
21,0.243227971,0.477275978,0.894476731,0.09072876,0.385520475,0.944131553
22,0.241190505,0.485365967,0.892611067,0.09249115,0.392591151,0.943084041
23,0.239269455,0.501758615,0.889350535,0.096043905,0.410549294,0.941260477
24,0.237388159,0.462217917,0.898132732,0.086828868,0.367500184,0.946207047
25,0.235413583,0.494398942,0.89195205,0.093355815,0.397844923,0.942715486
26,0.233598943,0.480891426,0.894765354,0.090344747,0.383570859,0.944305579
27,0.231685243,0.482219636,0.894793129,0.090357463,0.38384823,0.94431905
28,0.230096461,0.471070002,0.896937575,0.087928772,0.371693409,0.945535739
29,0.228335947,0.463531693,0.898752802,0.086003621,0.362738309,0.946559469
30,0.226780831,0.504238496,0.891176776,0.094178518,0.401992804,0.942284882
31,0.224759182,0.499558419,0.891801773,0.093413035,0.398039574,0.94264853
32,0.22274137,0.47732232,0.896557787,0.088389079,0.374256034,0.945323606
33,0.221156397,0.501100302,0.892218013,0.092919668,0.395118674,0.942874491
34,0.219463492,0.475381573,0.897230747,0.087565104,0.36991534,0.94570903
35,0.217405696,0.528355459,0.886050921,0.099246979,0.423860158,0.939398448
36,0.215365422,0.534124891,0.885367694,0.099853516,0.425086391,0.938984891
37,0.213799235,0.509724617,0.891168643,0.093921661,0.399361201,0.942289909
38,0.212085054,0.490424087,0.894721717,0.090000153,0.379927051,0.944294016
39,0.210032878,0.517572244,0.889569232,0.095486959,0.40568248,0.941378971
40,0.208349713,0.518940051,0.889525346,0.095549266,0.406518091,0.941367964
41,0.206563139,0.515602708,0.890369907,0.094612122,0.40160521,0.941840152
42,0.20516312,0.495657126,0.894417222,0.090370178,0.38219077,0.944129388
43,0.203850584,0.542662342,0.882974203,0.10191981,0.432559916,0.937657754
44,0.201559253,0.514980714,0.891431196,0.093570709,0.397387546,0.94244194
45,0.200115814,0.539572954,0.885737106,0.09936142,0.423342665,0.939232786
46,0.198256811,0.516432087,0.890330653,0.094421387,0.399549237,0.94182392
47,0.196609006,0.515784959,0.890382162,0.094118754,0.396485967,0.941851417
48,0.194606358,0.512223542,0.891929934,0.092748006,0.39187993,0.942729652
49,0.192858658,0.526624401,0.889159408,0.095615387,0.405037341,0.94116948
50,0.191027136,0.524671972,0.888858889,0.095695496,0.40349662,0.940988104
,,,0.898752802,,,
