epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.28115344573469725,"tensor(0.7208, device='cuda:0')",0.0,0.4476737976074219,1.0,8.521153782581337e-10,1
2,0.20582589025006576,"tensor(1.6957, device='cuda:0')",0.0,0.4476737976074219,1.0,8.521153782581337e-10,0
3,0.1849102522520458,"tensor(0.9779, device='cuda:0')",0.008910773005298758,0.4438018798828125,0.9981197725020865,0.017664145678281784,1
4,0.1779786120442783,"tensor(0.2561, device='cuda:0')",0.6699738138997772,0.15480804443359375,0.5239916790550123,0.8023764491081238,1
5,0.17317785892416449,"tensor(0.1843, device='cuda:0')",0.8051659061461326,0.1055450439453125,0.377637674936534,0.8920685648918152,1
6,0.16997520099667943,"tensor(0.7463, device='cuda:0')",0.06902510235871943,0.41721343994140625,0.9820326255122187,0.12913654744625092,0
7,0.16350582548800638,"tensor(0.2049, device='cuda:0')",0.7703012960781014,0.1301422119140625,0.4528833144641049,0.8702487945556641,0
8,0.1564653704271597,"tensor(0.2247, device='cuda:0')",0.7743585806415589,0.12332534790039062,0.4324757162089157,0.8728321194648743,0
9,0.1503399216076907,"tensor(0.2076, device='cuda:0')",0.7609755695085024,0.11051177978515625,0.3935042974118508,0.8642659187316895,0
10,0.14075404975344152,"tensor(0.1709, device='cuda:0')",0.8312088363428337,0.08779144287109375,0.32033794981840313,0.9078252911567688,1
11,0.13688193086315603,"tensor(0.1623, device='cuda:0')",0.8448162906669339,0.07680511474609375,0.2836403129517596,0.9158812165260315,1
12,0.13403690387220943,"tensor(0.1824, device='cuda:0')",0.8293315363091663,0.0888824462890625,0.3239310083504955,0.9067044854164124,0
13,0.13151892581406763,"tensor(0.1807, device='cuda:0')",0.8294371974428144,0.08803558349609375,0.3211426537234715,0.9067676067352295,0
14,0.12901974206461625,"tensor(0.1782, device='cuda:0')",0.8358065225468415,0.08260345458984375,0.30312935274354635,0.9105605483055115,0
15,0.12658355253584244,"tensor(0.1812, device='cuda:0')",0.8331625502930938,0.08446884155273438,0.30934177250330497,0.9089892506599426,0
16,0.12632127851247787,"tensor(0.1783, device='cuda:0')",0.8365258621342604,0.08233261108398438,0.3022237815145994,0.9109873175621033,0
17,0.12603705420213587,"tensor(0.1778, device='cuda:0')",0.8373321777737232,0.08162307739257812,0.29985283520482353,0.9114652276039124,0
18,0.12582195769338048,"tensor(0.1830, device='cuda:0')",0.8323121161026135,0.08498001098632812,0.3110397797490059,0.9084829092025757,0
19,0.1257964881027446,"tensor(0.1821, device='cuda:0')",0.8334989535811614,0.08436965942382812,0.30901152784550834,0.9091894626617432,0
20,0.12577538630541632,"tensor(0.1802, device='cuda:0')",0.8350354030501089,0.08318710327148438,0.3050758409880324,0.9101027846336365,0
21,0.125750052578309,"tensor(0.1790, device='cuda:0')",0.8358713144869887,0.08247756958007812,0.30270958496128075,0.9105990529060364,0
22,0.12574769863310983,"tensor(0.1807, device='cuda:0')",0.8353620874071619,0.08337783813476562,0.3057094794396773,0.9102967381477356,0
23,0.12574514921973734,"tensor(0.1820, device='cuda:0')",0.8326679121342695,0.08473587036132812,0.3102292123628605,0.9086948037147522,0
24,0.1257430424585062,"tensor(0.1833, device='cuda:0')",0.832597302302565,0.08517074584960938,0.31167112618124027,0.9086527824401855,0
25,0.12574062321115942,"tensor(0.1818, device='cuda:0')",0.8334348699203502,0.08448028564453125,0.3093789148122078,0.9091513156890869,0
26,0.12573842923430836,"tensor(0.1813, device='cuda:0')",0.834210963079198,0.083831787109375,0.30722272271332574,0.9096128940582275,0
27,0.125735944684814,"tensor(0.1814, device='cuda:0')",0.8335727679651584,0.08396530151367188,0.30766856493229944,0.9092333912849426,0
28,0.12573346145012798,"tensor(0.1810, device='cuda:0')",0.8348658369576668,0.08371734619140625,0.30684026264698816,0.9100020527839661,0
29,0.12573132751619115,"tensor(0.1835, device='cuda:0')",0.8326599149918665,0.08515548706054688,0.31162039767955674,0.9086900353431702,0
30,0.1257286325973623,"tensor(0.1831, device='cuda:0')",0.8322391154111956,0.08519363403320312,0.3117479357722398,0.9084393978118896,0
31,0.12572629881255767,"tensor(0.1819, device='cuda:0')",0.833252669469736,0.08411407470703125,0.3081638329395555,0.9090428948402405,0
32,0.12572382390499115,"tensor(0.1852, device='cuda:0')",0.8296678112813423,0.08647537231445312,0.3159955999975058,0.9069054126739502,0
