epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.512973354,1.019063354,0,0.447036743,1,8.53E-10
2,0.346801372,6.146876812,0,0.447036743,1,8.53E-10
3,0.338603091,12.42281055,0,0.447036743,1,8.53E-10
4,0.295661612,0.533320129,0.763960939,0.113689423,0.403229758,0.866188049
5,0.263549753,0.445689321,0.82518732,0.090690613,0.329864547,0.904222071
6,0.267294669,0.277170569,0.82424487,0.093048096,0.33756719,0.903655946
7,0.248807564,0.211625218,0.830040109,0.083408356,0.305839625,0.907127798
8,0.249903701,0.295482397,0.823295284,0.089759827,0.326819618,0.903084993
9,0.2187911,0.82510376,0.78842506,0.117435455,0.414617782,0.881697595
10,0.214977842,0.373444557,0.820919293,0.092220306,0.334865456,0.901653707
11,0.199271474,0.272142112,0.80951655,0.095321655,0.344969731,0.894732416
12,0.191757915,0.296747148,0.758243144,0.116996765,0.413407107,0.862500906
13,0.185999042,0.344534636,0.734634898,0.127498627,0.445230401,0.847019613
14,0.183507239,0.306172609,0.770751674,0.11088562,0.394506576,0.870536149
15,0.182526941,0.301395804,0.788452371,0.10326004,0.370482192,0.881714702
16,0.180960934,0.288763225,0.796229536,0.099617004,0.358851649,0.886556566
17,0.180253891,0.296708584,0.794101167,0.10092926,0.363045959,0.885235667
18,0.180077316,0.291951686,0.802419635,0.097560883,0.352223774,0.890380502
19,0.179929093,0.289417505,0.803412268,0.09709549,0.350723065,0.890991271
20,0.179787856,0.284063935,0.79878006,0.09853363,0.355370248,0.888135314
21,0.17963778,0.281639904,0.805031934,0.095954895,0.347045133,0.89198637
22,0.179500063,0.29977113,0.799691064,0.099430084,0.358222668,0.888698161
23,0.179350714,0.304303259,0.800747729,0.099822998,0.359467315,0.889350235
24,0.179196131,0.301383495,0.799362105,0.099826813,0.359490264,0.888494968
25,0.179071675,0.3054941,0.803322566,0.098949432,0.356660431,0.890936077
26,0.178921593,0.281161785,0.803597083,0.096477509,0.348738065,0.891104877
27,0.17877487,0.286764711,0.806375723,0.096385956,0.348419882,0.892810643
28,0.178670036,0.300194293,0.800742791,0.09967041,0.35898074,0.889347196
29,0.178506101,0.280002624,0.808291713,0.094882965,0.343563812,0.893983781
30,0.178397577,0.287407041,0.804900419,0.096561432,0.348995807,0.891905606
31,0.178278934,0.294051468,0.802969383,0.098514557,0.355272181,0.890718818
32,0.178155507,0.288696349,0.804547654,0.097091675,0.350701169,0.891689003
33,0.178047254,0.287202299,0.806274725,0.096763611,0.349634493,0.892748713
34,0.177898381,0.268893719,0.808215447,0.094020844,0.340781084,0.893937111
35,0.1777905,0.272969961,0.810693519,0.093517303,0.339130575,0.89545083
36,0.177676354,0.278798938,0.808002832,0.095161438,0.344464324,0.893807054
37,0.177612953,0.300986081,0.802407001,0.099143982,0.357288337,0.890372694
38,0.177476471,0.281884909,0.80704375,0.095596313,0.345873534,0.893219948
39,0.177373511,0.289017677,0.80455337,0.097621918,0.352401861,0.891692519
40,0.177238873,0.284113467,0.806553749,0.09602356,0.34725286,0.892919719
41,0.177138973,0.266336828,0.809935339,0.093292236,0.338408665,0.89498812
42,0.17703429,0.286708444,0.807888186,0.0962677,0.348028609,0.893736899
43,0.176928515,0.284156263,0.808355064,0.095882416,0.346785052,0.894022524
44,0.176819685,0.279171735,0.807803768,0.095378876,0.345166847,0.893685222
45,0.176738383,0.286180735,0.805877537,0.096786499,0.349710961,0.892505169
46,0.176624357,0.27868858,0.806193868,0.095489502,0.345536902,0.892699182
47,0.176543052,0.296661824,0.802175769,0.098987579,0.356790294,0.890230358
48,0.176442634,0.278104424,0.808571693,0.094665527,0.342859809,0.894154966
49,0.176337719,0.272955477,0.811914066,0.092910767,0.337155578,0.896194875
50,0.176217201,0.278517902,0.808485807,0.095149994,0.344423579,0.894102454
,,,0.830040109,,,0.907127798
