epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.2844289944452398,"tensor(0.7815, device='cuda:0')",0.0,0.5288925170898438,1.0,7.212613284401925e-10,1
2,0.20783248894354878,"tensor(1.3096, device='cuda:0')",0.0,0.5288925170898438,1.0,7.212613284401925e-10,0
3,0.19025639926686005,"tensor(1.9592, device='cuda:0')",0.0030869985430520895,0.5272598266601562,1.0003461192406746,0.006154997274279594,1
4,0.1793546058675822,"tensor(0.8294, device='cuda:0')",0.1692349757424493,0.4520301818847656,0.9928419918568188,0.2894798517227173,1
5,0.1688474613954039,"tensor(0.2385, device='cuda:0')",0.8089213358377337,0.12340545654296875,0.4328200120129362,0.8943687081336975,1
6,0.16183187681085923,"tensor(0.2024, device='cuda:0')",0.8318342927193263,0.09628677368164062,0.34806569737545545,0.9081981778144836,1
7,0.15914171977954752,"tensor(0.2548, device='cuda:0')",0.8073599452985004,0.12466812133789062,0.4366209826710715,0.8934135437011719,0
8,0.1552339437253335,"tensor(0.2128, device='cuda:0')",0.8344549292277129,0.10172271728515625,0.3655493653510933,0.9097579121589661,0
9,0.15272251253618913,"tensor(0.1959, device='cuda:0')",0.8378037650117862,0.09423065185546875,0.34141310334838204,0.9117445349693298,1
10,0.15004666763193467,"tensor(0.2010, device='cuda:0')",0.8363300372831901,0.09629058837890625,0.34808846516050695,0.910871148109436,0
11,0.14772221270729513,"tensor(0.2284, device='cuda:0')",0.828295005135712,0.10649490356445312,0.38067245211169476,0.9060846567153931,0
12,0.1460813533733873,"tensor(0.2358, device='cuda:0')",0.8294079072361445,0.10618209838867188,0.3796923454727549,0.9067500829696655,0
13,0.1438988539225915,"tensor(0.1994, device='cuda:0')",0.8453165208440556,0.0917205810546875,0.33325188937659567,0.9161750674247742,1
14,0.14184638551052878,"tensor(0.2065, device='cuda:0')",0.8386699351773462,0.09740829467773438,0.3517119998014242,0.912257194519043,0
15,0.14118169598719654,"tensor(0.2093, device='cuda:0')",0.8390544408994035,0.09737014770507812,0.35159101682290717,0.9124845862388611,0
16,0.14076926734517603,"tensor(0.2104, device='cuda:0')",0.839039497420242,0.09734725952148438,0.3515169909214446,0.9124757647514343,0
17,0.1407187322483343,"tensor(0.2125, device='cuda:0')",0.838310223724469,0.098175048828125,0.35418418990506273,0.91204434633255,0
18,0.14067611448905049,"tensor(0.2211, device='cuda:0')",0.8329317668099059,0.102630615234375,0.3684380183375098,0.9088519215583801,0
19,0.1406329028746661,"tensor(0.2175, device='cuda:0')",0.8359652955495912,0.100250244140625,0.360843685493512,0.9106547832489014,0
20,0.14062808936133103,"tensor(0.2089, device='cuda:0')",0.8411911297769794,0.0957794189453125,0.3464549441361321,0.9137466549873352,0
21,0.1406238219317268,"tensor(0.2207, device='cuda:0')",0.8344182692008779,0.101593017578125,0.365134368443496,0.9097360968589783,0
22,0.14061897028894985,"tensor(0.2254, device='cuda:0')",0.8299378069547619,0.10514450073242188,0.376410734876385,0.9070667028427124,0
23,0.1406145783908227,"tensor(0.2241, device='cuda:0')",0.8303303581921533,0.10464096069335938,0.3748162839484559,0.9073010683059692,0
24,0.14061023163444855,"tensor(0.2170, device='cuda:0')",0.8371786296951474,0.099365234375,0.35800917689190426,0.9113742113113403,0
