epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.126248081,2.223252054,0.1130561,0.217323417,0.901688075,0.162797253
2,0.090228481,1.608136266,0.529487846,0.16739962,0.458373616,0.635430507
3,0.086835022,1.718135362,0.147162806,0.206908269,0.849140455,0.208942797
4,0.085637108,1.261156287,0.431229771,0.179378225,0.549544425,0.534881455
5,0.079098137,1.474225623,0.189365087,0.203565227,0.79952298,0.262769612
6,0.077171315,1.133252742,0.51072838,0.171189721,0.475002525,0.608476973
7,0.079865309,1.217506827,0.090522247,0.212110377,0.915095638,0.134155992
8,0.074238644,0.6254264,0.544050518,0.166699082,0.446028747,0.63857892
9,0.076666953,1.190566502,0.077239311,0.213102198,0.929655519,0.117350938
10,0.076226548,1.518945893,0.077971997,0.212968741,0.928949107,0.1186671
11,0.070475931,1.259436011,0.118198855,0.2100616,0.884774601,0.167837106
12,0.064010928,0.78622032,0.07954483,0.135361629,0.924621973,0.103280055
13,0.063298336,1.071092428,0.067461183,0.199543967,0.942937117,0.104383948
14,0.062205489,1.149384574,0.086366624,0.212507561,0.919314382,0.128997916
15,0.061003164,1.00137499,0.063988516,0.190859667,0.947046645,0.094896567
16,0.060917746,1.153492858,0.096172752,0.211770812,0.907949546,0.141667617
17,0.060836666,1.082794554,0.12996827,0.2092957,0.868353408,0.185485756
18,0.060711826,0.962604817,0.079795625,0.1983761,0.928074272,0.120189489
19,0.060702329,0.766555037,0.336355789,0.191084221,0.635023696,0.440721348
20,0.060702041,0.960703721,0.064697299,0.194599892,0.943033148,0.097065405
21,0.06068919,0.958442327,0.062688427,0.194985689,0.945655919,0.09411116
22,0.060682397,0.892025853,0.139177094,0.2086004,0.857346272,0.197516919
23,0.060678834,0.876213533,0.1735143,0.205915309,0.814812347,0.244181982
24,0.060672934,1.050130863,0.075426453,0.20045995,0.934180758,0.115041331
25,0.060667637,1.179974212,0.134175497,0.209146984,0.863965381,0.189563578
26,0.06066112,1.099388446,0.146387913,0.208118723,0.848601632,0.206627896
27,0.06065736,0.928897071,0.081692397,0.134066681,0.919911098,0.106313919
28,0.06065165,1.004414459,0.091835927,0.211695201,0.913078872,0.136612955
29,0.060649772,0.943249659,0.072820415,0.198185935,0.935679385,0.11130078
30,0.060639823,1.107503502,0.139070039,0.208793071,0.857597691,0.196451114
31,0.06063307,0.788774696,0.216878888,0.202366615,0.763229669,0.300834522
32,0.060633195,0.95943865,0.074158142,0.196734073,0.932980171,0.11239396
33,0.060621238,1.209620426,0.087709464,0.212443338,0.917753413,0.130546179
34,0.060617368,0.826388519,0.06358038,0.193819644,0.945061758,0.095017261
35,0.060611525,0.958420663,0.082018273,0.134346122,0.918446647,0.108532383
36,0.06061269,0.910221987,0.079020991,0.131347429,0.918742353,0.100976637
37,0.060604337,0.97042909,0.079661168,0.202188976,0.930401857,0.120647414
38,0.060601665,0.824586235,0.079911628,0.131162046,0.91791101,0.101513791
39,0.060599476,1.070129305,0.174651861,0.205911209,0.813640103,0.245105603
40,0.06059109,0.982419747,0.07242141,0.196574197,0.934869047,0.110023982
41,0.060577398,1.031664067,0.079580425,0.199294588,0.929058035,0.120135371
42,0.060574695,1.041303557,0.27024694,0.197023079,0.704955493,0.365571147
43,0.060571698,1.175324291,0.095282679,0.211912924,0.908941242,0.140213868
44,0.060569373,0.740477572,0.434155084,0.180809135,0.542297242,0.53652169
45,0.060567968,0.896211661,0.195036739,0.203992929,0.789801734,0.272283202
46,0.060550942,1.058447876,0.107760171,0.211116506,0.894575928,0.155994931
47,0.060546813,0.819468541,0.213928038,0.202491191,0.767338349,0.296772405
48,0.060542768,0.95169215,0.070804402,0.195751816,0.936119363,0.107215761
49,0.06053635,1.031921779,0.122538932,0.210053173,0.877204131,0.174819115
50,0.060537833,0.759517954,0.06934806,0.131760555,0.930469941,0.087422271
,,,,,,0.63857892
