epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.44409016,0.509552946,0.734989984,0.230871836,0.765372692,0.846867541
2,0.354008814,0.342803289,0.899467756,0.084201813,0.349666704,0.947006206
3,0.322924204,0.355416268,0.86372231,0.114119212,0.445377139,0.926718215
4,0.300439457,0.316302439,0.869420695,0.116855621,0.509915309,0.930024683
5,0.278169055,0.291713566,0.878843227,0.107219696,0.463158223,0.935290356
6,0.261560381,0.308567385,0.856528418,0.131038666,0.57724414,0.922533969
7,0.24517859,0.274422859,0.87855172,0.107275645,0.460610097,0.935098668
8,0.23032877,0.295110802,0.853701605,0.1342659,0.594186118,0.920886894
9,0.216914558,0.230748673,0.899704141,0.08556366,0.363002666,0.94706591
10,0.205030498,0.271826297,0.868147303,0.118700663,0.520943952,0.929249287
11,0.195877774,0.235687852,0.888526329,0.096715291,0.413622216,0.940839986
12,0.185686216,0.227413103,0.891047116,0.093544006,0.394195205,0.942218959
13,0.185793021,0.248255928,0.873723423,0.112527212,0.48536392,0.932318608
14,0.183519869,0.211410508,0.893690572,0.09133784,0.388561449,0.943749487
15,0.168716667,0.237641335,0.880807933,0.104662577,0.44696771,0.936382333
16,0.158522854,0.193877414,0.903892592,0.080917358,0.339674961,0.94940267
17,0.151168592,0.191411763,0.904861883,0.080134074,0.337829605,0.949966172
18,0.144630373,0.201408943,0.896718968,0.087556203,0.366153163,0.945407093
19,0.139375485,0.228620152,0.883377458,0.102238973,0.439558358,0.93790259
20,0.135825995,0.22106424,0.885042331,0.099889119,0.425075692,0.938867052
21,0.128394108,0.228093932,0.884892805,0.101234436,0.436282544,0.93867145
22,0.123086377,0.22823975,0.885154397,0.100396474,0.429185311,0.938847284
23,0.120582674,0.233766124,0.882892891,0.1027565,0.440495336,0.937578698
24,0.118790752,0.210731919,0.893790367,0.091597239,0.390438633,0.943743149
25,0.118098794,0.229670937,0.884822497,0.10075887,0.431286219,0.938669145
26,0.117535313,0.220918785,0.888838319,0.096516927,0.411669157,0.940951824
27,0.116860017,0.221399089,0.888708407,0.096711477,0.412921051,0.940876742
28,0.116280997,0.215351462,0.891674382,0.093629201,0.398818978,0.942554255
29,0.115674663,0.203081548,0.897842273,0.087374369,0.370514995,0.946011583
30,0.115112926,0.234551663,0.882804515,0.102868398,0.441014747,0.937523703
31,0.114476932,0.236090064,0.882229998,0.10340627,0.443714655,0.937218666
32,0.113846928,0.212824071,0.893181647,0.092049917,0.391347469,0.943400482
33,0.113241217,0.230125452,0.885112447,0.100393931,0.429329727,0.938838542
34,0.112669804,0.211120372,0.894235779,0.090999603,0.386618164,0.943988065
35,0.11201012,0.253968587,0.874926397,0.11117808,0.479505665,0.933033407
36,0.111418087,0.257105564,0.873611247,0.112487793,0.483957374,0.932252586
37,0.110787915,0.2348815,0.883009202,0.102500916,0.438545691,0.937650541
38,0.110127177,0.216761778,0.891671211,0.093507131,0.397168099,0.942544242
39,0.10951156,0.237940808,0.881728847,0.103766123,0.443166586,0.936902543
40,0.108871269,0.241104603,0.88044489,0.105215708,0.451254449,0.936193009
41,0.108234496,0.242242391,0.879914233,0.105556488,0.451161117,0.935888728
42,0.107655786,0.223611916,0.888348259,0.096871694,0.412785137,0.94069312
43,0.107125264,0.267444462,0.869669024,0.116498311,0.50184293,0.93001461
44,0.106288732,0.236708447,0.882613248,0.102826436,0.439750484,0.9374367
45,0.10577565,0.258509616,0.873349386,0.11271286,0.486025389,0.932144205
46,0.105097384,0.232617979,0.88443485,0.100738525,0.428801614,0.938468397
47,0.10424125,0.235498165,0.883390957,0.101807912,0.433128178,0.937862496
48,0.1035725,0.233427535,0.884398615,0.100822449,0.429779085,0.938456655
49,0.102853469,0.239203612,0.88172405,0.103585561,0.442154654,0.936936378
50,0.1020703,0.247127533,0.878646657,0.106704712,0.455050239,0.935165763
,,,0.904861883,,,
