epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.301548021,0.347339135,0.642543559,0.117587518,0.361716607,0.762399772
2,0.195730189,0.164019748,0.704157827,0.054642154,0.271386105,0.819877894
3,0.145729281,0.184609136,0.724609223,0.050350461,0.256248619,0.833667117
4,0.127827809,0.101471569,0.769030139,0.039102988,0.206043343,0.863549623
5,0.120348737,0.098616333,0.78193556,0.037932084,0.197115625,0.873999374
6,0.104307595,0.150791292,0.765221292,0.071085005,0.240387992,0.850973049
7,0.107325516,0.090223784,0.801422089,0.035047743,0.180063447,0.886626628
8,0.104800755,0.134197066,0.772289114,0.052891467,0.224461155,0.859811988
9,0.101025599,0.085384355,0.814615943,0.03200631,0.166677215,0.895127919
10,0.09332453,0.079799545,0.81678589,0.031245141,0.163937275,0.896044591
11,0.095487414,0.076392235,0.818972479,0.030169789,0.161089693,0.897327827
12,0.094955186,0.104124697,0.812178802,0.035807292,0.17671156,0.892062956
13,0.092332718,0.104920849,0.806017473,0.035423469,0.178944728,0.887802092
14,0.08808477,0.088048012,0.824364494,0.029821595,0.157433241,0.900298526
15,0.083200794,0.082719151,0.82954344,0.029233714,0.153286562,0.90371818
16,0.082618899,0.081020254,0.825386586,0.029781107,0.156459657,0.901458101
17,0.083358559,0.101819091,0.819460991,0.033752138,0.168351972,0.89550122
18,0.081414444,0.074782053,0.832457899,0.028205328,0.149305754,0.905757068
19,0.080728268,0.076987477,0.834549475,0.027717856,0.147113703,0.90719694
20,0.080787986,0.07199038,0.836973997,0.026969644,0.144104832,0.908764098
21,0.081668234,0.083381185,0.828868893,0.029449109,0.154212659,0.903109405
22,0.080597729,0.071632862,0.837108039,0.027120258,0.144542062,0.908743012
23,0.083786545,0.073253047,0.83521497,0.027275731,0.145861475,0.907556577
24,0.079401329,0.079053661,0.836080345,0.027758344,0.146566086,0.907998105
25,0.083165194,0.128201223,0.794914118,0.065283932,0.209572814,0.86991993
26,0.079926151,0.06968968,0.836049666,0.026877332,0.144326204,0.908261543
27,0.081156157,0.101085717,0.820513237,0.034048507,0.168289754,0.896269866
28,0.082482505,0.083485083,0.830078713,0.029364894,0.153328479,0.903972324
29,0.08053688,0.069571359,0.836642804,0.02678664,0.143980858,0.908448539
30,0.080472647,0.079920952,0.835491381,0.027840939,0.147170982,0.907634434
31,0.079922324,0.076110746,0.835584189,0.02757372,0.146315595,0.907799035
32,0.080685874,0.082556579,0.831470487,0.028840174,0.151404807,0.90500718
33,0.080583411,0.070289642,0.835879953,0.026927537,0.144628479,0.908059643
34,0.081075231,0.072378014,0.835210083,0.027264394,0.145776678,0.907648627
35,0.079830584,0.073873882,0.835783767,0.027165604,0.145280794,0.908055499
36,0.080858474,0.08361676,0.834078271,0.028504936,0.149460973,0.906450008
37,0.081785412,0.084541346,0.831196449,0.028869325,0.151636771,0.904943596
38,0.081855408,0.070024585,0.834664556,0.027238482,0.146019267,0.907149386
39,0.080617008,0.070742467,0.835619964,0.02707977,0.145217598,0.907769257
40,0.080451371,0.079028444,0.833096754,0.028232859,0.149218384,0.906126939
41,0.081514253,0.077306027,0.835925548,0.027646598,0.1463755,0.90809708
42,0.080564925,0.072078266,0.833562008,0.027432823,0.14683345,0.906768364
43,0.080630697,0.072727797,0.831686418,0.027998031,0.149240101,0.905276494
44,0.08102367,0.094237095,0.825092726,0.030896948,0.159599291,0.900189598
45,0.079773725,0.083011524,0.832329316,0.028778633,0.150896452,0.905448495
46,0.083022675,0.076330578,0.835601891,0.027358326,0.145867062,0.907907365
47,0.082748192,0.082607029,0.833138055,0.0284936,0.149863851,0.906029338
48,0.082505082,0.075298862,0.835524592,0.027562383,0.146276164,0.907864906
49,0.080687092,0.08318119,0.832852725,0.029180271,0.151584748,0.905605259
50,0.083006852,0.083524435,0.830258092,0.029326026,0.153224323,0.904019975
,,,,,,0.908764098
