epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.2875179560745464,"tensor(0.7315, device='cuda:0')",0.0,0.5061836242675781,1.0,7.536192225821026e-10,1
2,0.21407784696887522,"tensor(3.1779, device='cuda:0')",0.0,0.5061836242675781,1.0,7.536192225821026e-10,0
3,0.198753181625815,"tensor(2.1138, device='cuda:0')",0.0,0.5061836242675781,1.0,7.536192225821026e-10,0
4,0.18613965546383576,"tensor(1.3246, device='cuda:0')",0.008920707333047269,0.5022125244140625,1.000130378368067,0.017683664336800575,1
5,0.1771438511855462,"tensor(0.2557, device='cuda:0')",0.7681481057243492,0.12354278564453125,0.4331225740554915,0.8688730597496033,1
6,0.16951177400701187,"tensor(0.2267, device='cuda:0')",0.8223715521711643,0.09539031982421875,0.34516549940062635,0.9025289416313171,1
7,0.16627090468126185,"tensor(0.2206, device='cuda:0')",0.8438107128078162,0.08494949340820312,0.3109334959420553,0.9152899384498596,1
8,0.16311797631137512,"tensor(0.2309, device='cuda:0')",0.8334235557961488,0.09038543701171875,0.3288649187854821,0.9091445803642273,0
9,0.16003364762839148,"tensor(0.2410, device='cuda:0')",0.8163810387457404,0.09886932373046875,0.3563782500336101,0.8989094495773315,0
10,0.15733548560563257,"tensor(0.2285, device='cuda:0')",0.8383580298042299,0.0878448486328125,0.3205137569848421,0.9120726585388184,0
11,0.15475408908198862,"tensor(0.2393, device='cuda:0')",0.824304289534727,0.094482421875,0.3422234096644746,0.9036916494369507,0
12,0.15427028256304123,"tensor(0.2366, device='cuda:0')",0.831638656942536,0.09114456176757812,0.3313502284726664,0.908081591129303,0
13,0.1539142881246174,"tensor(0.2405, device='cuda:0')",0.8267614601018676,0.09341812133789062,0.33876608593276736,0.9051663279533386,0
14,0.15358674745349324,"tensor(0.2354, device='cuda:0')",0.8349150111771901,0.0895843505859375,0.32623724445186475,0.910031259059906,0
15,0.1535484418272972,"tensor(0.2355, device='cuda:0')",0.8370315305206463,0.08864593505859375,0.3231525748519196,0.9112870693206787,0
16,0.15351059682228985,"tensor(0.2378, device='cuda:0')",0.833510268073708,0.09033584594726562,0.3287024024535993,0.9091961979866028,0
17,0.15348370548556833,"tensor(0.2397, device='cuda:0')",0.828511856380535,0.09255599975585938,0.3359589026615588,0.9062143564224243,0
18,0.15347999947912552,"tensor(0.2363, device='cuda:0')",0.8332571018429256,0.09039306640625,0.3288899241884691,0.9090455174446106,0
19,0.15347658448359547,"tensor(0.2378, device='cuda:0')",0.8341834225575743,0.09003448486328125,0.3277143761401258,0.9095965027809143,0
20,0.15347300294567556,"tensor(0.2352, device='cuda:0')",0.8343972778019938,0.08985519409179688,0.3271262234160378,0.9097236394882202,0
21,0.1534697527394575,"tensor(0.2337, device='cuda:0')",0.8382905359946177,0.08802032470703125,0.32109221923485876,0.9120327234268188,0
22,0.15346657703904545,"tensor(0.2333, device='cuda:0')",0.8391854227650247,0.0876007080078125,0.31970851882934703,0.9125620722770691,0
23,0.1534630463403814,"tensor(0.2333, device='cuda:0')",0.8373400134725497,0.08842849731445312,0.3224368328638686,0.9114698767662048,0
24,0.15345965895582647,"tensor(0.2365, device='cuda:0')",0.8332523981448248,0.09038162231445312,0.328852423646364,0.9090427756309509,0
25,0.1534564223359613,"tensor(0.2378, device='cuda:0')",0.8325638029814609,0.09074783325195312,0.3300519479903191,0.9086328148841858,0
26,0.15345323655535192,"tensor(0.2384, device='cuda:0')",0.8340111684753977,0.09014511108398438,0.3280771516970118,0.9094941020011902,0
