epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.9752217104037603,0.8287072096552167,0.7151944175150262,0.044947787106135985,0.2554720752400877,0.8263227405832775
2,0.8047141681114832,0.7661391837256295,0.7680389695162761,0.0373037157960199,0.2063497543076822,0.8647202226653028
3,0.7437540262937545,0.6422847041061946,0.721365292792241,0.03851672626451077,0.24658431082112414,0.8217875832941994
4,0.7003178228934606,0.5664693713188171,0.8147664883308122,0.028981071206467663,0.16414962362195104,0.8928247503380278
5,0.6724762270847956,0.5402939149311611,0.8227950691509882,0.030292871579601997,0.16013615802758885,0.8979237702355456
6,0.6260957966248194,0.5492497384548187,0.8172648209577059,0.026840083436981757,0.15817226423664477,0.8944627909518
7,0.5943101465702056,0.4164936201913016,0.8359376806692406,0.02765793428689884,0.14712543348395607,0.907576092143557
8,0.5451553930838903,0.38413318140166147,0.8345092029286919,0.029155977922885577,0.1510899226408521,0.9049434341601471
9,0.5058950940767925,0.3642456148351942,0.8458634372951424,0.025348517827529025,0.13603251870306768,0.9144387031669048
10,0.46356363644202553,0.33064462883131845,0.8385045891386095,0.02657934286898839,0.14218138606686204,0.9099878481964567
11,0.4256478195389112,0.28975904413631987,0.8494860602206801,0.02444483312603648,0.13190768191062477,0.9167244683450727
12,0.3918236270546913,0.30414074659347534,0.8464718486634762,0.025839228337479266,0.1369737254681508,0.9145515000642236
13,0.37092342525720595,0.27426386731011526,0.8502246718108428,0.023405109867330017,0.12917012532560967,0.9171280976551682
14,0.35422788734237354,0.28173039640699116,0.8427167065683038,0.02745873497097844,0.14246972134892258,0.9126992234543189
15,0.34938520938158035,0.29531028866767883,0.8412427967583743,0.025223815816749588,0.1380260766437043,0.9110758455831613
16,0.33295745179057123,0.26744461911065237,0.8482828037806884,0.023970317682421242,0.13181334136133374,0.9158171611045723
17,0.3010367867847284,0.2507108918258122,0.8525224271153554,0.02430069703565506,0.13044324938097415,0.9184210976557945
18,0.3045285135507584,0.25717233972890036,0.846879549348343,0.025155796538142632,0.13500729051879237,0.9152985348630307
19,0.29824967980384826,0.2627409781728472,0.846391971166265,0.025246488909618562,0.1354902983233004,0.9147197968924223
20,0.2797356240451336,0.24267201551369258,0.8540335215648795,0.02348770470563848,0.12755932809034495,0.919739716088594
21,0.2733205661177635,0.2543081981795175,0.8501991408485401,0.023489324212271973,0.12932311371188368,0.9172522701434235
22,0.2655786208808422,0.244483939238957,0.8497638540674167,0.024656988495024887,0.13242159067348835,0.9168744380794355
23,0.2592941880226135,0.23787188955715724,0.856817291428892,0.023142749792703157,0.12523453692118625,0.921164953886573
24,0.2534353815019131,0.2447540291718074,0.8508318753729496,0.02347798766583748,0.12905395416416743,0.9175835287393029
25,0.2576744141678015,0.2336682038647788,0.8559377871366727,0.023907156923714753,0.12726234851303503,0.9207602063221718
26,0.2564653332034747,0.2318812417132514,0.855896781645096,0.023137891272802663,0.12573560691267982,0.9207906598475442
27,0.2573244032760461,0.23395795055798121,0.8582281574804675,0.022867433665008305,0.12410659355319281,0.9221494651552457
28,0.2542761159439882,0.23345255638871873,0.8535939068842766,0.023704718594527358,0.128136696371272,0.919350405237568
29,0.24999373232324917,0.2627760874373572,0.8379611113701972,0.028618301720563847,0.14722750076615787,0.9093329515030135
30,0.23568562095363935,0.22981185146740504,0.8571272558747773,0.02289496527777778,0.12448738201412357,0.9213848185183396
31,0.23375540102521578,0.2269550178732191,0.858049708357411,0.022773502280265326,0.12378740949255543,0.9219650572805262
32,0.2328351505100727,0.22844869537012918,0.8573446358443063,0.023013189262023215,0.1245909252370736,0.92155705281158
33,0.23005073020855585,0.22684414684772491,0.8581355769018811,0.022996994195688233,0.12415443798647359,0.9219625912495514
34,0.22954127515355746,0.2274360337427684,0.858510980317138,0.022464176513266994,0.12281519512892537,0.9222898403210427
35,0.23190623720486958,0.22787981799670629,0.8562884717191442,0.02354114842454394,0.12626460068452014,0.9208519734553436
36,0.23124494949976604,0.225991319332804,0.8576499484792559,0.022825326492537313,0.12406498042630848,0.9217449657952608
37,0.22784453704953195,0.22831441036292485,0.856337006517785,0.02323992019071309,0.1255771698023348,0.9208683958694116
38,0.2291426873455445,0.22614244052342006,0.8565008474822605,0.02292897491708126,0.12491611017338179,0.9210188308758522
39,0.22758741453289985,0.2264610379934311,0.8564448076642199,0.023350046641791047,0.12578905542015933,0.9209416152825997
40,0.22587750206391016,0.22687058363642013,0.8565889073610732,0.02316704239220563,0.1253851305574185,0.9210369560255933
41,0.2266835185388724,0.22718107487474168,0.856414264352618,0.023267451803482588,0.12565159717235433,0.9209070214584693
42,0.22339944243431092,0.22633848232882364,0.8566942179572704,0.022987277155887224,0.12489106589153315,0.9211178226257438
43,0.22863617638746897,0.22705239057540894,0.8565037187913633,0.023139510779436136,0.125308388194357,0.9209963892822834
44,0.22490228315194447,0.22541262422289168,0.8576194113632135,0.0230585354477612,0.12452843688024565,0.9217001866938462
45,0.22296938275297482,0.22611352162701742,0.8562073987905987,0.02366261142205637,0.1265625762252034,0.9208144821337799
46,0.22347222218910853,0.22570060406412398,0.8586334683724384,0.022509522699004976,0.12286095642820603,0.9223209477182645
47,0.22402915606896082,0.22740664226668222,0.8569269626574612,0.023217247097844118,0.12522342287969745,0.9212643495246545
48,0.22545607425272465,0.22457848276410783,0.8582229594974066,0.023005091728855728,0.12415237688275588,0.9220524198973357
49,0.22277350164949894,0.22418602875300817,0.8586740890741505,0.02274111214759535,0.12336422776991403,0.9223227073897177
50,0.22444881026943525,0.22491452310766494,0.8571644772143119,0.023168661898839153,0.1250606082797848,0.9213585355388585
