epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.27044404867817373,"tensor(1.8089, device='cuda:0')",0.0,0.4397430419921875,1.0,8.674832518984488e-10,1
2,0.22052916665287578,"tensor(4.4123, device='cuda:0')",0.0,0.4397430419921875,1.0,8.674832518984488e-10,0
3,0.19360115861191468,"tensor(2.1860, device='cuda:0')",0.0,0.4397430419921875,1.0,8.674832518984488e-10,0
4,0.18040913518737345,"tensor(1.5273, device='cuda:0')",0.0,0.4397430419921875,1.0,8.674832518984488e-10,0
5,0.1652420263956575,"tensor(0.5885, device='cuda:0')",0.4424155239487382,0.5500335693359375,1.0035961762006713,0.6134369969367981,1
6,0.15842833939720602,"tensor(0.1040, device='cuda:0')",0.8608934795817211,0.066375732421875,0.24791955163821477,0.9252474308013916,1
7,0.14582941549665787,"tensor(0.1233, device='cuda:0')",0.8384422191454423,0.07656097412109375,0.28287576311434726,0.9121224880218506,0
8,0.1389498868409325,"tensor(0.1141, device='cuda:0')",0.8522180475907982,0.06842041015625,0.25505728007132855,0.920213520526886,0
9,0.1400271417463527,"tensor(0.0951, device='cuda:0')",0.8672249298723221,0.06121063232421875,0.22993963487010372,0.9288917779922485,1
10,0.1298613741117365,"tensor(0.2786, device='cuda:0')",0.641337106838809,0.23833465576171875,0.72708981978726,0.7814812660217285,0
11,0.1284560197416474,"tensor(0.1256, device='cuda:0')",0.8321434446455009,0.077850341796875,0.28729493506018067,0.9083824157714844,0
12,0.12176689111134585,"tensor(0.0834, device='cuda:0')",0.8726098294884654,0.0605621337890625,0.22761068304380305,0.9319718480110168,1
13,0.12450241648099002,"tensor(0.1221, device='cuda:0')",0.8200053334222237,0.08239364624023438,0.3026206892223531,0.9011021256446838,0
14,0.12220865268917645,"tensor(0.4468, device='cuda:0')",0.4520735087942901,0.5247840881347656,1.0094721035813847,0.6226592659950256,0
15,0.11913543501321007,"tensor(0.2439, device='cuda:0')",0.5957386607219411,0.17985916137695312,0.5918566350187757,0.7466619610786438,0
16,0.11138252870124929,"tensor(0.0874, device='cuda:0')",0.8662319881117363,0.061122894287109375,0.22964936633406818,0.928321897983551,0
17,0.10234667974359848,"tensor(0.0863, device='cuda:0')",0.8749207100992076,0.056415557861328125,0.21304169294373143,0.9332882165908813,1
18,0.09756442422375959,"tensor(0.0832, device='cuda:0')",0.8765751537350045,0.0560455322265625,0.21171291020706473,0.9342286586761475,1
19,0.09481926218551748,"tensor(0.0850, device='cuda:0')",0.8732400289333355,0.057491302490234375,0.21684736925849835,0.9323311448097229,0
20,0.0925527250065523,"tensor(0.0763, device='cuda:0')",0.8833338892038822,0.053375244140625,0.20217771152176267,0.9380534291267395,1
21,0.09132068275528796,"tensor(0.0791, device='cuda:0')",0.8835154106418436,0.05279541015625,0.20011905288599174,0.9381557703018188,1
22,0.08905478698365829,"tensor(0.0797, device='cuda:0')",0.8809287790453468,0.05406951904296875,0.2046719462384997,0.9366955161094666,0
23,0.08656022960648817,"tensor(0.0796, device='cuda:0')",0.8833010148832758,0.05303192138671875,0.20096107761396342,0.9380348920822144,0
24,0.08470718847478137,"tensor(0.0788, device='cuda:0')",0.8846076441880356,0.052494049072265625,0.1990329338439596,0.93877112865448,1
25,0.0842707279850455,"tensor(0.0796, device='cuda:0')",0.8835191236632757,0.05289459228515625,0.20047076286607624,0.938157856464386,0
