epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.6099552442045773,1.1513586044311523,0.0,0.5888824462890625,1.0,6.477858249809287e-10
2,0.5078582483179429,1.3741800785064697,0.0,0.5888824462890625,1.0,6.477858249809287e-10
3,0.47140669121461753,1.343245506286621,0.0004793615422485943,0.5886001586914062,1.0001701066019153,0.0009582643979229033
4,0.43855060549343333,0.5671002864837646,0.685657707200787,0.1901397705078125,0.6163224835886029,0.8135194778442383
5,0.41586820868884816,0.36476221680641174,0.8003850249426921,0.14516448974609375,0.4994350512540421,0.8891264796257019
6,0.3971778277088614,0.3816123604774475,0.7683431537598204,0.17637252807617188,0.5859718755715576,0.8689978122711182
7,0.3866615786271937,0.39744967222213745,0.8098991017595669,0.11787033081054688,0.41596759937109284,0.8949660062789917
8,0.3692834815558265,0.3313877284526825,0.8300819216884199,0.11203765869140625,0.3986415810919953,0.9071527719497681
9,0.342610438080395,0.3297155797481537,0.815300157466727,0.13065338134765625,0.45653316533617583,0.8982537984848022
10,0.32122113862458396,0.3631759285926819,0.8295100538091192,0.1056365966796875,0.3780068497715733,0.9068111181259155
11,0.317948117852211,0.3102302849292755,0.8268311861126232,0.12013626098632812,0.4245250032764438,0.9052081108093262
12,0.31881464930141673,0.7684584856033325,0.47802441802840834,0.3093833923339844,0.8595855985988918,0.646842360496521
13,0.28672747752245736,0.3146721422672272,0.829573561402986,0.10908126831054688,0.38906333691194706,0.9068490862846375
14,0.2717640285982805,0.28887924551963806,0.842896043182804,0.09947967529296875,0.3586113505357851,0.9147515892982483
15,0.27165351895725026,0.3123396337032318,0.8188487223228166,0.11869049072265625,0.41897369131302264,0.9004033207893372
16,0.2505759333862978,0.2967952787876129,0.8187503486750348,0.12393569946289062,0.4356226690741408,0.9003438353538513
17,0.24388435307671041,0.276652455329895,0.8277500346788736,0.11368560791015625,0.40375003912993357,0.9057584404945374
18,0.23196034308742075,1.6203444004058838,0.08900130674981563,0.537200927734375,1.0201987138226538,0.16345492005348206
19,0.2251638857757344,0.39640602469444275,0.7505378668055133,0.19373321533203125,0.6306409175235871,0.8574939966201782
20,0.2340515054324094,0.44355422258377075,0.7536412756210724,0.19202041625976562,0.6267166609198961,0.859515905380249
21,0.21014528590090134,0.6117451786994934,0.6154594130423802,0.23232269287109375,0.7145490380094937,0.7619621157646179
22,0.19656844086506786,0.2999420166015625,0.8253166718505102,0.10926437377929688,0.3894416120633176,0.9042997360229492
23,0.19107627605690675,0.3001992106437683,0.8264211917935661,0.108184814453125,0.38604419398183987,0.9049623608589172
24,0.1871408215340446,0.30387455224990845,0.8245607597800894,0.10943603515625,0.3899601327564607,0.9038457870483398
25,0.18559813674758463,0.2851593792438507,0.8330256076074627,0.10556411743164062,0.377916697464298,0.9089077711105347
26,0.18456801421502056,0.2903135418891907,0.8311924939467312,0.10638046264648438,0.3804599114973748,0.9078155159950256
27,0.18322604149580002,0.2658579349517822,0.8444416723099405,0.09989547729492188,0.36008247824710593,0.9156610369682312
28,0.18204222970149098,0.2800697088241577,0.8359721571031846,0.104095458984375,0.37331417200063055,0.9106588363647461
29,0.18066106342217503,0.2740798592567444,0.8381926897598098,0.10333251953125,0.37095986408156867,0.9119747877120972
30,0.17999521993538914,0.2629696726799011,0.8469449879123542,0.09877777099609375,0.3565631224860262,0.917130708694458
31,0.1782579978599268,0.2656654119491577,0.845442356068157,0.09937667846679688,0.35843747572251594,0.9162489771842957
32,0.17692937219844146,0.2698991298675537,0.8430939949333365,0.10065078735351562,0.3624819056536772,0.914868175983429
33,0.1756724816034822,0.2676123380661011,0.8433809413428905,0.10052108764648438,0.3620740987008302,0.9150370359420776
34,0.1744300192769836,0.2836819291114807,0.8338758491224482,0.10532379150390625,0.3771838400092786,0.9094136357307434
35,0.17337974818313823,0.2790740430355072,0.8345695071813446,0.1057586669921875,0.37863371153274883,0.9098259806632996
36,0.17194245273576064,0.28784415125846863,0.8329585841734968,0.1054229736328125,0.37745742592056786,0.9088678956031799
37,0.17105432073859608,0.29714876413345337,0.8277488376621795,0.10797500610351562,0.38542439338158163,0.9057577252388
38,0.16946616418221416,0.28472790122032166,0.8334846144135805,0.10567092895507812,0.3782861598873061,0.9091809391975403
39,0.1682786647887791,0.29547029733657837,0.8285738610104352,0.10753631591796875,0.3840548001378057,0.9062514305114746
40,0.16759709838558645,0.28904062509536743,0.830904935793572,0.10669326782226562,0.3814529478844306,0.9076439738273621
41,0.16621540442985647,0.2872130274772644,0.8318900534294984,0.10634231567382812,0.3803709875240139,0.9082314372062683
42,0.16523906369419658,0.29033786058425903,0.8304853414860512,0.10660171508789062,0.38113919748752123,0.9073935747146606
43,0.1643209794864935,0.29388999938964844,0.8284832505072842,0.107696533203125,0.38456391831191805,0.9061972498893738
44,0.16328180230715694,0.29754364490509033,0.8264497645068082,0.10837554931640625,0.3866530346427627,0.9049794673919678
45,0.16242854253334157,0.2912713289260864,0.8299177089790808,0.10675430297851562,0.3816045260374271,0.9070546627044678
46,0.16159376633517883,0.28311389684677124,0.8334806795970531,0.105621337890625,0.3781255006581541,0.9091785550117493
47,0.16072743473684087,0.28813058137893677,0.8314749051595622,0.10608291625976562,0.37951514193931635,0.9079839587211609
48,0.15989559143781662,0.2985166907310486,0.824108001509489,0.11023712158203125,0.39248754282410214,0.9035736918449402
49,0.15916607572751887,0.2837720811367035,0.8325517839191442,0.10611343383789062,0.37966657235039136,0.9086256623268127
50,0.15832886231296203,0.2936246991157532,0.8275076126397171,0.1082611083984375,0.3863288849950648,0.9056133031845093
