epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.2509342659922207,"tensor(3.3147, device='cuda:0')",0.0,0.5207023620605469,1.0,7.326060869061735e-10,1
2,0.19070682893781102,"tensor(2.4054, device='cuda:0')",0.0,0.5207023620605469,1.0,7.326060869061735e-10,0
3,0.17320244715494268,"tensor(3.5417, device='cuda:0')",0.0,0.5207023620605469,1.0,7.326060869061735e-10,0
4,0.1552467942237854,"tensor(1.0609, device='cuda:0')",0.004666700854951318,0.5182723999023438,1.000362859018222,0.009290048852562904,1
5,0.14683862600256414,"tensor(0.2015, device='cuda:0')",0.8613951072006607,0.07938385009765625,0.2923334507402744,0.925537109375,1
6,0.1424482285099871,"tensor(0.2161, device='cuda:0')",0.847284420002346,0.0844268798828125,0.3091971054495788,0.9173296689987183,0
7,0.12512498129816615,"tensor(0.2261, device='cuda:0')",0.8005967593539154,0.11905288696289062,0.41952726087856373,0.8892571330070496,0
8,0.12927512868362315,"tensor(0.2174, device='cuda:0')",0.859419115163796,0.07939529418945312,0.2923695723221976,0.9243952631950378,0
9,0.11302702085060232,"tensor(0.2065, device='cuda:0')",0.8857862365562359,0.06453323364257812,0.24147901840087982,0.9394344091415405,1
10,0.10384903760517344,"tensor(0.2051, device='cuda:0')",0.8558998287493154,0.07928466796875,0.2919955499028445,0.9223556518554688,0
11,0.0995355763417833,"tensor(0.2057, device='cuda:0')",0.8597824735001866,0.0774078369140625,0.28566461302995216,0.9246054291725159,0
12,0.09665665907018325,"tensor(0.2052, device='cuda:0')",0.8733401081700438,0.07084274291992188,0.2632985190048728,0.932388186454773,0
13,0.09627359097494799,"tensor(0.2066, device='cuda:0')",0.8756541563169894,0.0697021484375,0.2593776958199385,0.9337053298950195,0
14,0.09592879059560158,"tensor(0.2056, device='cuda:0')",0.8761818663802772,0.069488525390625,0.2586423050770805,0.9340052604675293,0
15,0.09567444114124074,"tensor(0.2072, device='cuda:0')",0.8751761270429035,0.06995391845703125,0.260244084524901,0.9334335327148438,0
16,0.09564417381496991,"tensor(0.2080, device='cuda:0')",0.8746953502621009,0.07021331787109375,0.2611362089959246,0.9331600069999695,0
17,0.09561190513126991,"tensor(0.2066, device='cuda:0')",0.8729521329179081,0.07108688354492188,0.2641365037373252,0.9321670532226562,0
18,0.09558571458739393,"tensor(0.2082, device='cuda:0')",0.8729696556426867,0.07106399536132812,0.2640579466250289,0.9321770668029785,0
19,0.09558252004139564,"tensor(0.2076, device='cuda:0')",0.8731074162695734,0.07100677490234375,0.26386161690876886,0.9322555661201477,0
