epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.2840528435566846,"tensor(0.6643, device='cuda:0')",0.0,0.4215126037597656,1.0,9.050019067480264e-10,1
2,0.21168335045085235,"tensor(2.8476, device='cuda:0')",0.0,0.4215126037597656,1.0,9.050019067480264e-10,0
3,0.195920888115378,"tensor(1.7260, device='cuda:0')",0.002841706109668136,0.4203147888183594,0.9991022352820708,0.00566730834543705,1
4,0.18339958743137472,"tensor(0.2694, device='cuda:0')",0.5551130303134569,0.19729232788085938,0.6368489748997613,0.7139198780059814,1
5,0.17307955114280477,"tensor(0.3264, device='cuda:0')",0.719314279745662,0.1640167236328125,0.5488370107194949,0.83674556016922,1
6,0.1663966270930627,"tensor(1.0100, device='cuda:0')",0.42234683424307756,0.5764808654785156,1.001068058204456,0.5938732028007507,0
7,0.16628789463463953,"tensor(0.2017, device='cuda:0')",0.7813808654568882,0.1165008544921875,0.4117464565963972,0.8772754669189453,1
8,0.15386690199375153,"tensor(0.2649, device='cuda:0')",0.6900363196887963,0.18784713745117188,0.6108795920179385,0.8165934681892395,0
9,0.15138852771590738,"tensor(0.1964, device='cuda:0')",0.7809195675418795,0.112548828125,0.39952955701185877,0.8769846558570862,1
10,0.14445145734969309,"tensor(0.1430, device='cuda:0')",0.8438319894090744,0.074249267578125,0.2750008473962976,0.9153024554252625,1
11,0.14147390162243562,"tensor(0.2587, device='cuda:0')",0.6484929542991014,0.15339279174804688,0.5215557660776958,0.7867706418037415,0
12,0.13430916035876556,"tensor(0.5057, device='cuda:0')",0.6017193229824187,0.2780036926269531,0.805940418207834,0.7513417601585388,0
13,0.13410573803326664,"tensor(0.2123, device='cuda:0')",0.7752433798561252,0.12144851684570312,0.4268566347712739,0.8733938932418823,0
14,0.12408644136260538,"tensor(0.1475, device='cuda:0')",0.8362219038375622,0.08110809326171875,0.29812373356209876,0.9108070135116577,0
15,0.11828519009491976,"tensor(0.1859, device='cuda:0')",0.7807306354409723,0.11686325073242188,0.4128573595335867,0.8768655061721802,0
16,0.11549307625083362,"tensor(0.1352, device='cuda:0')",0.8515722377368612,0.07177352905273438,0.26650733580205166,0.9198368787765503,1
17,0.11312838424654569,"tensor(0.1591, device='cuda:0')",0.8200128045795202,0.091156005859375,0.33138758882660924,0.9011066555976868,0
18,0.11159561442978241,"tensor(0.1651, device='cuda:0')",0.8092068072952308,0.09785079956054688,0.3531068050281594,0.8945431709289551,0
19,0.10972325416172252,"tensor(0.1693, device='cuda:0')",0.8081433321458259,0.09860992431640625,0.35554750052801765,0.8938930034637451,0
20,0.10844339474159129,"tensor(0.1641, device='cuda:0')",0.8195819913863978,0.09124755859375,0.3316870515526886,0.9008464813232422,0
21,0.10828887671232224,"tensor(0.1582, device='cuda:0')",0.8300729658752459,0.08466339111328125,0.30998603797747004,0.9071474075317383,0
22,0.10810711585423526,"tensor(0.1652, device='cuda:0')",0.8193196478283503,0.09135818481445312,0.3320487869848905,0.9006879329681396,0
23,0.10797089864225949,"tensor(0.1598, device='cuda:0')",0.8227178958225889,0.08916854858398438,0.3248719992230644,0.9027374982833862,0
24,0.10795593962949865,"tensor(0.1638, device='cuda:0')",0.8181052188108905,0.09223175048828125,0.3349014695400969,0.8999536633491516,0
25,0.10793960883336909,"tensor(0.1573, device='cuda:0')",0.8281016099960284,0.08585739135742188,0.31394696986474957,0.9059689044952393,0
26,0.10792431805063696,"tensor(0.1601, device='cuda:0')",0.8226275823393001,0.08928298950195312,0.3252478893377696,0.9026831388473511,0
27,0.10792318293276955,"tensor(0.1575, device='cuda:0')",0.8281309623750286,0.085906982421875,0.31411091436608995,0.905986487865448,0
28,0.10792166257605833,"tensor(0.1648, device='cuda:0')",0.817485516514935,0.09253692626953125,0.3358966239830731,0.8995785713195801,0
29,0.10791991475750418,"tensor(0.1578, device='cuda:0')",0.827760334303547,0.08600616455078125,0.3144400076111147,0.905764639377594,0
30,0.1079182703705395,"tensor(0.1569, device='cuda:0')",0.8316320652549598,0.08362197875976562,0.3065227276564969,0.9080776572227478,0
31,0.10791676447672002,"tensor(0.1668, device='cuda:0')",0.8156281652098886,0.09374237060546875,0.33982030746334935,0.898452877998352,0
32,0.10791526515694226,"tensor(0.1629, device='cuda:0')",0.8195490423942408,0.09122085571289062,0.33159977316409717,0.9008265733718872,0
33,0.10791380791103139,"tensor(0.1656, device='cuda:0')",0.8151910510244657,0.09396743774414062,0.34055156969159783,0.8981875777244568,0
34,0.10791225468411166,"tensor(0.1606, device='cuda:0')",0.8220957893301414,0.08958053588867188,0.3262251894033116,0.9023628830909729,0
35,0.10791072643855039,"tensor(0.1647, device='cuda:0')",0.819179198515042,0.0914154052734375,0.3322358594627792,0.9006030559539795,0
36,0.10790927357533399,"tensor(0.1642, device='cuda:0')",0.8181783961212997,0.09212875366210938,0.3345654324303554,0.8999979496002197,0
37,0.10790764058337492,"tensor(0.1608, device='cuda:0')",0.8253045509537904,0.08758163452148438,0.31964685344949284,0.9042924642562866,0
38,0.10790632928118986,"tensor(0.1595, device='cuda:0')",0.8237264957264957,0.08850860595703125,0.3227016018109429,0.9033443331718445,0
39,0.10790469497442245,"tensor(0.1576, device='cuda:0')",0.83095523029243,0.0840606689453125,0.3079827340014972,0.9076740145683289,0
40,0.10790324211120605,"tensor(0.1582, device='cuda:0')",0.8262499142981207,0.087005615234375,0.3177452758981094,0.9048596620559692,0
41,0.10790171255083646,"tensor(0.1582, device='cuda:0')",0.8254229037361568,0.087554931640625,0.3195585910240435,0.9043634533882141,0
42,0.1079002237495254,"tensor(0.1593, device='cuda:0')",0.8255058572949947,0.08750534057617188,0.3193949672214743,0.9044132828712463,0
43,0.10789881120709811,"tensor(0.1622, device='cuda:0')",0.8214652956298201,0.09007644653320312,0.3278521471444248,0.9019829034805298,0
44,0.10789722379516153,"tensor(0.1664, device='cuda:0')",0.8155973011310332,0.09372711181640625,0.33977068282269285,0.8984341621398926,0
45,0.10789565347573336,"tensor(0.1631, device='cuda:0')",0.8206991358994501,0.09055328369140625,0.3294149008922086,0.901520848274231,0
46,0.10789409981054418,"tensor(0.1622, device='cuda:0')",0.8203412866203564,0.09076690673828125,0.3301144402206553,0.9013049006462097,0
47,0.1078927696627729,"tensor(0.1577, device='cuda:0')",0.8275404029222936,0.08617782592773438,0.31500814012478173,0.9056329727172852,0
48,0.10789109722656362,"tensor(0.1609, device='cuda:0')",0.8256483272167994,0.08735275268554688,0.31889165220590465,0.9044987559318542,0
49,0.10788977672072018,"tensor(0.1565, device='cuda:0')",0.8296646465265594,0.084808349609375,0.31046812796237133,0.9069035053253174,0
50,0.10788813715471941,"tensor(0.1638, device='cuda:0')",0.8203349354614431,0.09069061279296875,0.3298647580056685,0.9013010859489441,0
51,0.10788656552048291,"tensor(0.1627, device='cuda:0')",0.8210645697867837,0.09027862548828125,0.3285150442304463,0.9017413258552551,0
52,0.10788518190383911,"tensor(0.1571, device='cuda:0')",0.8300812385039853,0.08457565307617188,0.3096950326207105,0.9071523547172546,0
53,0.10788370712715037,"tensor(0.1603, device='cuda:0')",0.8240934038822127,0.0883941650390625,0.3223245066700122,0.9035649299621582,0
54,0.10788232394877602,"tensor(0.1675, device='cuda:0')",0.8157416856765518,0.09366989135742188,0.3395847142243794,0.8985217213630676,0
55,0.10788074311088114,"tensor(0.1645, device='cuda:0')",0.8185633028214111,0.09186935424804688,0.3337187615166699,0.9002307653427124,0
56,0.10787929857478422,"tensor(0.1660, device='cuda:0')",0.8148717448844167,0.09418487548828125,0.3412577190113196,0.8979937434196472,0
57,0.10787766382974737,"tensor(0.1685, device='cuda:0')",0.8124463102539011,0.0957794189453125,0.3464247398395406,0.8965190649032593,0
58,0.10787614084341947,"tensor(0.1660, device='cuda:0')",0.8169359264465978,0.09289169311523438,0.3370525666679296,0.8992457389831543,0
59,0.10787460295593038,"tensor(0.1654, device='cuda:0')",0.8173747669733598,0.09267807006835938,0.33635665236822276,0.8995115160942078,0
60,0.10787313738290001,"tensor(0.1632, device='cuda:0')",0.820162829828493,0.09091949462890625,0.3306138457526717,0.9011971950531006,0
