epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.45634546350030336,"tensor(9.5924, device='cuda:0')",0.0,0.4476737976074219,1.0,8.521153782581337e-10,1
2,0.35575147236094756,"tensor(9.4628, device='cuda:0')",0.0,0.4476737976074219,1.0,8.521153782581337e-10,0
3,0.30056008170632753,"tensor(3.7767, device='cuda:0')",0.003698180733671339,0.4460182189941406,0.9992150718889105,0.007369110360741615,1
4,0.29912380260579724,"tensor(0.3848, device='cuda:0')",0.6943012800247035,0.15861129760742188,0.5339270293603198,0.819572389125824,1
5,0.2919656125938191,"tensor(0.5491, device='cuda:0')",0.6512466772845577,0.23973464965820312,0.7301735395691353,0.7887939214706421,0
6,0.28129586402107687,"tensor(0.4789, device='cuda:0')",0.4638073478037716,0.24708175659179688,0.7465714834956133,0.6337000131607056,0
7,0.28542764221920686,"tensor(0.3201, device='cuda:0')",0.6729472760754621,0.15785598754882812,0.5322100712673619,0.8045050501823425,0
8,0.2651949884260402,"tensor(0.4152, device='cuda:0')",0.6934299193502549,0.18517303466796875,0.6036876464915173,0.8189650177955627,0
9,0.24433193224317887,"tensor(0.4765, device='cuda:0')",0.7080567720804437,0.17953109741210938,0.5894732288729099,0.829078733921051,0
10,0.260717535720152,"tensor(0.1905, device='cuda:0')",0.8575234351608024,0.07079315185546875,0.26313395798554007,0.9232975840568542,1
11,0.24603787590475643,"tensor(0.3031, device='cuda:0')",0.778319499288151,0.12592315673828125,0.44034300535935755,0.8753427267074585,0
12,0.2288519363192951,"tensor(0.3004, device='cuda:0')",0.6865236938829089,0.14575576782226562,0.49862970636894766,0.8141287565231323,0
13,0.21465977368985906,"tensor(0.1887, device='cuda:0')",0.8527714279247675,0.07444381713867188,0.2756102014106363,0.9205360412597656,0
14,0.21617530549273772,"tensor(0.2498, device='cuda:0')",0.801441841323966,0.10306930541992188,0.36978804697587686,0.889778196811676,0
15,0.18639120678691304,"tensor(0.2373, device='cuda:0')",0.8124578650644896,0.09656906127929688,0.3489783983687301,0.8965260982513428,0
16,0.19388531718183966,"tensor(0.3307, device='cuda:0')",0.7778558522385063,0.12662887573242188,0.4424614709204505,0.8750494122505188,0
17,0.17454716168782292,"tensor(0.1766, device='cuda:0')",0.8500537400809531,0.07503890991210938,0.27763913223323966,0.9189503192901611,0
18,0.15223871653570847,"tensor(0.1746, device='cuda:0')",0.8458851762404084,0.07692337036132812,0.2840343612829258,0.9165089726448059,0
19,0.14051860877696207,"tensor(0.1686, device='cuda:0')",0.8483928458772317,0.07333755493164062,0.2718717910469154,0.9179789423942566,0
20,0.1326914271887611,"tensor(0.1885, device='cuda:0')",0.8304908009384702,0.08185577392578125,0.30067624337175214,0.9073968529701233,0
21,0.1239195185549119,"tensor(0.1763, device='cuda:0')",0.8426655127650368,0.07628631591796875,0.2819042207646185,0.91461580991745,0
22,0.11664789016632472,"tensor(0.1890, device='cuda:0')",0.8376908284604215,0.07888412475585938,0.29068463515773435,0.9116776585578918,0
23,0.11089806587380521,"tensor(0.1923, device='cuda:0')",0.8380972545698355,0.07875823974609375,0.29025902877381093,0.9119182825088501,0
24,0.11002735223840265,"tensor(0.1966, device='cuda:0')",0.8361546581179874,0.07993698120117188,0.2942239907079376,0.910767138004303,0
25,0.10934295439544846,"tensor(0.1936, device='cuda:0')",0.8377754638982998,0.07963943481445312,0.2932156374778736,0.911727786064148,0
26,0.10868534445762634,"tensor(0.1976, device='cuda:0')",0.8371156661786238,0.07978439331054688,0.29370588869649006,0.9113368988037109,0
27,0.10860566575737561,"tensor(0.1970, device='cuda:0')",0.8358142859362618,0.08061599731445312,0.29649716268071435,0.910565197467804,0
28,0.1085337078308358,"tensor(0.1937, device='cuda:0')",0.8370785638331144,0.07948684692382812,0.2927097123104653,0.9113149046897888,0
29,0.10848602323847659,"tensor(0.1994, device='cuda:0')",0.8366345446805217,0.08051300048828125,0.296147180002288,0.9110517501831055,0
30,0.10847628664444475,"tensor(0.1975, device='cuda:0')",0.8379472700335865,0.0796966552734375,0.2934061301077253,0.9118294715881348,0
31,0.10846904446096982,"tensor(0.1990, device='cuda:0')",0.8366500572560428,0.080535888671875,0.2962236091530648,0.9110609292984009,0
