epoch,train_loss,val_loss,val_mIOU,val_iou_B-ground,val_iou_Aeroplane,val_iou_Bicycle,val_iou_Bird,val_iou_Boat,val_iou_Bottle,val_iou_Bus,val_iou_Car,val_iou_Cat,val_iou_Chair,val_iou_Cow,val_iou_Dining-Table,val_iou_Dog,val_iou_Horse,val_iou_Motobike,val_iou_Person,val_iou_Potted-Plant,val_iou_Sheep,val_iou_Sofa,val_iou_Train,val_iou_TV/Monitor
11,8.017054170816156e-12,7.901938258579386e-12,0.0014967197408518658,0.0007717162207061248,0.0006399818329401472,0.0006305390363181635,0.0,9.157448864422766e-05,0.0032002745418830067,1.1272922957626468e-05,8.74301176815923e-05,0.009206701309430519,0.0066012983621837286,0.00021299043826334408,5.841796475303462e-05,0.0,0.0003136877613119311,0.0023197939347287446,0.0001840366546081449,0.0013751255830869369,6.0692587221893115e-06,4.7610901606154095e-05,0.001434921920782724,0.0042376713072808415
12,8.017064445843975e-12,7.903035542712929e-12,0.0015098794680007263,0.0007327796385436187,0.0006844091111655358,0.0006024679533542763,3.1257115896979255e-07,8.163842466419768e-05,0.003098233401863096,9.306068563985775e-06,0.00012845074274160819,0.010713077400533491,0.005293257596960748,0.0003374872361349552,4.830422428502555e-05,1.202472572622633e-07,0.0003186320304347857,0.0020101331666530554,0.00023199196385846,0.001179265111587273,6.229576040932069e-06,2.5500966864463268e-05,0.0016680930249292935,0.004537778370420215
13,8.017075045884347e-12,7.904229263462802e-12,0.0015105314909254076,0.0008390715598691465,0.0006906856334333056,0.0006691822165577943,1.1788769042134932e-05,9.104540059081663e-05,0.0030249601904363955,8.022010791378344e-06,0.0001441087971354163,0.009751924638809409,0.006259735138813491,0.00019032453689813914,3.9087887675579615e-05,0.0,0.00031570252247104587,0.0021385583136444447,0.0001686660321636468,0.0013650858111999738,6.078167993557587e-06,3.7998126531629485e-05,0.0016537519342706697,0.004315383621105601
14,8.017085485816752e-12,7.900036329518883e-12,0.0014576808579388613,0.0007667614410270399,0.0006359225810992566,0.0005202340455366144,7.559029551906192e-07,0.00010178262732308575,0.0030980495156730033,1.4277134966360012e-05,8.344754697211038e-05,0.008567735944917323,0.005901904896414825,0.00023737062333243684,3.344952303946954e-05,0.0,0.00041737248314263565,0.0019939724574455585,0.0002426806695700194,0.0010717346382418042,9.163093859804132e-06,4.100588635541607e-05,0.002119310786962417,0.004754366217881708
15,8.01709600977276e-12,7.908077665527082e-12,0.001563136296097742,0.0009205451157223878,0.0006849644543207436,0.0006123866314966102,1.071906833622507e-07,8.280326480246967e-05,0.0032005743932767925,1.0451472956526155e-05,0.00010494486271989475,0.011165854806432288,0.004896782298293382,0.00041889610709856676,5.315925577082582e-05,0.0,0.0002666594648171386,0.002094464767045707,0.00031447952428157724,0.001161781512287176,3.397134857805539e-06,2.9817604537882962e-05,0.0019756416623011013,0.004828150694350331
16,8.017106471703472e-12,7.90541179345788e-12,0.0015067213510695265,0.0008093080873984585,0.0007354913883945675,0.0006216094373560384,6.29295785027056e-06,6.676984996639781e-05,0.0031091529607533996,7.857221014850785e-06,0.00012436055324540265,0.009477172084641319,0.006160000647357471,0.00025133081422225453,4.399882971999522e-05,0.0,0.00033394696349224573,0.002327873064216251,0.0002085993301545625,0.0012083273953516838,5.48706387488525e-06,3.0514621948449146e-05,0.0014883812008972311,0.004624673900604364
17,8.017116926521948e-12,7.900381685541205e-12,0.001500699096991065,0.0008047609200776463,0.0006992326585308023,0.0005712056793382478,0.0,9.45963463845425e-05,0.0030304503554961534,1.385919418670736e-05,0.0001074953415241038,0.010395238433516907,0.00475455180109252,0.0003342877165647896,5.6542996167232886e-05,0.0,0.00033952603981878996,0.0020449473579195816,0.0002044042774985718,0.0011230757530103438,4.498543614121365e-06,2.751309564029632e-05,0.0023444079480554516,0.004564086578375561
18,8.017127001249414e-12,7.909043003373968e-12,0.0014224066186054568,0.0008006028349997604,0.0007275842794368905,0.0005175189736609285,6.486506966753786e-07,5.4917002284730594e-05,0.0031449856445665784,6.493769659790719e-06,6.788052554740144e-05,0.005957604696797747,0.008393911525574579,0.00016931194039887924,2.0232108297671282e-05,0.0,0.00034330219354189884,0.002013875569051162,0.0002354795636005718,0.0012071654526700718,4.999567703121696e-06,2.8649417350744858e-05,0.0009942831190979133,0.005181092155777479
19,8.017137653721833e-12,7.895577330126368e-12,0.001504798418169182,0.0007881093619200171,0.00042213801017564,0.0006529829633009238,2.904432238044704e-07,0.00013600023896084682,0.0031954121268819705,1.1941852499771425e-05,0.00011701507920596431,0.008728927003562325,0.006589097790291399,0.00013966092533912447,4.985521366640294e-05,3.5373102042164726e-08,0.00043690739032601917,0.002398909558729407,0.0001898045991808005,0.0012315808190444702,1.05638098635709e-05,7.160462045787915e-05,0.002043785723247214,0.004386143878573236
20,8.017147932884674e-12,7.903690001421423e-12,0.0014735749342737162,0.0009178207326027367,0.0006471769557998415,0.0005967452864137189,3.872727609738951e-08,0.00010303582302347118,0.0031096312088479705,1.3116945521493296e-05,9.117593842538838e-05,0.010236278011465344,0.004593639352481809,0.0002731289220459149,5.0926543289970906e-05,0.0,0.00031250066304410433,0.001994111787434804,0.00023008072014676684,0.0008968854831079738,6.402589599705095e-06,3.638996086835106e-05,0.002219283205156752,0.004616704763195824
21,8.017158473546161e-12,7.904774713280703e-12,0.0014607941519464013,0.000759151701492363,0.0006385575453623006,0.0005802576828854029,1.5393968431688991e-06,9.194781588355453e-05,0.003149557230270376,1.5573425973488563e-05,0.00012486376293384,0.010006027497009044,0.004607123696466359,0.00019355697778574698,5.2243408428764395e-05,0.0,0.0003590517750211365,0.0020267588718871,0.0002067821210876171,0.0009463605217420277,5.017967788088831e-06,4.0174611688518846e-05,0.0019321732093209993,0.004939957971004552
22,8.01716876312925e-12,7.904069218828708e-12,0.0014735392213507512,0.0008098976174717949,0.0007467143488147873,0.0005466519776554359,0.0,7.305224283436273e-05,0.0031592590610276675,8.44828586688449e-06,8.651450282699268e-05,0.008858960383629043,0.006096875245739453,0.00025742029667024204,4.239979674663023e-05,0.0,0.00035496995213678013,0.0020074036231600262,0.00019385518759179086,0.001057107275742003,5.658926909552193e-06,4.008393926281164e-05,0.0017406784351664414,0.0048583725491130785
23,8.017179303294535e-12,7.903350870433431e-12,0.0014579562394954036,0.0008043838465571965,0.0006769075432876353,0.0005925659625688628,4.3422114242869586e-07,9.693592457835511e-05,0.0031615323122609162,1.0378207596870322e-05,6.877927994115351e-05,0.008346707002768607,0.006479960088961051,0.00016686642097563057,3.4478869404650287e-05,0.0,0.00035459634842860264,0.00204765279824034,0.00020669763341350897,0.0011563507700816061,5.422938003246672e-06,5.046110664406616e-05,0.0014595617082504965,0.004896408046298227
24,8.017189575675941e-12,7.902373791906524e-12,0.001513217395490265,0.0008265108589841507,0.0005630377390842611,0.0006605125297340072,3.872727609738951e-08,0.00014924869838122835,0.00306165556821834,1.9682870769923773e-05,0.0001254664892030488,0.00877877973960021,0.006097726525058897,0.00017303821549136876,4.334695680282271e-05,0.0,0.0003224672006005641,0.0026805053295045145,0.00017849480395928916,0.0010769261919816452,6.738826759242767e-06,4.203068686189776e-05,0.0020812686121126573,0.004890088734911394
25,8.017199472432157e-12,7.90067812206344e-12,0.0015067972117276019,0.0008478886448408359,0.0005105338334960768,0.0006125222755490795,9.855319964318141e-08,0.00011414439922783728,0.00323891577331653,1.1472255407095387e-05,0.0001187702746785252,0.009491358386505565,0.005969914426075221,0.00014355067165977296,4.759939220183683e-05,0.0,0.0002539251470784525,0.0023994113506539405,0.0001841590016659162,0.001343673167168992,7.647219483844851e-06,5.865425925292466e-05,0.0019777807416579197,0.004310721673159633
26,8.017208642913508e-12,7.909004645716903e-12,0.0015211646537626321,0.0009515300252685732,0.0007444004074952312,0.0005410132480800717,6.546121228108299e-06,8.48617119759587e-05,0.0031917664878746005,1.06872473625066e-05,0.00011352856880646683,0.009185225781425181,0.005988695047452234,0.00027000559497831214,5.891732345312571e-05,0.0,0.00036046476604289503,0.0022723258084757373,0.00015078572263715063,0.0011366951769532833,2.2712219160103103e-06,1.986760930867437e-05,0.001783429965059694,0.005071439893221441
27,8.017217867977118e-12,7.903069141802933e-12,0.0015298818901363618,0.0007798750489973546,0.0007415021938298121,0.0005498305323165747,0.0,8.656172011298376e-05,0.0030111543823258687,1.0429431192379106e-05,0.00013256967148264298,0.012608732929457635,0.004315908768943059,0.0003550370394028327,6.990571227786354e-05,0.0,0.0003038956668458883,0.0019303770159163941,0.00016528957917740143,0.0009661408529444538,8.258120946559996e-06,3.309937421489179e-05,0.0017746772361944187,0.0042842744162846
28,8.017227062937785e-12,7.901149783540498e-12,0.001485584454051962,0.0007883735815098948,0.0007951668991198273,0.0005207658558549115,9.855276321557971e-08,0.00010542505752420751,0.0029205606688780367,1.0941911138492761e-05,0.0001343909315152825,0.01051084256459113,0.005312346003239487,0.00027684377870118625,5.5074016185890446e-05,0.0,0.0003822196542719409,0.0018584604147742708,0.00015069930175975178,0.0008576212699520285,6.362487352130335e-06,2.882717931594256e-05,0.0018383538737738955,0.0046438995328696815
29,8.017235775920553e-12,7.90068551252196e-12,0.0014423292247251944,0.0007794772013705616,0.0005831868966170279,0.0005933477619834574,4.3422114242869586e-07,8.793813234534171e-05,0.003272096616482211,7.784879147287777e-06,0.00011824333683138128,0.007151403116678122,0.007119688274003287,0.00016735139729553243,3.889096196396473e-05,0.0,0.0003389047967252569,0.0022305737392746294,0.0001934152999753398,0.0013624120846654577,5.894192794493777e-06,6.604599977588795e-05,0.0015331691102065932,0.004638655699950826
30,8.017244976339446e-12,7.907534826736268e-12,0.0015310902247550535,0.0008677252476652841,0.0006892786914025347,0.0005864714979038664,5.92487271739175e-06,8.008836770737783e-05,0.0030658584910542713,1.0831894626052039e-05,0.0001314838005380921,0.010006532109070673,0.006608742773490233,0.00029291729049278436,4.3027644286432934e-05,0.0,0.0002452903890500083,0.0021827638464427456,0.00016464242107745773,0.0013034487149663717,4.269451448055359e-06,3.102730591694123e-05,0.0013636684435407026,0.004468901466458835
