epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.855566541,1.389844696,0.836012421,0.141763051,0.551240058,0.910600424
2,0.727855698,0.814652125,0.843956172,0.127625783,0.477371942,0.915262918
3,0.695888069,0.828594327,0.876920119,0.099702199,0.389784945,0.934296687
4,0.675951273,0.742834091,0.888233979,0.092283885,0.373503916,0.940781216
5,0.665671309,0.765515089,0.881754653,0.096323649,0.381317428,0.937072714
6,0.648545897,0.729942918,0.895382992,0.086561839,0.356156688,0.944757899
7,0.637117759,0.735814174,0.884164083,0.09521993,0.380999632,0.938455264
8,0.628622984,0.771329602,0.894261149,0.087655385,0.362163415,0.944143931
9,0.611396989,0.792223831,0.874347774,0.10223643,0.399799712,0.932767908
10,0.591484312,0.748342375,0.894066246,0.087001801,0.354703007,0.943999529
11,0.572179575,0.762974819,0.892678547,0.08791097,0.356119408,0.943217278
12,0.562321543,0.776867251,0.885530707,0.093578339,0.374124248,0.939162711
13,0.553805606,0.783736467,0.887605756,0.091849009,0.368042231,0.940355599
14,0.550375826,0.776504497,0.896562811,0.085208893,0.350023046,0.945417444
15,0.547486354,0.780927718,0.89557791,0.086023966,0.352664812,0.944867591
16,0.544506643,0.787510693,0.893663177,0.087415059,0.356285726,0.943793535
17,0.541393762,0.796338161,0.890307278,0.089820862,0.362449565,0.94190077
18,0.538615552,0.797517737,0.891637271,0.088834127,0.359654595,0.942650696
19,0.535972223,0.802347104,0.885264815,0.094045003,0.376660366,0.939041754
20,0.533396292,0.799041808,0.889920922,0.090703328,0.368108067,0.94167608
21,0.530374375,0.814028104,0.887467156,0.092156728,0.369794217,0.940299173
22,0.527456085,0.821680387,0.889116828,0.090679169,0.364941664,0.941230595
23,0.524783233,0.82494686,0.888541261,0.091130575,0.366448496,0.940906962
24,0.522407961,0.833383163,0.886465367,0.092683156,0.370361761,0.939740121
25,0.519725381,0.833558182,0.886220517,0.092940013,0.37190509,0.939599176
26,0.517105064,0.832454801,0.887556614,0.092142741,0.370095113,0.940363129
27,0.514766277,0.83500586,0.883295778,0.095696767,0.382145297,0.93792516
28,0.512267747,0.856906315,0.874547048,0.102081299,0.399031615,0.932919383
29,0.509741147,0.848488073,0.881473956,0.096937815,0.384906004,0.936889072
30,0.507562056,0.857997696,0.880919217,0.097113291,0.384392486,0.936598976
31,0.505568755,0.860316177,0.886612661,0.09288915,0.372942381,0.939831952
32,0.503443769,0.864024341,0.883202639,0.095443726,0.379935384,0.937894742
33,0.50088776,0.860850036,0.886577861,0.092999776,0.373856679,0.939817925
34,0.498449004,0.865037739,0.888193123,0.091791789,0.370430986,0.940736711
35,0.496042152,0.868363261,0.884007826,0.095400492,0.382806404,0.938385804
36,0.493812994,0.880607585,0.883661033,0.095282237,0.38079069,0.938164214
37,0.492097657,0.885773977,0.882403237,0.096187592,0.383016015,0.937442044
38,0.490230268,0.887040933,0.882862532,0.095807393,0.381517713,0.937703152
39,0.48806301,0.896343748,0.878614331,0.099550883,0.394615633,0.935330013
40,0.486099727,0.898174624,0.884465712,0.094390869,0.376609867,0.938614925
41,0.484197812,0.905980468,0.882458107,0.096232096,0.383757598,0.937507689
42,0.482090088,0.913123349,0.877324247,0.099990845,0.393263626,0.934528093
43,0.479966242,0.90949593,0.886317178,0.093475342,0.377017582,0.939699352
44,0.477869902,0.914554477,0.882963213,0.095748901,0.38171059,0.937762638
45,0.475982245,0.91813604,0.88320182,0.095652262,0.382185905,0.9379101
46,0.47396843,0.92392691,0.884335425,0.09463501,0.37809956,0.938542545
47,0.472362424,0.926974237,0.88106354,0.097605387,0.389285253,0.936686774
48,0.471382719,0.938205341,0.880924658,0.097625732,0.388805041,0.936620255
49,0.469255969,0.939559778,0.878693798,0.099122365,0.391830133,0.935328404
50,0.467430706,0.944830894,0.879308323,0.099118551,0.394194276,0.9356818
,,,0.896562811,,,
