epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.621717265,1.115760565,0,0.387844086,1.000002796,9.84E-10
2,0.501970935,1.292598605,0,0.387840271,1,9.84E-10
3,0.475027139,1.156839848,0,0.387840271,1,9.84E-10
4,0.453445946,0.442195714,0.799059535,0.093730927,0.339944917,0.888308048
5,0.44096618,0.501102328,0.796403227,0.09280777,0.337101867,0.886664212
6,0.422788424,0.561511755,0.607073632,0.250549316,0.753944415,0.755501926
7,0.409627576,0.385940433,0.841791602,0.067951202,0.253814758,0.914100826
8,0.39747059,0.490900904,0.747401839,0.125354767,0.438603108,0.855443597
9,0.387318995,0.568059325,0.58677576,0.272609711,0.797232778,0.739582479
10,0.371717607,0.794491649,0.427636228,0.398563385,0.961031057,0.599082887
11,0.361657768,0.372444421,0.759686462,0.121162415,0.425929913,0.863433897
12,0.353806822,0.369575322,0.847896141,0.062839508,0.236299757,0.917688072
13,0.349086495,0.372372448,0.849393351,0.061225891,0.230769127,0.91856432
14,0.345819403,0.389222711,0.815781044,0.074588776,0.277403053,0.898545623
15,0.343039611,0.315691769,0.870850651,0.054290771,0.205799647,0.930967569
16,0.341179471,0.297886729,0.859319678,0.061386108,0.230744194,0.924337745
17,0.338052687,0.369118214,0.824143477,0.071331024,0.26614478,0.90359503
18,0.336453618,0.421966016,0.782210396,0.087425232,0.321050431,0.877798021
19,0.333320241,0.306365907,0.842059017,0.070625305,0.262768007,0.91425848
20,0.330613924,0.369975746,0.818839145,0.073307037,0.27300029,0.900397539
21,0.329086872,0.299642086,0.861698281,0.059825897,0.225296592,0.925712049
22,0.328172601,0.309237987,0.869404597,0.054210663,0.205605839,0.930140615
23,0.327316763,0.304377407,0.867825223,0.055850983,0.21134075,0.929235995
24,0.326461002,0.302562565,0.860787615,0.060237885,0.226749829,0.925186336
25,0.325495606,0.307519555,0.870971282,0.053817749,0.204160827,0.931036532
26,0.324380622,0.300371706,0.866537562,0.057048798,0.215528953,0.928497314
27,0.323772597,0.312489569,0.8682835,0.054985046,0.208335917,0.929498672
28,0.322764412,0.300251961,0.864436416,0.05796814,0.218793516,0.927289784
29,0.321833526,0.300297976,0.860691316,0.060482025,0.227589819,0.925130665
30,0.320852643,0.337019414,0.846262995,0.063236237,0.237739638,0.916730702
31,0.319871934,0.30529058,0.856341004,0.062778473,0.235628645,0.922611713
32,0.319007161,0.299577594,0.867787276,0.056228638,0.212642749,0.929214239
33,0.317823333,0.303811997,0.867531621,0.055812836,0.211225429,0.929067671
34,0.316981614,0.30304879,0.86407113,0.057735443,0.218014098,0.927079558
35,0.315632136,0.315459669,0.858834762,0.058654785,0.221452842,0.924057126
36,0.314808306,0.304151356,0.8619372,0.058990479,0.222424463,0.925849915
37,0.313384777,0.304666936,0.863320909,0.05777359,0.21818509,0.926647604
38,0.312362168,0.309440076,0.861372319,0.059104919,0.222845164,0.925523937
39,0.310916361,0.318757802,0.8507114,0.062160492,0.233834037,0.919334471
40,0.310114722,0.308286279,0.863726493,0.057415009,0.216934597,0.926881194
41,0.308601355,0.324117035,0.851324221,0.06186676,0.232804457,0.919692218
42,0.307776068,0.306224346,0.861210999,0.058303833,0.220116217,0.925430834
43,0.306376796,0.314278603,0.857230437,0.059520721,0.224495499,0.923127711
44,0.30534831,0.315021574,0.853470812,0.061367035,0.230984307,0.920943379
45,0.304387459,0.326493621,0.852935817,0.061569214,0.231700613,0.920631826
46,0.303568705,0.309637427,0.85506032,0.061367035,0.230892723,0.921867967
47,0.302764209,0.313252598,0.84960668,0.062793732,0.236038118,0.918689013
48,0.301794058,0.317286909,0.856581425,0.060138702,0.226634221,0.922751248
49,0.300705823,0.309052706,0.852582387,0.06269455,0.235530319,0.920425892
50,0.299834439,0.308666795,0.854189668,0.061965942,0.232973016,0.921361685
,,,0.870971282,,,0.931036532
