epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.274561949,0.459709555,0,0.447036743,1,8.53E-10
2,0.219836748,0.553061724,0,0.447036743,1,8.53E-10
3,0.202835622,0.576370656,0,0.447036743,1,8.53E-10
4,0.191557507,0.32894206,0.287230572,0.325080872,0.882748164,0.446276814
5,0.18294531,0.158956483,0.835522143,0.080120087,0.294841594,0.910391808
6,0.169525935,0.327517152,0.243477972,0.346908569,0.912066392,0.39160803
7,0.164794798,0.19320628,0.714687787,0.13727951,0.474053773,0.833606899
8,0.158208002,0.175451905,0.710857789,0.134590149,0.466379317,0.830995739
9,0.153072569,0.147276714,0.841990312,0.077274323,0.285240416,0.914217949
10,0.142438322,0.154331505,0.810221558,0.090118408,0.328102094,0.89516288
11,0.137489406,0.154160261,0.816112459,0.088474274,0.322665192,0.89874661
12,0.134685306,0.151869699,0.828331982,0.084781647,0.310403106,0.90610677
13,0.132256958,0.154112369,0.82684006,0.08599472,0.314422036,0.905213416
14,0.131333941,0.150413617,0.831419559,0.082775116,0.303725849,0.907950938
15,0.130461729,0.151809379,0.828398458,0.08423233,0.308584135,0.906146526
16,0.129816053,0.152742773,0.824917506,0.085617065,0.313190258,0.904060066
17,0.128833196,0.152405202,0.827810573,0.084899902,0.310798077,0.90579468
18,0.128013404,0.152829617,0.829338263,0.084873199,0.310699497,0.906708479
19,0.127254562,0.15299648,0.82474676,0.085929871,0.314223504,0.903957486
20,0.126392645,0.152445883,0.828140105,0.084770203,0.310366612,0.905991971
21,0.125411352,0.152616262,0.828041591,0.084789276,0.310430435,0.905932963
22,0.124553079,0.154889286,0.823463713,0.087429047,0.319169726,0.903186262
23,0.123706982,0.154299453,0.826219723,0.086402893,0.315772525,0.904841542
24,0.123002902,0.155128062,0.82198134,0.08770752,0.320095854,0.902293921
25,0.12235793,0.155272439,0.823720852,0.087608337,0.319757405,0.903340936
26,0.121307426,0.15248397,0.8292715,0.084205627,0.30848912,0.906668603
27,0.12040442,0.155157641,0.821027899,0.087753296,0.320253965,0.901719213
28,0.119496126,0.155768216,0.819095282,0.088665009,0.323259932,0.900552392
29,0.11900873,0.153115913,0.832733127,0.083629608,0.306556917,0.908733666
30,0.118288938,0.157558918,0.816127944,0.089382172,0.325633437,0.898756027
31,0.117816383,0.153259784,0.828282041,0.084011078,0.3078522,0.906076849
32,0.116860141,0.153630257,0.828718043,0.085437775,0.312570854,0.906337678
33,0.116264345,0.157440573,0.816514697,0.08927536,0.325280611,0.898990452
34,0.115291642,0.151336432,0.834061955,0.080940247,0.297593517,0.909524322
35,0.114609349,0.155346796,0.828097805,0.084774017,0.310379541,0.90596664
36,0.113756647,0.155212343,0.827003132,0.084495544,0.309466882,0.905311108
37,0.113076426,0.156395912,0.823334761,0.086555481,0.316296651,0.903108716
38,0.112370272,0.155686766,0.82899507,0.084030151,0.307909712,0.90650332
39,0.111831104,0.158345878,0.822068676,0.087329865,0.318854452,0.902346551
40,0.110769568,0.15561524,0.830782583,0.083301544,0.305479475,0.907571018
41,0.110237727,0.156872749,0.824928691,0.085460663,0.312674043,0.904066741
42,0.110641659,0.158094913,0.830725907,0.0846138,0.309832557,0.907537162
43,0.110212109,0.155797645,0.828499311,0.084495544,0.309454948,0.906206846
44,0.109365199,0.158496588,0.824777256,0.085674286,0.313380249,0.903975844
45,0.108140086,0.160807624,0.816241066,0.089050293,0.324547708,0.898824573
46,0.107110777,0.161785409,0.814960538,0.090240479,0.328446264,0.898047686
47,0.107080372,0.160578936,0.82107889,0.087554932,0.319602265,0.901749969
48,0.105712916,0.157194078,0.828460537,0.084468842,0.309366828,0.90618366
49,0.105142604,0.16057317,0.822655655,0.086990356,0.31773337,0.902700007
50,0.104246667,0.161058843,0.818044228,0.088512421,0.322769944,0.899916768
,,,0.841990312,,,
