epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.5145679414272308,"tensor(3.6162, device='cuda:0')",0.0,0.4216194152832031,1.0,9.047726456934413e-10,1
2,0.37178889618200417,"tensor(3.8581, device='cuda:0')",0.0,0.4216194152832031,1.0,9.047726456934413e-10,0
3,0.3487721190733068,"tensor(1.6626, device='cuda:0')",0.023468829339625182,0.4152336120605469,0.9943862997377458,0.045861344784498215,1
4,0.3454919404843274,"tensor(0.4160, device='cuda:0')",0.612710340492098,0.20211029052734375,0.6454554123947991,0.7598516941070557,1
5,0.3111533803098342,"tensor(0.8344, device='cuda:0')",0.10877006766618018,0.38436126708984375,0.9651670560663318,0.19619950652122498,0
6,0.3054541314349455,"tensor(2.3871, device='cuda:0')",0.4256205687452695,0.5673942565917969,1.0052347723497252,0.597102165222168,0
7,0.29313841988058653,"tensor(0.3312, device='cuda:0')",0.7375174622644723,0.14693450927734375,0.5015092123641524,0.8489324450492859,1
8,0.3028572280617321,"tensor(0.6614, device='cuda:0')",0.5790796673171116,0.2855339050292969,0.8178180682222929,0.7334394454956055,0
9,0.283280908184893,"tensor(2.4431, device='cuda:0')",0.48461767826918184,0.4483604431152344,1.002825079558996,0.6528518199920654,0
10,0.2768503927132663,"tensor(0.2779, device='cuda:0')",0.7676000118269715,0.11993408203125,0.4222048439286127,0.8685222864151001,1
11,0.2801168885301141,"tensor(2.1175, device='cuda:0')",0.42915129151291515,0.5606269836425781,1.008318675705617,0.6005680561065674,0
12,0.26858386134400086,"tensor(1.5901, device='cuda:0')",0.4327082661464765,0.5502433776855469,1.0116867814500115,0.6040424108505249,0
13,0.26655132104368773,"tensor(0.4586, device='cuda:0')",0.5331750109048612,0.220458984375,0.6900773213919651,0.6955174803733826,0
14,0.24149573287543127,"tensor(0.2228, device='cuda:0')",0.8022559409120102,0.09395980834960938,0.3406693197787741,0.8902797102928162,1
15,0.21596827182699652,"tensor(0.2100, device='cuda:0')",0.8221684466885388,0.08746337890625,0.31927560504718455,0.902406632900238,1
16,0.21027037106892643,"tensor(0.2125, device='cuda:0')",0.8236424051368245,0.08685684204101562,0.3172692779081343,0.903293788433075,1
17,0.2049889739821939,"tensor(0.2046, device='cuda:0')",0.8257370963801297,0.08434677124023438,0.308974401234115,0.9045520424842834,1
18,0.20134847172919443,"tensor(0.2306, device='cuda:0')",0.8142006447942348,0.09343338012695312,0.3388184801018571,0.8975861072540283,0
19,0.19649162844699972,"tensor(0.2129, device='cuda:0')",0.8224478084188975,0.08733749389648438,0.3188596511749081,0.902574896812439,0
20,0.19540918793748407,"tensor(0.2040, device='cuda:0')",0.8240823316785971,0.08502960205078125,0.311248258252518,0.9035582542419434,0
21,0.19358627717284596,"tensor(0.2885, device='cuda:0')",0.7874577843486832,0.11187362670898438,0.3974475911542771,0.8810924291610718,0
22,0.19005220032790127,"tensor(0.2028, device='cuda:0')",0.8254525611521033,0.08419418334960938,0.30847445033079424,0.904381275177002,1
23,0.18439577476066701,"tensor(0.2324, device='cuda:0')",0.8177841901435189,0.0915374755859375,0.33263703216222096,0.8997594118118286,0
24,0.17975865304470062,"tensor(0.2055, device='cuda:0')",0.8199326221224031,0.08563613891601562,0.3133084347483318,0.9010581970214844,0
25,0.17473373868886163,"tensor(0.2249, device='cuda:0')",0.8218228458872211,0.08902740478515625,0.32441140642090494,0.9021984338760376,0
26,0.16763758878497517,"tensor(0.2073, device='cuda:0')",0.8231023873505472,0.08663558959960938,0.3165463588621481,0.9029688835144043,0
27,0.16541996159974268,"tensor(0.2004, device='cuda:0')",0.826080451080451,0.08424758911132812,0.3086425325280433,0.9047579765319824,1
28,0.16486639573293574,"tensor(0.2003, device='cuda:0')",0.8267392008085083,0.083709716796875,0.306856715231303,0.9051529765129089,1
29,0.1631500146844808,"tensor(0.2012, device='cuda:0')",0.8245315564377024,0.08498382568359375,0.31109149687866544,0.9038282036781311,0
