epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff,is_best
1,0.29182636737823486,"tensor(0.7986, device='cuda:0')",0.0,0.4476737976074219,1.0,8.521153782581337e-10,1
2,0.21036174060667262,"tensor(1.3779, device='cuda:0')",0.0,0.4476737976074219,1.0,8.521153782581337e-10,0
3,0.19033444979611566,"tensor(0.8244, device='cuda:0')",0.007413340604655919,0.44435882568359375,0.9984061148500742,0.01471757609397173,1
4,0.17972664096776178,"tensor(0.2783, device='cuda:0')",0.5469105128100689,0.21216964721679688,0.6700804744727712,0.7071003913879395,1
5,0.1753599507843747,"tensor(0.2312, device='cuda:0')",0.7925628923299705,0.11584854125976562,0.4097633989885823,0.8842790126800537,1
6,0.1666448598398882,"tensor(0.1542, device='cuda:0')",0.8628069736924326,0.0670013427734375,0.25006534980066397,0.9263514280319214,1
7,0.15487867199322758,"tensor(0.1729, device='cuda:0')",0.8209748049464952,0.08858108520507812,0.3229699201471584,0.9016871452331543,0
8,0.14785889229353735,"tensor(0.1972, device='cuda:0')",0.7789923915943693,0.10427093505859375,0.373787607444822,0.8757681250572205,0
9,0.14487321061246536,"tensor(0.2227, device='cuda:0')",0.8051787139317065,0.10616683959960938,0.3796048028061263,0.8920764327049255,0
10,0.13657403079902425,"tensor(0.1706, device='cuda:0')",0.820376412729938,0.08694076538085938,0.3175911307224448,0.9013261198997498,0
11,0.129384602255681,"tensor(0.1672, device='cuda:0')",0.8423751354925009,0.078216552734375,0.288410115772217,0.9144447445869446,0
12,0.12657198134590597,"tensor(0.1702, device='cuda:0')",0.838161667829187,0.07965850830078125,0.2932768781259667,0.9119564294815063,0
13,0.12420837055234348,"tensor(0.1730, device='cuda:0')",0.8403643592106566,0.0799560546875,0.29426208946232524,0.9132586717605591,0
14,0.12390404632862877,"tensor(0.1728, device='cuda:0')",0.8422666259914582,0.07889556884765625,0.2906940698438356,0.9143807888031006,0
