epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.655188863,8.631534168,0.018824397,0.15254133,0.974396243,0.032520447
2,0.489976566,0.962812594,0.671341731,0.058457711,0.29876265,0.772232857
3,0.431902316,0.489192707,0.738332268,0.04336229,0.233419284,0.840232853
4,0.41987976,0.4487122,0.576008781,0.213718193,0.458752509,0.666573042
5,0.395097485,0.363373354,0.783348681,0.038191205,0.195523847,0.868646801
6,0.378600809,0.38517202,0.767836609,0.037362018,0.206652211,0.863191057
7,0.388739454,0.387186885,0.676445625,0.122779656,0.334205164,0.7600196
8,0.367189328,0.366219923,0.791994227,0.054613003,0.196686787,0.871347733
9,0.344967568,0.346839143,0.802511589,0.039067359,0.183796818,0.880356596
10,0.333994219,0.3427826,0.803803473,0.032851692,0.175276347,0.886435011
11,0.339616832,0.339146242,0.789834979,0.056277856,0.196605195,0.869176395
12,0.324748152,0.327243294,0.805999931,0.045404488,0.181397867,0.880193245
13,0.326066517,0.329211727,0.804183721,0.04808963,0.183717973,0.878784266
14,0.320856035,0.330538709,0.806292201,0.034774046,0.176010075,0.884043475
15,0.310492562,0.329457779,0.802875917,0.046661225,0.184989556,0.878255356
16,0.317153599,0.338478318,0.804803111,0.042194626,0.181649099,0.880375341
17,0.321117956,0.329027891,0.800729837,0.049858131,0.185820595,0.876551241
18,0.315179848,0.32689413,0.822218637,0.029742239,0.158638804,0.89770538
19,0.313246096,0.326358587,0.80997001,0.050327788,0.17898221,0.881849336
20,0.316077786,0.322690398,0.810376707,0.043245686,0.176733542,0.883177906
21,0.315550481,0.328932698,0.808107852,0.041985709,0.178810491,0.882155052
22,0.309193725,0.322859905,0.811087123,0.04684261,0.177489566,0.882923485
23,0.319887361,0.325513012,0.808084106,0.050637114,0.181151384,0.880642287
24,0.30817179,0.325153193,0.806849959,0.050557758,0.181091282,0.880074681
25,0.322364142,0.332697736,0.80405414,0.053370841,0.183995538,0.878123052
26,0.312846415,0.321915035,0.816063764,0.031802252,0.166255964,0.891528298
27,0.313046255,0.332363531,0.80366885,0.054101239,0.185060924,0.87771087
28,0.315856789,0.324701927,0.808425115,0.04812364,0.179663728,0.881190436
29,0.316533195,0.320011211,0.814797272,0.034375648,0.169982135,0.888722096
30,0.314368629,0.324060808,0.806503044,0.050297018,0.181391582,0.879863574
31,0.313879362,0.325121682,0.810528349,0.044389057,0.177123227,0.883021306
32,0.309271721,0.32905234,0.808872809,0.051212039,0.179661179,0.881164761
33,0.310741778,0.321467068,0.823431604,0.029541421,0.157717714,0.898145173
34,0.315118137,0.322827627,0.813513007,0.041773554,0.173984432,0.885263777
35,0.314174652,0.324026523,0.809547345,0.050039516,0.179379654,0.881623545
36,0.313119712,0.326455898,0.804577213,0.051226614,0.183639708,0.878588557
37,0.316786006,0.32997674,0.808901223,0.053192695,0.180225051,0.880987809
38,0.32321726,0.321336293,0.827540377,0.028832077,0.153599206,0.901567796
39,0.308891357,0.322775951,0.816374811,0.032984492,0.167679954,0.89060097
40,0.315937592,0.323277114,0.812613329,0.035159489,0.171927592,0.887080885
41,0.318470164,0.32247717,0.809154312,0.046819937,0.178505627,0.881841482
42,0.315281831,0.322920333,0.814303542,0.038414697,0.172062003,0.886597662
43,0.315799538,0.328264036,0.816758456,0.033167496,0.167444686,0.890667265
44,0.310894526,0.328949954,0.806632996,0.044021429,0.18208537,0.880896365
45,0.315746007,0.328359442,0.808702715,0.051210419,0.180652004,0.880968437
46,0.315670822,0.322265248,0.809949297,0.048701803,0.178186917,0.882026405
47,0.321843019,0.327062473,0.808801907,0.051407999,0.18042646,0.881012736
48,0.316879393,0.324542797,0.811609869,0.045250635,0.176620423,0.883508717
49,0.316281368,0.331182974,0.802221997,0.05298216,0.185886852,0.877045264
50,0.319450455,0.32780607,0.808207472,0.049119636,0.18011335,0.88096933
,,,,,,0.901567796
