epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.85097707,1.445039948,0.00651113,0.787092845,1.006526189,0.012936368
2,0.715951723,0.878966252,0.777274051,0.182324727,0.616055483,0.874549806
3,0.681173982,0.800934593,0.845639565,0.128284454,0.489166281,0.916320006
4,0.651807589,0.814471285,0.829448964,0.140492757,0.516224026,0.906762222
5,0.628255135,0.828466872,0.859507717,0.118190765,0.467303738,0.924410085
6,0.603747121,0.807825148,0.816303565,0.150735219,0.543971247,0.89883097
7,0.562892669,0.809150736,0.852674891,0.120602926,0.459555583,0.920460383
8,0.532225087,0.80117015,0.845897729,0.126417796,0.475972387,0.916501562
9,0.509921503,0.818367084,0.84403321,0.127854665,0.480010372,0.915411711
10,0.491728303,0.810853918,0.850091136,0.123677572,0.471203798,0.918963929
11,0.483532885,0.817496697,0.851263757,0.122675578,0.467915066,0.919649204
12,0.475845916,0.825161258,0.850047242,0.123507182,0.469507251,0.918939551
13,0.468277134,0.829795738,0.849902763,0.124056498,0.472797921,0.918854753
14,0.460819052,0.834154745,0.844420375,0.128011068,0.482039697,0.915641129
15,0.453097708,0.834920724,0.843381723,0.129205068,0.48700825,0.915028393
16,0.445390984,0.845003128,0.845294532,0.127600352,0.48188546,0.916154444
17,0.437888358,0.852352262,0.848480352,0.125109355,0.475080302,0.918021003
18,0.430490781,0.857918441,0.849007374,0.125330607,0.478904097,0.918331603
19,0.423216289,0.866381923,0.846658494,0.126820882,0.480755311,0.916952848
20,0.416622199,0.875208159,0.83961607,0.131932576,0.492825852,0.912809432
21,0.410538376,0.872721712,0.841368084,0.131247203,0.493959753,0.913840314
22,0.404282288,0.87998575,0.846288421,0.127389272,0.483536203,0.916734159
23,0.398584271,0.892480493,0.846562231,0.127156576,0.483071533,0.916895688
24,0.392597899,0.893023034,0.847203052,0.126923879,0.483481975,0.917269011
25,0.387080428,0.902742585,0.834852999,0.136130015,0.505391294,0.909983893
26,0.381649488,0.898220042,0.838705571,0.133663177,0.501613415,0.9122685
27,0.376463738,0.91223075,0.847055657,0.127215068,0.485061131,0.917181174
28,0.371192695,0.920761824,0.841885649,0.131089528,0.494351331,0.914142132
29,0.366649515,0.924613655,0.842871784,0.130118052,0.490891785,0.91472284
30,0.362559972,0.926501811,0.83774665,0.134553274,0.503906089,0.91168944
31,0.358064488,0.936600169,0.835666665,0.135579427,0.504172922,0.91046534
32,0.354124477,0.938560605,0.845013486,0.128875732,0.489405249,0.91597712
33,0.350095427,0.941995442,0.838604512,0.133753459,0.501646116,0.912205299
34,0.346465885,0.946912169,0.843540907,0.129940033,0.491623703,0.915111085
35,0.342799864,0.943602165,0.837985389,0.134712219,0.505951102,0.911833823
36,0.338621238,0.95390592,0.837664188,0.134413401,0.502611595,0.911642154
37,0.335514688,0.962930222,0.835448045,0.136057536,0.506289719,0.910327117
38,0.33248818,0.968611558,0.842586513,0.130947113,0.495871443,0.914553662
39,0.329400961,0.967189709,0.841821168,0.131814321,0.498938162,0.914097051
40,0.326487068,0.968913754,0.84479909,0.129271189,0.491924883,0.915856421
41,0.32398308,0.968141596,0.837915769,0.134215037,0.502244351,0.911795974
42,0.320389701,0.97648714,0.835592794,0.136343638,0.509127187,0.910419405
43,0.317098259,0.977924188,0.842447464,0.131333669,0.498191886,0.914472143
44,0.314146576,0.984159927,0.84408368,0.130101522,0.495079463,0.91543289
45,0.31024464,0.991443833,0.843678453,0.130427043,0.496238205,0.915197909
46,0.307596351,0.998721083,0.84396699,0.13039271,0.496524691,0.915354172
47,0.304975902,0.987893601,0.834451563,0.137112935,0.510812214,0.909747005
48,0.302217513,1.002648393,0.840171732,0.132996877,0.501657118,0.913125257
49,0.300099273,1.00439024,0.841153166,0.132189433,0.499526205,0.913708389
50,0.297690534,1.005495667,0.839612183,0.133416494,0.5026113,0.912797749
,,,0.859507717,,,
