epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.543345641,0.953831375,0,0.447044373,1.000002923,8.53E-10
2,0.352843271,1.745200634,0,0.447036743,1,8.53E-10
3,0.308161387,2.7769835,0.000742397,0.446704865,0.999842288,0.001483693
4,0.268903995,0.821135998,0.712881424,0.179721832,0.590104429,0.832376838
5,0.279829731,0.298773527,0.841439223,0.079582214,0.293003488,0.913893044
6,0.240637969,0.226764351,0.823145261,0.09173584,0.333282787,0.902994692
7,0.228362084,0.25311029,0.785575421,0.115703583,0.409271574,0.879912913
8,0.226424942,0.286002815,0.777506263,0.110450745,0.393080692,0.87482816
9,0.21117259,0.184104934,0.83061614,0.088699341,0.323330236,0.907471657
10,0.197159821,0.202013716,0.825401763,0.083511353,0.306225088,0.904350817
11,0.194153453,0.185282886,0.835163788,0.085823059,0.313832036,0.910179019
12,0.187126365,0.203389376,0.824456808,0.084014893,0.30790207,0.903783321
13,0.17822685,0.195886642,0.821203487,0.088092804,0.321366721,0.90182507
14,0.1697661,0.187943131,0.830286327,0.082687378,0.303443466,0.907274783
15,0.168938972,0.200872108,0.82391874,0.084842682,0.310643609,0.903459907
16,0.167209939,0.217681631,0.814634302,0.088500977,0.322769645,0.89784956
17,0.166251138,0.21421957,0.816884225,0.087600708,0.319795479,0.899214387
18,0.164794988,0.206171334,0.821249097,0.085891724,0.314131401,0.901852608
19,0.164124802,0.202170163,0.823735199,0.084953308,0.311010788,0.903349578
20,0.16402832,0.202056527,0.82450089,0.084236145,0.308633251,0.903809786
21,0.163879471,0.197525024,0.827345025,0.083148956,0.305003419,0.905515969
22,0.1637328,0.206367806,0.820946961,0.086410522,0.315842181,0.901670396
23,0.16361647,0.20182319,0.823852374,0.085426331,0.312570691,0.903420031
24,0.163479983,0.207667693,0.819808352,0.086940765,0.317597308,0.900983155
25,0.163334832,0.201894999,0.823445206,0.08562851,0.313241454,0.903175175
26,0.163225472,0.19922182,0.825693099,0.083751678,0.307017648,0.904525638
27,0.163079178,0.199593529,0.824773223,0.084594727,0.309815711,0.903973401
28,0.16295399,0.205689907,0.820749352,0.086578369,0.316396307,0.901551187
29,0.162849296,0.196268037,0.827831813,0.082988739,0.304467055,0.905807436
30,0.162725535,0.200267509,0.824533473,0.084506989,0.309528214,0.903829396
31,0.162602427,0.201762736,0.823503406,0.085285187,0.312108483,0.903210163
32,0.162488452,0.202956825,0.822367275,0.085540771,0.312963115,0.902526379
33,0.162388259,0.200582102,0.823681963,0.085067749,0.311389116,0.903317571
34,0.162293021,0.196631685,0.827799922,0.082565308,0.303062135,0.905788362
35,0.162188665,0.195792004,0.827808486,0.082946777,0.304328075,0.905793488
36,0.162098422,0.199608967,0.824745859,0.084442139,0.309311664,0.90395695
37,0.161995018,0.207813308,0.81883084,0.087413788,0.31916075,0.900392532
38,0.161903752,0.198807865,0.825642974,0.084022522,0.307914612,0.904495537
39,0.161819599,0.204550117,0.821096346,0.086277008,0.315401327,0.901760459
40,0.161737412,0.200335294,0.824879323,0.08441925,0.309234625,0.904037118
41,0.161663252,0.194481581,0.828870549,0.082183838,0.301783724,0.906428874
42,0.16158397,0.198365331,0.825567088,0.084365845,0.309051111,0.904449999
43,0.161503386,0.19978486,0.824291549,0.084842682,0.310639779,0.90368402
44,0.161427593,0.203341782,0.821764286,0.085784912,0.313774046,0.902163148
45,0.161355341,0.204022035,0.82189483,0.085868835,0.314049117,0.902241766
46,0.161288045,0.206227526,0.819771694,0.086486816,0.316105775,0.900961041
47,0.161218519,0.208876312,0.817867348,0.087772369,0.320347144,0.899809718
48,0.161148105,0.201639086,0.823231242,0.085006714,0.311192386,0.903046429
49,0.161084481,0.197289959,0.82616351,0.083610535,0.306545327,0.904807806
50,0.161024329,0.205425262,0.820218302,0.086456299,0.31600051,0.901230693
,,,0.841439223,,,
