epoch,train_loss,val_loss,val_iou,val_pixel_error,val_rand_error,val_dice_coeff
1,0.592413115,1.142642498,0,0.530128479,1,7.20E-10
2,0.462203638,1.433127642,0,0.530128479,1,7.20E-10
3,0.43763864,1.367808819,0,0.530128479,1,7.20E-10
4,0.412393552,0.595160246,0.585338735,0.227626801,0.703514882,0.738439977
5,0.383025772,0.315004766,0.824369908,0.112815857,0.400472031,0.903731108
6,0.368652011,0.402243793,0.789258583,0.118415833,0.417579388,0.882218599
7,0.340907498,0.388914883,0.81522932,0.107254028,0.383006947,0.898210824
8,0.330535984,0.250682265,0.860259381,0.083274841,0.305388994,0.924881101
9,0.318420266,0.425501466,0.738460048,0.144165039,0.493564777,0.849556565
10,0.301464972,0.308742821,0.808796028,0.124416351,0.435885733,0.894292116
11,0.285274542,0.287797779,0.830510335,0.100124359,0.36041298,0.907408535
12,0.270403094,0.253195465,0.857288243,0.08612442,0.314866809,0.923161209
13,0.258990121,0.272802174,0.846448805,0.088294983,0.322001809,0.916839719
14,0.254325692,0.264725268,0.852870042,0.08354187,0.306253809,0.9205935
15,0.251189946,0.261320114,0.855248823,0.083629608,0.3065517,0.92197746
16,0.249453571,0.262803316,0.852547059,0.084625244,0.309861344,0.920405269
17,0.248203771,0.266224086,0.850151781,0.08549118,0.312733874,0.919007599
18,0.247126046,0.274406374,0.842774823,0.089199066,0.324972716,0.914680183
19,0.245968401,0.263180137,0.852902546,0.084163666,0.308325779,0.920612395
20,0.244649135,0.264656484,0.851236311,0.085193634,0.31174798,0.919640899
21,0.243237201,0.274258971,0.842460812,0.089138031,0.324771724,0.91449523
22,0.242098837,0.268598557,0.848089562,0.086494446,0.316056074,0.91780138
23,0.241082697,0.269073129,0.847014373,0.086807251,0.317089689,0.917171419
24,0.239787102,0.266544521,0.849299985,0.086147308,0.314908331,0.918509722
25,0.238434359,0.267013669,0.849978262,0.085559845,0.312961446,0.918906212
26,0.237445694,0.26531601,0.850973383,0.084918976,0.310834884,0.919487417
27,0.236799438,0.265725017,0.851159691,0.085189819,0.311735149,0.919596195
28,0.235360069,0.27069059,0.84610706,0.087833405,0.320478582,0.916639209
29,0.23372677,0.266700834,0.850083399,0.085372925,0.31234123,0.918967664
30,0.232411025,0.264732838,0.851118507,0.084644318,0.309922042,0.919572115
31,0.230431013,0.278152078,0.840667544,0.089557648,0.326149636,0.913437665
32,0.228754219,0.262046665,0.854135842,0.083110809,0.304817834,0.921330392
33,0.227296205,0.268680096,0.84785035,0.086845398,0.317217091,0.91766125
34,0.225519287,0.273118734,0.845558096,0.087100983,0.318059345,0.916316986
35,0.225308267,0.268008769,0.847471485,0.086109161,0.314779446,0.917439342
36,0.22435963,0.27111727,0.846293712,0.0873909,0.319017911,0.916748762
37,0.225347811,0.253234237,0.862316687,0.079544067,0.292877258,0.926068783
38,0.221157776,0.269123018,0.847689636,0.08599472,0.31440049,0.917567134
39,0.218952594,0.26841408,0.85144358,0.08436203,0.308983514,0.919761837
40,0.217896105,0.256688863,0.859938764,0.080097198,0.294732474,0.92469579
41,0.216192856,0.287360847,0.834561139,0.092178345,0.33472757,0.909821033
42,0.214925732,0.258567214,0.858042558,0.080825806,0.297176436,0.923598409
43,0.21338295,0.266884506,0.852985731,0.082927704,0.304204962,0.920660853
44,0.213237578,0.255487263,0.861170786,0.07913208,0.291485878,0.925407588
45,0.210593512,0.258725405,0.859120445,0.080554962,0.296269224,0.924222469
46,0.208928525,0.289616048,0.83211619,0.093746185,0.339832891,0.908366203
47,0.207345086,0.270892113,0.848263353,0.085208893,0.311794808,0.917903125
48,0.205740462,0.268877536,0.850122069,0.084541321,0.309578335,0.918990254
49,0.204568674,0.259413481,0.857976196,0.080615997,0.296471942,0.923559964
50,0.203126352,0.258517623,0.859161865,0.080741882,0.296897148,0.92424643
,,,0.862316687,,,
