epoch,train_loss,train_loss_0,train_final_norm_0,train_loss_gd_norm_0,train_loss_1,train_final_norm_1,train_loss_gd_norm_1,train_loss_2,train_final_norm_2,train_loss_gd_norm_2,train_loss_3,train_final_norm_3,train_loss_gd_norm_3,train_loss_4,train_final_norm_4,train_loss_gd_norm_4,train_loss_5,train_final_norm_5,train_loss_gd_norm_5,train_loss_6,train_final_norm_6,train_loss_gd_norm_6,train_loss_7,train_final_norm_7,train_loss_gd_norm_7,train_loss_8,train_final_norm_8,train_loss_gd_norm_8,train_loss_9,train_final_norm_9,train_loss_gd_norm_9,train_loss_10,train_final_norm_10,train_loss_gd_norm_10,train_loss_11,train_final_norm_11,train_loss_gd_norm_11,train_loss_12,train_final_norm_12,train_loss_gd_norm_12,train_loss_13,train_final_norm_13,train_loss_gd_norm_13,train_loss_14,train_final_norm_14,train_loss_gd_norm_14,train_loss_15,train_final_norm_15,train_loss_gd_norm_15,train_loss_16,train_final_norm_16,train_loss_gd_norm_16,train_loss_17,train_final_norm_17,train_loss_gd_norm_17,train_loss_18,train_final_norm_18,train_loss_gd_norm_18,train_loss_19,train_final_norm_19,train_loss_gd_norm_19,train_loss_20,train_final_norm_20,train_loss_gd_norm_20,train_loss_21,train_final_norm_21,train_loss_gd_norm_21,train_loss_22,train_final_norm_22,train_loss_gd_norm_22,train_loss_23,train_final_norm_23,train_loss_gd_norm_23,train_loss_24,train_final_norm_24,train_loss_gd_norm_24,train_loss_25,train_final_norm_25,train_loss_gd_norm_25,train_loss_26,train_final_norm_26,train_loss_gd_norm_26,train_loss_27,train_final_norm_27,train_loss_gd_norm_27,train_loss_28,train_final_norm_28,train_loss_gd_norm_28,train_loss_29,train_final_norm_29,train_loss_gd_norm_29,train_loss_30,train_final_norm_30,train_loss_gd_norm_30,train_loss_31,train_final_norm_31,train_loss_gd_norm_31,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,3.1445380086484165,0.0,0.5067910422449526,0.04885698530984962,256.2259606292741,0.5928107189095538,0.05456200209648713,4.322358932235224,0.5521716708722322,0.06650871054633804,0.0,0.5635461599930472,0.0649568198815636,2.059105626624159,0.6768178032792133,0.5049335049546283,29.450363452279465,0.5915998116783474,0.08323913391517557,384.0809730629183,0.5776363507561062,0.05317826034582179,75.43526777467815,0.616430964158929,0.08618571398698766,20.888045202487778,0.6018487551937932,0.046694578845863755,4.010881484796495,0.5949531638103983,0.04952163799949314,6.347102511981818,0.5859824030295663,0.05739851247357285,98.41197138247283,0.5952232557794322,0.07048009238813234,46.69719716891937,0.5040304479391678,0.05146791073291198,0.0,0.6052527531333591,0.06017053969528364,16.79556915859021,0.517558191133582,0.0483951988103597,0.0,0.5756359774133434,0.06823084454821504,16.857158260594584,0.6302846721980883,0.05860350442969281,1.4802662112222702,0.7440977174302806,0.6000149807204371,0.0,0.5426594511322353,0.07432598037564236,2.2212344087739915,0.6132963584816974,0.1729797685275907,147.96702087449873,0.524383456810661,0.07721233092572378,2.8562297979839304,0.5346808070721834,0.2813678001580031,0.0,0.5442863961924678,0.07060017177592152,0.0,0.5916347503662109,0.054451388671346336,16.97534512083008,0.5701741291129071,0.07150900801238806,0.0,0.515943151453267,0.06717786030924838,1.9476900564972042,0.6670932070068691,0.4003980950168941,28.468619774127934,0.6076416632403498,0.09299514483174552,0.0,0.5401689125143964,0.05641307827571164,50.41097204499102,0.5782953630322996,0.0832349747095419,14.656185131071869,0.47588485868080804,0.05770934365041878,8.733099492915999,0.6018166049667026,0.03802737447878589,2.3140693505605063,0.03834200167361308,0.0,0.0,0.0,0.0,0.0018848985992045639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35425609561766536,0.0,0.00034812914571507485,0.0,0.67291002639753,0.0,0.0,0.0,0.0,0.19754490379550388,0.0,0.0,0.0,0.0,0.0
2,1.6469466116117395,0.0,0.5326715370883113,0.01762626166252986,250.94783271014097,0.6237054233965666,0.047398818575817604,3.5125530979179875,0.5977053175801816,0.08508772840318472,0.0,0.5947016633075216,0.021419524579592373,0.4633231999999886,1.177765076575072,0.1582738161087036,47.25954202865053,0.5585509564565576,0.06895713524326035,388.73809201726255,0.5991458037625188,0.03236387244871129,21.090021595335877,0.7105298249617867,0.07913923328337462,23.74435017752353,0.5876430791357289,0.04789398124684458,3.88121263440115,0.6280152279397716,0.06603073101976643,5.775196028624873,0.6525114567383475,0.09131989109775294,102.25270677649456,0.608196180799733,0.020850328202156918,51.91363148463033,0.5130020587340646,0.05689904822603516,0.0,0.6135375655215719,0.01824050210416317,15.938738407569526,0.538246927054032,0.052637300251618675,0.0,0.6031677463780278,0.02158650776128406,11.035482280216147,0.6926172375679016,0.050184072197779366,0.2822748072474778,1.3520718605622002,0.12345543811502664,0.0,0.5684246083964473,0.023798489862162132,1.031248194721959,0.9039491933325062,0.12404720517604248,72.07781482880003,0.615038742189822,0.0955778750712457,0.716007290909439,0.8528050106504689,0.18261024210116136,0.0,0.5693271522936614,0.025934773942698604,0.0,0.6069434803465138,0.02352874325183423,9.375534789387698,0.6406306624412537,0.08812686136883238,0.0,0.5453885871431102,0.020179505095533703,0.33665079251671065,1.1121995941452358,0.12801768501167712,9.065839718398854,0.6955071428547734,0.08697743454705113,0.0,0.5603480209474978,0.018188057264879993,44.71471313498639,0.5860375217769457,0.030720923946279545,15.00997920013772,0.48014645472816797,0.06291553774929565,8.358069694423719,0.6067460697630177,0.052653826530212944,2.409470558166504,0.10292185460512515,0.0,0.0,0.006082416962767878,0.0,0.2936981194759557,0.0,0.0,0.372352547126938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14302516804585844,0.13323771949596847,0.0,0.05496456048798563,0.19745134660802713,0.8964553169640361,0.0,0.0,0.24308076280773094,0.0,0.7946144603990567,0.1585369289896802,0.0,0.0,0.0,0.0
3,1.1280431384625642,0.0,0.5567366299421891,0.008499958997835283,195.77057580544653,0.6962576897247977,0.08347696041607339,1.9500634266640067,0.7244096812994584,0.0505471320255943,0.0,0.6258672475814819,0.009649239237541738,0.315252472865354,1.3784564163373865,0.12686945983897085,6.088728332293992,0.6008080244064331,0.08893687610069047,485.6814962145798,0.6127389280692391,0.029926683591759724,11.342762666177299,0.8124085690664209,0.053867514771611794,21.838268258687716,0.604374154754307,0.0675813416424005,2.3684165574890126,0.7216003899988921,0.06525280010765014,2.5955787395273573,0.8357480842134227,0.07809369841023632,166.76774796195653,0.6305567155713621,0.008279509315996067,28.932581736981636,0.5761784004128497,0.08728538032459177,0.0,0.6298294974410016,0.007471297158981147,11.950378886449892,0.6240947194721388,0.08277075381382652,0.0,0.632571570251299,0.010548498380281355,8.720055726101412,0.7860680274341417,0.04054162011522314,0.20636317340861818,1.6062642543212227,0.0936532921117285,0.0,0.5983321174331333,0.010726633947342634,0.6219586029553759,1.154028674830561,0.07445053934403088,28.85844333748936,0.7239684047906295,0.05699167902702871,0.11325880557938044,1.179475742837657,0.0262085706319498,0.0,0.5984075354493182,0.014012753113132456,0.0,0.6244733540908151,0.009668200742453337,3.670303545227559,0.7632126549015874,0.05200215979762699,0.0,0.5776087149329807,0.00985514621614762,0.22123690963289097,1.3713005314702573,0.07366884224440741,5.220006417985726,0.7933171210081681,0.06786683460940486,0.0,0.583089196163675,0.007969974135251148,40.03654860265711,0.6204944745354031,0.05858555399691281,13.877834913265612,0.5379560356554778,0.055929771098105804,5.8861166690737745,0.6642165184020996,0.07793387673471285,0.8853033781051636,0.2077986185775098,0.0,0.2261564925728296,0.5085570135981805,0.0,0.6554916931254227,0.0390091224923609,0.0,0.070523739094871,0.0,0.33947204619668614,0.37392837209088997,0.0,0.014378910463611172,0.0,0.25304717145332145,0.0,0.252913801405551,0.7942214244427562,0.0,0.6651824315029661,0.31024592778435967,0.8911376015068975,0.0,0.0,0.34783753673018963,0.0,0.6405663245789144,0.1448407632606134,0.0,0.0,8.127591036950273e-05,0.12196414626952246
4,0.755617170230202,0.0,0.5708692047906958,0.004100258917669239,27.786691192906726,0.8177290066428806,0.047846088914767555,1.285434102961451,0.8026432058085566,0.03656187191929506,0.0,0.643185265686201,0.004093495582270882,0.25410589324028626,1.5046948194503784,0.0763462741413842,3.5300052523128325,0.6873654153036035,0.06357992869680343,306.7611188149368,0.6234968486039535,0.036216537427643074,8.610484668463151,0.8655535267746967,0.05881579779088497,18.61236110764951,0.6762917845145516,0.06202199860759403,1.7775878241463194,0.795786220094432,0.05817661361525888,1.288637255677552,1.0164454268372578,0.023462738760787506,143.89840565557066,0.6443145974822666,0.0038995598847775354,10.616378503395534,0.6988390113996423,0.05724377970656623,0.0,0.6407868343850841,0.0037221845401370006,5.687707947751383,0.7543988409249679,0.04714587808627149,0.0,0.6495353838671809,0.00407640637991869,4.888654262019915,0.8573554443276447,0.04205234275887842,0.13567235164101096,1.7042761419130408,0.05157399631064871,0.0,0.6161800441534623,0.004508070870424094,0.32332504110660304,1.2428145356800244,0.03729683695280034,22.455612218046348,0.7737981884375863,0.05252625137243582,0.10139201103270971,1.2812260026517122,0.013671435051314209,0.0,0.6161059814950695,0.005481086114583456,0.0,0.636889195960501,0.004554954985075671,2.798969630032327,0.8267184210860211,0.03464976228449656,0.0,0.596270695976589,0.004305710965443564,0.17500752038005787,1.473782560099726,0.03221160570240539,4.4766967722397615,0.8633645202802576,0.04563911453537319,0.0,0.5971265849859818,0.0036615264278067193,31.224542764939677,0.6848766259525133,0.06545685264079468,12.370147233104456,0.6019892640735792,0.0716250017285347,3.2177065435233674,0.781054481216099,0.03529329168731752,0.5923185547192892,0.2857076675910264,0.0,0.2096054782222879,0.4386359917574425,0.0,0.8055948783303835,0.09615248503425569,0.0,0.5181009863443868,0.11004532132551496,0.35415983381370547,0.4347541760222903,0.0,0.23186940796213187,0.0,0.26916812897457076,0.0,0.16971915806167442,0.8035229967575136,0.0,0.44362168207077773,0.42762218418554543,0.9275989877763575,0.0,0.0,0.6255869772999995,0.0,0.9120115165880524,0.6393653878446207,0.0,0.369800245593072,0.08661786552421738,0.2690916734240447
5,0.5816071772057078,0.0,0.5781350887340048,0.002449517917778829,17.394794056825152,0.8665120886719745,0.04021415883756202,0.9233635161514048,0.8588204902151356,0.03334540363563144,0.0,0.6517092663308849,0.0024512297241017222,0.20029921152231686,1.6373316256896309,0.06899610923036285,8.927806821741157,0.7525216004122859,0.07658625321219796,249.9559655840499,0.6471019309499989,0.04105191560381133,8.155096338173982,0.9075399740882542,0.033814334189114365,12.184184473330484,0.7743667571440987,0.03767013339244801,1.3910849518952246,0.8621399972749793,0.06579983801297519,1.1341516986996267,1.0962317197219185,0.018629438324790935,204.3771441915761,0.6511941992718241,0.0025329308219901895,8.850907283030514,0.776453541672748,0.05351952503880729,0.0,0.6462270721145298,0.0024403594383645964,4.165567549335301,0.8189297033392865,0.05038346479768339,0.0,0.6580123408980991,0.002165547936506893,3.8761628485135717,0.9044085430062335,0.03822955756407717,0.11945364663463916,1.778203036474145,0.033776639393814235,0.0,0.6251136297764985,0.0024344823981189857,0.2980858428308099,1.2990261990091074,0.02782359613996485,11.72209976995849,0.8190365278202555,0.04189998616019021,0.11624400308595599,1.312678565149722,0.014339302423531595,0.0,0.6254604666129403,0.0027274265277968802,0.0,0.6432862696440323,0.0029246162764890037,2.243853124341442,0.8777245956918468,0.03460850206244251,0.0,0.6056881469228993,0.0024467393776158924,0.1752407007081386,1.5413451402083687,0.03369870850735385,4.065977933422515,0.9319137412568798,0.05145415704211463,0.0,0.6041835261427838,0.0023333633460266433,13.164192485123845,0.7669915116351583,0.053981729256718056,10.244753320440514,0.6555736142656078,0.05079407066754673,2.816152869997652,0.8649559565212416,0.04634912579279879,0.5139692922433218,0.3128867973474197,0.0,0.2152139794193598,0.5536238056223839,0.0,0.8109965215452956,0.2398076873578015,0.0,0.4929158392301357,0.10571713631563211,0.6290468106095608,0.5507134576218764,0.0,0.01094505631489862,0.0,0.4685353194180017,0.0,0.37196216952943917,0.9148379529907231,0.0,0.7068238020324499,0.4673360029475685,0.9171695092205743,0.0,0.0,0.5799819706672011,0.0,0.7233260270047892,0.26063176623624656,0.0,0.40822634292190985,0.12185644121090806,0.46270991690067415
6,0.4615169919055441,0.0,0.582170730051787,0.0015897546975832918,15.276294128086397,0.8842306111169898,0.030377343337496986,0.7602193571820226,0.9017027590585791,0.03174842076133127,0.0,0.6562684800313867,0.0017496300405701218,0.16322442497283784,1.7287173426669578,0.05656532765082691,1.1202315267767542,0.8008236055788787,0.05815662670394649,280.0210379809394,0.6921371428862862,0.04203502250754315,7.81645940437106,0.9385050898012908,0.034087764990070595,8.228926066179,0.8298410177230835,0.04611783466585304,0.8743344422930415,0.9362732819888903,0.05623786248590635,1.0208579405148956,1.1374035503553308,0.016297294292598963,163.6553265115489,0.654893898445627,0.0018381046374206958,3.936602265016854,0.8275279998779297,0.04516001167180746,0.0,0.6489698394485142,0.0017345416126772761,2.8672907046595815,0.8723362684249878,0.054473452836922974,0.0,0.6624607780705327,0.0014906594752455535,2.920416131004213,0.9433319568634033,0.033916798622711845,0.11309368332666814,1.8349941087805706,0.038236481663973435,0.0,0.6297858124193938,0.0017052251825352078,0.2672360977383615,1.3451430745746777,0.027735311821427033,8.534223713361614,0.8511989142583765,0.02667403779923916,0.11321328775321506,1.340837836265564,0.014059470217351032,0.0,0.630456338758054,0.0017537060497409623,0.0,0.6465114147766776,0.0021329366338803716,1.8697209906137542,0.9287295315576636,0.031126607128459473,0.0,0.6107237624085468,0.0017231110908576975,0.16489085883634064,1.5923948391624119,0.03389614699003489,2.6182353388034296,0.9865855730098226,0.030865802024693592,0.0,0.6078654424003933,0.0017013328716806743,13.794627870016914,0.8179603555928106,0.0367772519669455,9.21028456730837,0.6983808253122412,0.05345305217349011,1.984309580592533,0.9428723247154899,0.04720375873148441,0.27620453635851544,0.4003487660135566,0.0,0.2000232009530032,0.7635648946326314,0.0,0.9198794638205362,0.3095398857071977,0.13427547647892796,0.631653626193928,0.3231792237257765,0.7976770271613225,0.5765132610097953,0.0,0.34712121254885087,0.0,0.5603841153163913,0.0,0.62317146810199,0.8984566623246684,0.0,0.764019199141694,0.4110170166773373,0.9332199236378733,0.0,0.0,0.7037730291695212,0.0,0.917881381522508,0.6625216552894828,0.0,0.3984980388183564,0.2680516606953055,0.6667390895067135
7,0.385636514943579,0.0,0.5847077784330948,0.0010468373783742604,12.001567606691653,0.9032000562419062,0.03791050406415825,0.6149913330345164,0.9356059406114661,0.029975153505802155,0.0,0.6590854577396227,0.0011987654396089847,0.1508507878895133,1.7904180184654568,0.04804186579649863,2.3161375379064686,0.8410395357919775,0.05340668830372717,134.9437838741001,0.7627968788146973,0.046572551131248474,5.950058029403292,0.9673616549243098,0.028252794123862102,5.787232531118463,0.8660791231238324,0.03835827047410219,0.7064357727320056,1.000091456848642,0.03637270625356747,0.9674971403473365,1.16749005732329,0.013222476619336268,186.97225288722825,0.6571571723274563,0.0012736547606713746,2.6638551295576387,0.8683719090793444,0.027191211955378883,0.0,0.6505738652270773,0.0011637317036966915,2.5423275165969685,0.9106920257858608,0.03730067408279232,0.0,0.6651336861693341,0.0010292674996890128,2.983223747854371,0.9682841819265614,0.038588144613996796,0.09659424572145268,1.8787383877712747,0.026451008110914543,0.0,0.6325922090074291,0.0011553956479158091,0.22092389568960177,1.380432305128678,0.01955402796359166,6.51423540225933,0.8728730263917343,0.02030679006534426,0.10042196475823613,1.370758512745733,0.01338334160897395,0.0,0.6334627141123232,0.0011561911517713704,0.0,0.6484041784120642,0.0014038632026590083,1.5166449811704819,0.9648190244384434,0.028805699887806954,0.0,0.6137995434843976,0.0011580550471199272,0.1432463144926885,1.6338116604348887,0.02591699309161176,2.0784031230739615,1.0177503150442373,0.02729649724357802,0.0,0.6100779460824054,0.001140890035616315,9.750141453718156,0.850099643935328,0.038073572694607406,8.908576091762331,0.7360635633053987,0.053612876602489014,1.6796376490570146,0.9996194839477539,0.04061950601475394,0.3079930742581685,0.39627221985740035,0.0,0.23058567167442798,0.7914380123575826,0.0,0.8702916134190988,0.29186600894694453,0.11347676830311193,0.504948920745908,0.3552318604970317,0.7808422642985114,0.5817159715853528,0.0,0.33543287321241494,0.0,0.5966948997620833,0.0,0.5199077529355846,0.9266736761080988,0.0,0.7096246329262492,0.4239899635324105,0.9238939027598286,0.0,0.0,0.714368634629292,0.0,0.899329170571346,0.7442792579707767,0.0,0.44660408488550224,0.2448106467804015,0.6747044475348535
8,0.33720406889915466,0.0,0.5863531283710314,0.0007746954671228709,10.359156679931946,0.9202075730199399,0.029960525586553242,0.5154931513117142,0.9708488324414128,0.02285467096320961,0.0,0.6609067657719487,0.0008808082860449086,0.13745488665771582,1.836163448250812,0.051992035592379776,1.269741445744208,0.8768540232077889,0.044808929826578366,29.418528223603996,0.8188693082850912,0.027807826176285744,5.744299333799506,0.988222202529078,0.02189941850045453,4.335378120963439,0.890180564444998,0.030790912392346756,0.5607348443089235,1.046321635660918,0.03225437762296718,0.9005497011133238,1.1902204389157502,0.013893000133659529,206.69456946331522,0.6585869296737339,0.0010503512989405704,4.418189533797372,0.8966315129528875,0.01999031142939044,0.0,0.6515961237575697,0.0009267518889037487,2.3817333659795303,0.9351686913034191,0.04091578762492408,0.0,0.6668282358542733,0.0008138617495601268,2.319410493891188,0.9897997405218042,0.031581291038057076,0.09892146940955356,1.9105756956598032,0.029597492888569832,0.0,0.6343887137330096,0.0008923015683767912,0.21877508983316898,1.4062044724174168,0.024670216092920822,5.110405348793257,0.8868645351866017,0.021797512921140245,0.1008138290144747,1.3925667120062786,0.012479747726541498,0.0,0.635378474774568,0.0008568615784220722,0.0,0.6496629585390505,0.0008934467155283884,1.1835934402733619,0.9925986606141796,0.020829398529199156,0.0,0.6157857957093612,0.0009421657861979759,0.12527783220747885,1.6655402390853218,0.027415933006483574,2.0397626192274427,1.042327854944312,0.0275993007235229,0.0,0.6115117332209712,0.0009174329031299313,12.00084316005198,0.8736292357030122,0.036757184374753546,7.7868294099993145,0.769036176412002,0.048042307486352714,1.3423922118271243,1.0364479085673457,0.03422633246721133,0.2217480589946111,0.42454139331509344,0.0,0.3667174704016786,0.8007167181349581,0.0,0.9365363795736771,0.2944959582843313,0.10555236965455608,0.6644766550716108,0.4098308196007981,0.7773099371290638,0.6150431368872107,0.0,0.3600580825024393,0.0,0.6150801262129083,0.0,0.7272837075220715,0.9162641736514026,0.0,0.807083970843576,0.44697299173578386,0.9202256648356408,0.0,0.0,0.7364647599582261,0.0,0.9017328650492568,0.7349413462606043,0.0,0.43155103960776786,0.27604793892138096,0.7409384742440435
9,0.2911629048378571,0.0,0.5875104924906855,0.0006041967654195817,10.572039574438572,0.9370764804923016,0.018780327827224264,0.4388270912445556,1.0012739067492278,0.019497828821287207,0.0,0.6621748234914697,0.0006535973946523408,0.11936615628009321,1.8694947284200918,0.033755324699956436,0.7401120035650439,0.8988331478575001,0.029559091745835285,86.28425353127092,0.8441659315772678,0.022309582275540932,5.030941017375941,1.0000888912574104,0.023507104801904898,3.2893771153984295,0.9088505195534747,0.024840929707431274,0.4720447004842949,1.0798305584036785,0.022115642974234146,0.8313184925091341,1.2097759713297305,0.009842559371305548,183.02139945652175,0.6595341796460359,0.000814447095921344,1.5992200606092835,0.9165652005568795,0.01432990610761487,0.0,0.6522915285566578,0.0007224647206780703,1.6623770298126868,0.9551635410474695,0.029557266960973324,0.0,0.6680032636808313,0.0006179714033825566,1.9908773865275362,1.0106144417887148,0.030019656593061012,0.08422824633489197,1.9398824857628865,0.021055812623513782,0.0,0.6356423445369886,0.0006846412105242844,0.18396820513412102,1.4255866226942644,0.017985644831281643,5.324546663050502,0.8968678505524345,0.01949945341228791,0.08890104635525926,1.4132362085839976,0.011289322546318821,0.0,0.6366994899252186,0.0006519491283182541,0.0,0.6505699054054592,0.0006699235477160825,1.0769869943478247,1.0091043866198997,0.023064634489381442,0.0,0.6171774553216022,0.0007188719312619904,0.11927700923174885,1.6925190739009692,0.020410761763544186,1.5733666716618244,1.0632739170737888,0.013694529360889093,0.0,0.6125066384025242,0.0007106589694993328,8.053679027557816,0.8925652218901593,0.03741581019257074,6.879677848832631,0.7930075863133306,0.04940372381521308,1.0847931597744704,1.0661342247672703,0.024536344425185867,0.18249774972597757,0.4369984962474122,0.0,0.3596722750356833,0.831058083263071,0.0,0.939667085961298,0.3435438982015964,0.1082217759206259,0.6683775677753864,0.47815823531273727,0.8326283872699196,0.6139751601803976,0.0,0.35460973635398707,0.0,0.5770905934972552,0.0,0.6908675002674467,0.9354749519319758,0.0,0.8588945792081291,0.41521920406569307,0.9283862330214108,0.0,0.0,0.811538074178267,0.0,0.930525935370277,0.7095235536241439,0.0,0.5096043942353262,0.32580749382910434,0.761107161413459
10,0.27181205995704816,0.0,0.5883502493733945,0.0004924169321463484,7.984412941569957,0.9509902518728505,0.016551707638427615,0.4427478392614028,1.0276081095571103,0.02494683981184726,0.0,0.66309153256209,0.0005467394113783603,0.11279759256610675,1.8967034039290056,0.02920142970169368,0.9614265415969767,0.9161804784899172,0.029033816460034122,24.457609784020182,0.8540203441744265,0.028284643473022657,4.401264117119908,1.011949948642565,0.020956001102762377,2.722721206141107,0.9238748628160228,0.024671873199227062,0.41617290499545173,1.1063816858374553,0.026176539492671905,0.8363589115621834,1.2250069172486016,0.01043535289152161,194.91068699048913,0.6602361616880997,0.0006784219269478774,1.7342977290399673,0.9348324848257977,0.014526522556400818,0.0,0.6527759821518607,0.0005588892103253823,1.7158454680896036,0.9680869190589242,0.03670274737574484,0.0,0.66884954597639,0.0005104155849118757,2.1294170868923006,1.02669184104256,0.03508533436157133,0.08000307723696563,1.9652144131453142,0.020098818628036457,0.0,0.6365483247715494,0.0005662040886185739,0.192413003360469,1.441875281541244,0.01991063271365736,4.418927830376998,0.9048738479614258,0.018962622518934633,0.09006318929170955,1.429642687673154,0.013637589123707427,0.0,0.6376537395560223,0.0005292210097768871,0.0,0.6512258415636809,0.0005421509419608375,0.7792961121923329,1.0202055392058,0.020251222946883543,0.0,0.6181971871334574,0.000598260960744127,0.11257076442547122,1.7156770022019097,0.02297779448006464,1.3939508536810516,1.0792653197827546,0.011973947792759409,0.0,0.6132266832434613,0.0005778017803095281,8.623750922410244,0.9070969923682835,0.03329446713399628,6.527224379658787,0.8147526305654774,0.06454088862823404,1.0394943524053126,1.0892287129941194,0.022126915034554575,0.17279061178366342,0.434427936602442,0.0,0.34856854196871273,0.8628895420466023,0.0,0.9427737306367859,0.3289047581426642,0.08748461885735703,0.6873317683231337,0.513962265807262,0.7800615337748601,0.5879397991967998,0.0,0.3381031242360045,0.0,0.6062474686920425,0.0,0.6679668642921182,0.9467830296792143,0.0,0.9019780617354012,0.44989860421301764,0.9372017426611541,0.0,0.0,0.7250921441218608,0.0,0.936859790578009,0.7791687435190844,0.0,0.4379127032102571,0.3034154847326871,0.731149650853115
