epoch,train_loss,train_loss_0,train_loss_1,train_loss_2,train_loss_3,train_loss_4,train_loss_5,train_loss_6,train_loss_7,train_loss_8,train_loss_9,train_loss_10,train_loss_11,train_loss_12,train_loss_13,train_loss_14,train_loss_15,train_loss_16,train_loss_17,train_loss_18,train_loss_19,train_loss_20,train_loss_21,train_loss_22,train_loss_23,train_loss_24,train_loss_25,train_loss_26,train_loss_27,train_loss_28,train_loss_29,train_loss_30,train_loss_31,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
11,0.047510370960111147,0.0,3.707036586986577,0.06258551141133255,0.0,0.02014861076436445,0.09181169838685212,2.1082889835845333,0.7115344171341947,0.500789436718317,0.08146469533803082,0.15621781809488466,0.03283254654852898,0.5287099278886886,0.0,0.2578751597519426,0.0,0.20619895435431038,0.015437479948539405,0.0,0.03468017564063389,1.304122965150048,0.020853515209860694,0.0,0.0,0.09179785723728001,0.0,0.023093762496317425,0.28837045786683224,0.0,0.39428504123219876,1.0334411675602257,0.1570790309933315,0.07466336451470852,0.40885648048671774,0.0,0.0,0.8611855709307761,0.0,0.9624419739918035,0.5536484320584651,0.0,0.45126101301916,0.36959771203000036,0.8432202500543715,0.7047180734737847,0.0,0.45046573315971605,0.0,0.5650035079803237,0.0,0.5949312851208517,0.9378144420834975,0.0,0.8630791644701278,0.4975697050047848,0.9517540702558833,0.0,0.0,0.8016726372637297,0.0,0.9497465990528436,0.5037015521340346,0.0,0.17845608784171746,0.3018947885576517,0.7412447770914473
12,0.04650503830922829,0.0,3.6794839497692227,0.061984871163264926,0.0,0.019594733149129125,0.09001726162986169,2.0986697721565086,0.6974923107877851,0.4823888400417306,0.07913628674339905,0.15475557521855496,0.03293697650615986,0.5239660997548647,0.0,0.2501867151271833,0.0,0.2026940074270712,0.015310802162351774,0.0,0.03414714492699486,1.1937741176263892,0.02076972029289343,0.0,0.0,0.09149173683060507,0.0,0.02262843075224191,0.2806313565231995,0.0,0.3823308527896721,1.0175466749589275,0.15439613304420352,0.07416701875627041,0.4107028691990638,0.0,0.0,0.8606123966398108,0.0,0.9625481466798853,0.5588117815939687,0.0,0.46435955611873025,0.37487932322261075,0.8438794352941791,0.7046298132223625,0.0,0.4568405486709879,0.0,0.5639812970923063,0.0,0.5968801655894309,0.9381323898107494,0.0,0.8637927828560235,0.5188782697088535,0.9516576249562562,0.0,0.0,0.8025946874570528,0.0,0.9500989253256116,0.5063988970066813,0.0,0.17933211146814054,0.3046503229158535,0.7395333387405463
13,0.045705486743987264,0.0,3.656897030933271,0.06137074017064506,0.0,0.019187930385358407,0.08916950690899235,2.0911279903627147,0.683526091936045,0.4664594014845965,0.07718164045775538,0.15368881463496895,0.033027625345921775,0.5184485281911124,0.0,0.2442595286078322,0.0,0.20065417447251263,0.015196393575485991,0.0,0.03373404875280351,1.0967567351495946,0.02069235387984164,0.0,0.0,0.09113943503474749,0.0,0.02231855944241845,0.2754040047654257,0.0,0.37223364913797397,1.0042487558042956,0.15193482771774108,0.07378621734678745,0.41207200345056105,0.0,0.0,0.8605408520396451,0.0,0.962533716104074,0.5591456185805236,0.0,0.47745240576549647,0.37807935531146997,0.8437179286663884,0.7049682680938123,0.0,0.46232745795167157,0.0,0.5637234832449217,0.0,0.5992884832275807,0.9383726799141764,0.0,0.8642914716137463,0.5331883018531174,0.9516356453170666,0.0,0.0,0.8027677297160085,0.0,0.9502435208912067,0.5085135993614703,0.0,0.18006674792067612,0.3064482306147006,0.7389986142301984
14,0.04500147812887208,0.0,3.635398074747358,0.060753830788621094,0.0,0.018838982054931893,0.08893948741147875,2.084396021594963,0.6711495959376743,0.4527179085017166,0.07538054608447567,0.15269254681889993,0.03313093395023556,0.5120292917876734,0.0,0.2394018255601031,0.0,0.19862037158558712,0.01509378906036867,0.0,0.03337501728641317,1.0122253845941573,0.02061085236008349,0.0,0.0,0.09054192292612527,0.0,0.022058125120065435,0.2708352583097778,0.0,0.36275962704097153,0.992415430423572,0.14969476146085417,0.073454125598073,0.41313271203880764,0.0,0.0,0.8612671596578545,0.0,0.9626232668822174,0.5631832744588774,0.0,0.48409393745867535,0.38161063484881397,0.843849232438933,0.7049679158518514,0.0,0.4645302804031755,0.0,0.5647312848517283,0.0,0.6019935483267969,0.9384685880133364,0.0,0.8643489926558138,0.5409582066943455,0.9516259968000569,0.0,0.0,0.8031479143844085,0.0,0.9504578918130042,0.5111066707564008,0.0,0.18051077080366545,0.3075438711459983,0.7392273469958881
15,0.044359504992326534,0.0,3.6146394901961885,0.060173790796196835,0.0,0.018525809055887698,0.08885282487333195,2.0783079724900135,0.6599406017462691,0.4399127514141276,0.0737225703949104,0.15171800085044376,0.03324294876266312,0.5056578304779759,0.0,0.2352699616240701,0.0,0.19651978577630455,0.014999165409647559,0.0,0.03305211986231918,0.9395077100017254,0.020527706898846015,0.0,0.0,0.0898453648171647,0.0,0.021811727378526165,0.26642510126986146,0.0,0.35374107667136817,0.9817095089034295,0.14768874773570498,0.0732406634837389,0.41374005583677087,0.0,0.0,0.8614763611138638,0.0,0.9626465017851318,0.5628196363416713,0.0,0.4911148656731871,0.3854338629640762,0.8439181008184246,0.704824610012152,0.0,0.46598041873467916,0.0,0.5648952191167756,0.0,0.6037798890293958,0.9384589563914757,0.0,0.8642990989527293,0.5434611590362678,0.9516813311430676,0.0,0.0,0.8031613429149228,0.0,0.9506214787082653,0.5130596786702661,0.0,0.18089355095241905,0.3081537569739697,0.7390019674439289
16,0.0437590218261703,0.0,3.5946656060734647,0.05961802954981706,0.0,0.01822433834275596,0.0891587350235297,2.0723459863914035,0.6493528923001167,0.4282056240955595,0.07213536570349063,0.15080593049057953,0.0333493594284896,0.49926924171765696,0.0,0.23162552856597432,0.0,0.19446946454268957,0.014907152954476317,0.0,0.03275043560406129,0.8766940957688544,0.02044737645348312,0.0,0.0,0.08901920929402861,0.0,0.02158542972302494,0.2621394711592469,0.0,0.3452690125996973,0.9713992352311961,0.14581188211663096,0.07298886254429818,0.41446431350639534,0.0,0.0,0.8620547999518552,0.0,0.9626887785369117,0.5659799913555432,0.0,0.49698272133337185,0.3892229759692343,0.8440142343057067,0.7049446084238621,0.0,0.4690111352355344,0.0,0.5654264290508759,0.0,0.6058179574397723,0.9384803520818277,0.0,0.864269236727506,0.5446377587980825,0.9517316433377108,0.0,0.0,0.8027774174265006,0.0,0.9507252772233095,0.5149787112205109,0.0,0.181385804858799,0.30838908563120115,0.7393391132965366
17,0.04319127706380991,0.0,3.575788434216217,0.05905687670073731,0.0,0.017935579180969816,0.08947604981500658,2.0663124858615602,0.6401598515488732,0.4172602437425504,0.07064333144414935,0.14994753285926654,0.03344481069963057,0.49268754646126234,0.0,0.2283365250225586,0.0,0.1922818840862538,0.01482059424180749,0.0,0.032461009609044966,0.8226788252623075,0.020368045279026862,0.0,0.0,0.08815557950141972,0.0,0.021356531870897685,0.25771364040762823,0.0,0.33707851179479786,0.9618818796136597,0.14404133175356612,0.07279907055199146,0.4150193457695853,0.0,0.0,0.8624289694241709,0.0,0.9627363600324044,0.5687207501336251,0.0,0.5033096435716014,0.3930125571130145,0.8440137259897081,0.7051794758971379,0.0,0.4706686352887893,0.0,0.5655762110965996,0.0,0.6072731156080599,0.9385183368509722,0.0,0.8642800990910932,0.5440913468282684,0.9517967109630397,0.0,0.0,0.8021207253270619,0.0,0.9508597472124819,0.516427294298732,0.0,0.18155229447865553,0.3086037609175959,0.7394493045037196
18,0.04265019788846865,0.0,3.5575457133916233,0.058510905848192796,0.0,0.017651238050144416,0.08973199214639153,2.060424542730342,0.6311389614038114,0.40689637283957164,0.06919803560906758,0.1490686193913706,0.03355547098013071,0.48591939504112497,0.0,0.22525069478105636,0.0,0.19006345480308698,0.014738152446024756,0.0,0.032180135337058956,0.7761614206576177,0.020287693577528246,0.0,0.0,0.08731498026173495,0.0,0.021140207847821817,0.25373803187560756,0.0,0.3293924401023595,0.9525972594920802,0.1423498871924468,0.07265567779541016,0.41575795482162403,0.0,0.0,0.8631935277608977,0.0,0.9627775148058586,0.5706689241474647,0.0,0.5085690320361271,0.39765492541623804,0.8441911224654772,0.7050612748625793,0.0,0.4710956153834486,0.0,0.5656574298680106,0.0,0.6091011362100163,0.9384962091434359,0.0,0.8641061284987192,0.551577579144429,0.9518007663974462,0.0,0.0,0.8021491028934445,0.0,0.9509711372860888,0.5175352987959766,0.0,0.18126399980596658,0.30897065118760086,0.7394131781827419
19,0.04213184462143825,0.0,3.539841580074938,0.05796480101960259,0.0,0.01737676872019511,0.09003241110231175,2.054642441320371,0.6224777277690862,0.3971858322588636,0.06783162455557286,0.14823566971693491,0.03366876434493851,0.47933441467267335,0.0,0.22231857936987245,0.0,0.1879095359606065,0.014658211400631687,0.0,0.03190880482351591,0.7353639776796191,0.020209967783414197,0.0,0.0,0.08644236015367644,0.0,0.020918652916362145,0.24993389931668372,0.0,0.3224346808377416,0.9436392661703107,0.14073785276421008,0.0725043147802353,0.41626844908493676,0.0,0.0,0.8635108801989224,0.0,0.9628169614956367,0.5714972786621922,0.0,0.5144210172482646,0.40277710732760585,0.8446680704164358,0.7050548863531187,0.0,0.4722550224292982,0.0,0.5663318285926365,0.0,0.6101182599669784,0.9383564898941223,0.0,0.8636435159187814,0.5524310423364904,0.9518298769851576,0.0,0.0,0.8012056748484133,0.0,0.9510925168656399,0.5189187653100551,0.0,0.18076666226380952,0.3092772963258373,0.7396172172785817
20,0.04163029253646568,0.0,3.522312187745115,0.05743738270116403,0.0,0.01710601491422632,0.09027331124124016,2.048707342011599,0.6144354937050719,0.38801362699780617,0.06650808927028502,0.14739269324284407,0.03383694114265861,0.472815731047607,0.0,0.219491120221799,0.0,0.18577638423287285,0.014580727517836917,0.0,0.031641703658606815,0.699343281409989,0.020135693837888866,0.0,0.0,0.085606025552501,0.0,0.020701707952132893,0.24620552693318729,0.0,0.3154411848967489,0.9349350885259246,0.13913517252403437,0.07239494808018207,0.41666212592730184,0.0,0.0,0.8639845900691133,0.0,0.9628410726682957,0.5711185299404906,0.0,0.5205017346825905,0.40643521542087874,0.8449349903845988,0.7049456360358495,0.0,0.4726217961873198,0.0,0.5662793579084997,0.0,0.6118350368298034,0.9382746560819774,0.0,0.863402698825225,0.5515359120070606,0.9518439827185989,0.0,0.0,0.8011983864529174,0.0,0.9511770797071479,0.5193338286261994,0.0,0.1810320683894572,0.3096971293165634,0.7401943274210724
21,0.04114473725740726,0.0,3.505104178368858,0.05695271081917276,0.0,0.016840865603603438,0.09039588914903675,2.042591870027943,0.6066715880202773,0.3793235919174592,0.06521431419384624,0.14656937955893545,0.03398441220377828,0.4663053639013321,0.0,0.21702251682508947,0.0,0.18364080233074254,0.01450492053455651,0.0,0.03139030727032317,0.6676293983337246,0.0200566346585316,0.0,0.0,0.08480973782930419,0.0,0.020483691671385956,0.24252423027334602,0.0,0.30853655515935197,0.9264353050744694,0.1376529114775007,0.07230596356093884,0.4169428454127191,0.0,0.0,0.8644619343311879,0.0,0.9628053728900514,0.572693155751858,0.0,0.5238735828484082,0.4098390670150026,0.8447647584716357,0.7050988421753767,0.0,0.47259779472970215,0.0,0.5666579449357922,0.0,0.6129088642893256,0.9381630692317551,0.0,0.8629320663962489,0.5501458080010705,0.9518479295850335,0.0,0.0,0.8010477468073413,0.0,0.9512944447773839,0.5195280425680128,0.0,0.18095204350300498,0.30982486514181423,0.7407337197570079
22,0.04067347274458671,0.0,3.4886066704971213,0.05645662911086001,0.0,0.01657892704987632,0.09024468335231266,2.0363925601695647,0.5990246913293559,0.3709056665346909,0.06399855996120654,0.14575918820793615,0.034123116797143284,0.4593650406258806,0.0,0.21448366109584427,0.0,0.18152461661289204,0.014430935265561214,0.0,0.031141430700801744,0.6394703189238042,0.019981692790863464,0.0,0.0,0.08393845342957039,0.0,0.02027238141158737,0.23917500562880073,0.0,0.30194941219270277,0.9180640257799437,0.13620908386873737,0.07223701439797878,0.41727283133572557,0.0,0.0,0.8645630766180116,0.0,0.9627726048917425,0.5728233618266066,0.0,0.5288041121192735,0.41283696889587035,0.8448247251164742,0.7049085859764525,0.0,0.4723492149351312,0.0,0.5664157804418855,0.0,0.6132865345571836,0.9379795484912707,0.0,0.8623376573683268,0.5521161075271999,0.9518863293023875,0.0,0.0,0.8014007276518063,0.0,0.9513633905737668,0.5210683096806018,0.0,0.18026454688177757,0.30955145853660154,0.7411775613508498
23,0.040215128828044774,0.0,3.4720262793528835,0.05597172465862503,0.0,0.016322239316546475,0.09022862320330603,2.0297582954183198,0.592223345941046,0.3629009965185737,0.06281261008562657,0.14497543074051608,0.03425734383719308,0.452095042989965,0.0,0.2120574885169672,0.0,0.17936675421950532,0.01435994201747354,0.0,0.03089444723174632,0.6142157273539645,0.019910237053317733,0.0,0.0,0.08311255520464193,0.0,0.020062822725448147,0.23592683945974705,0.0,0.2952609640325503,0.9099596115704028,0.13480908772728295,0.07214701063930988,0.4175750567185522,0.0,0.0,0.8645464145138074,0.0,0.9627518708836327,0.5736949242454944,0.0,0.5324346454561139,0.41551841400536194,0.8447454553546561,0.7044763316373667,0.0,0.4737284531452682,0.0,0.5661180188034469,0.0,0.61359628581493,0.9378168222388913,0.0,0.8617694609619427,0.5519285343518995,0.9519070430138699,0.0,0.0,0.8020243342318272,0.0,0.9514518451382304,0.5220444762032794,0.0,0.18082073937794974,0.3098774191598327,0.7411503264558703
24,0.039767949463246945,0.0,3.454986968592777,0.05550565163135118,0.0,0.01607072104238091,0.09001837805534396,2.022759605911145,0.5854090760451025,0.3553262472479797,0.06167829413276374,0.1442372656098319,0.034385733552031464,0.44429589235636086,0.0,0.20962252461963315,0.0,0.1773468041381635,0.014289189402996826,0.0,0.03065005424464821,0.5905272043605762,0.01983801406652827,0.0,0.0,0.08230030805845169,0.0,0.0198525358733582,0.2327584358286557,0.0,0.28873193818730014,0.9020989524818319,0.13346671785646225,0.07212339676916599,0.4176862256759268,0.0,0.0,0.8647533461317913,0.0,0.9626810625362241,0.5754270049383472,0.0,0.5334416713774874,0.4180023019889826,0.8446563420892756,0.7042125778640582,0.0,0.4725503580319293,0.0,0.5655779240577046,0.0,0.6136867710290682,0.9376081845635277,0.0,0.8610836506152164,0.5525189625593427,0.9519629921249539,0.0,0.0,0.8022590053203114,0.0,0.9514758625859473,0.5225580681275808,0.0,0.1807150112511582,0.309836753826803,0.7409513706099476
25,0.03933193462972458,0.0,3.438505094342513,0.05504922943289204,0.0,0.01582078419487391,0.08968468908833248,2.015512048596831,0.5786916415768683,0.34804994739352174,0.06059689773291771,0.143469987704224,0.034518964998014684,0.43541641770682216,0.0,0.20730582720582488,0.0,0.1752879090493683,0.014219506764376154,0.0,0.03040674157501143,0.5695553044936674,0.019768010099341777,0.0,0.0,0.08147965048700598,0.0,0.019652435107443106,0.22968823668638202,0.0,0.28238899040988896,0.894363205113042,0.13214206418485275,0.07211662717163562,0.4178196743194156,0.0,0.0,0.8650879579898747,0.0,0.9625969205512412,0.576301305351786,0.0,0.535469763392258,0.4200663360425323,0.8444025575775058,0.7038291121061322,0.0,0.47250425642086685,0.0,0.5648975357103112,0.0,0.6139277795720088,0.9374277060325259,0.0,0.8605256708694629,0.5532323675639838,0.9520031009386483,0.0,0.0,0.8025146296069462,0.0,0.9514799241698902,0.5233863055878907,0.0,0.18054700882386396,0.3090557875857371,0.7409735523278304
26,0.03890465985942673,0.0,3.4229380471434556,0.0545814628303401,0.0,0.015578090579434274,0.0893829884432805,2.0081775024647603,0.5717758255037892,0.34105638011121975,0.059548003821551856,0.14270924121974463,0.03465208116468493,0.4248652907498093,0.0,0.20513637585185454,0.0,0.17336333738125925,0.01415080036154856,0.0,0.030172536669962544,0.5493801369664425,0.019703885058740073,0.0,0.0,0.08069824861430959,0.0,0.019446472752599697,0.2267389132707942,0.0,0.27638635092363406,0.8867577241370342,0.13090510866846536,0.07211606614291668,0.4179879656037716,0.0,0.0,0.8654438087197664,0.0,0.9625428103797635,0.5794502639821859,0.0,0.5376159839208903,0.42186831652675627,0.8441381913377002,0.7036514632364349,0.0,0.47108140049870795,0.0,0.5648879960749487,0.0,0.6139385489908358,0.937324955537018,0.0,0.8601562916408236,0.5525995768160632,0.9520440048845586,0.0,0.0,0.8020876335265497,0.0,0.9515017670249988,0.5246062015841552,0.0,0.1803620141981531,0.309216038525178,0.7410976319152025
