epoch,train_loss,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,2.0780444878798265,4.424861288070678,0.06309975731763647,0.0,0.0059795417558891105,0.0009453796385280943,0.0,0.01509199805097008,0.07756830295616415,0.0,0.03363718982314449,0.0019955949278531943,0.06278872374936174,0.03377889068670801,0.0,0.0,0.0,0.0,0.0,0.0008736908637935528,0.14080365711141513,0.0,0.0389401955620889,0.002027510086148006,0.9229271289198182,0.0,0.0,0.017010130532733002,0.0,0.6128036864696408,0.015283340056916686,0.0,0.0,0.033224005709931954,0.0035132672632615138
2,1.1295991166607364,1.7904425859451294,0.09196239802231017,0.0,0.0,0.21517611349136373,0.0,0.20799332984854924,0.02397552494960299,0.0,0.030966331963422373,0.0,0.01954985802160114,0.048705710166169494,0.0,0.0,0.0,0.06519367175209319,0.0,0.016168094238487474,0.6666004336310607,0.0,0.15470619548367928,0.1042723527956261,0.5778102722164162,0.0,0.0,0.1373970651104956,0.0,0.49730401429117316,0.0,0.0,0.0,0.006938017188042445,0.17003975156614182
3,0.7747910507432707,0.6383244454860687,0.24906399284950792,0.0,0.11176011352868502,0.5081765748730764,0.0,0.6982093671833398,0.33681729272250166,0.0019169329277628638,0.3695503226535186,0.04357326104779817,0.2760832110197441,0.5040790597948462,0.0,0.12497652165175141,0.0,0.16649071011725836,0.0,0.27921117151455305,0.8482043594205958,0.0,0.6326083328854294,0.24463636325008506,0.9379058058004119,0.0,0.0,0.3872971220717616,0.0,0.8357672463743914,0.2900568805418082,0.0,0.004405564933085165,0.12620220803526844,0.2421193488365827
4,0.6263955232206282,0.6377668440341949,0.3123326552714193,0.0,0.12864238197741573,0.5952535422919436,0.0,0.8895915201273313,0.471590303510469,0.014950543587168427,0.4565364135082001,0.1635098355016188,0.5727166306028757,0.567408945080878,0.0,0.26437295533608707,0.0,0.36452974672332844,0.0,0.3791224695983398,0.6802387858562988,0.0,0.6053231053443566,0.3151690666270117,0.914155618349108,0.0,0.0,0.6561068699014936,0.0,0.8923028546579366,0.3740336876751034,0.0,0.0,0.1467173954172793,0.5423722970111745
5,0.48911358432455376,0.5252431899309158,0.3181175552369654,0.0,0.22093393475417913,0.48126731949487456,0.0,0.8159073682475823,0.23953427845202602,0.04353743731951425,0.4979275561507664,0.2110891241333245,0.5147691637725089,0.5958864755434053,0.0,0.36240602389993354,0.0,0.37328098002190196,0.0,0.3789431475338055,0.8128219079519912,0.0,0.5261490878753278,0.3489531724559241,0.9488616180699341,0.0,0.0,0.6384991668600637,0.0,0.9197506487089777,0.3299495452384473,0.0,0.15195207906775438,0.19329703436765816,0.5740446976629927
6,0.4011063461120312,0.24345353841781617,0.3789524670623378,0.0,0.15465226351651734,0.7869237086129998,0.0,0.9134045296614289,0.36033030836800123,0.05501641214452703,0.5097849887634986,0.2962062031431477,0.734417013408988,0.6495449801623795,0.0,0.5455334440795447,0.0,0.4749876554352056,0.0,0.5172662075774708,0.9020695971870338,0.0,0.7952918762587651,0.38874751021609777,0.9475370458322108,0.0,0.0,0.7117162456754232,0.0,0.9325922013720984,0.4439313084284959,0.0,0.1437006005460993,0.19489619537961173,0.6679286502252649
7,0.3644326578129779,0.2560904696583748,0.3579790963527062,0.0,0.19163745252565278,0.6632802134349689,0.0,0.9150817963030464,0.5387696616892492,0.07724847663519512,0.5014913971856975,0.25969309978413957,0.6627228200426187,0.6189227521876248,0.0,0.2438161537566768,0.0,0.5076267944110829,0.0,0.4740705238061687,0.9145540040996354,0.0,0.802338586615314,0.2790426058036019,0.9475852450797119,0.0,0.0,0.6787181714773767,0.0,0.9187346538741077,0.36517308469485704,0.0,0.17195703834189793,0.1855934630566283,0.5372730884813468
8,0.3493169285766371,0.21423651576042174,0.38890282947985677,0.0,0.19772907017802244,0.7669115106976357,0.0,0.9357584397481382,0.5821351815729674,0.07494275178626235,0.4614001233656433,0.3485813606189395,0.7019596412803017,0.6516284642028581,0.0,0.5716601256481135,0.0,0.5314077771903735,0.0,0.47251937178502984,0.9232471581108538,0.0,0.8414169884801483,0.3519038476987423,0.9345270725644186,0.0,0.0,0.7003197728768633,0.0,0.9353701212152654,0.4591560327863021,0.0,0.12793721317620899,0.1805665575875853,0.6938119607847416
9,0.29874049258101115,0.5045371145009995,0.3361926631216196,0.0,0.1877742018868289,0.564625366969582,0.0,0.7508455882211404,0.31202243959966014,0.035644581929398476,0.5615383318822674,0.17939883287216732,0.7062438453103242,0.6132551762319093,0.0,0.46428930968964527,0.0,0.4917430306870367,0.0,0.27483613576976507,0.8196665474076082,0.0,0.6358332810548408,0.20638545649567086,0.9487217551918163,0.0,0.0,0.7199508093207002,0.0,0.9368257424406771,0.3549814502407815,0.0,0.1612605921318931,0.21852412117782646,0.6137986233802899
10,0.29354661293737183,0.3096819452941418,0.3867497315025796,0.0,0.21127329800408656,0.633210382071993,0.0,0.8675476816532987,0.39118541138972496,0.0682372062458736,0.4560570897177083,0.3887254102570961,0.7593263404821241,0.6754415676622008,0.0,0.5751957512163136,0.0,0.5633676250005945,0.0,0.5649020092267711,0.8899069808594552,0.0,0.7744603627924188,0.32591788860176213,0.9523850997052211,0.0,0.0,0.7634654344724143,0.0,0.9435386896509147,0.4845216057885723,0.0,0.1659051807185329,0.25052191476481317,0.6708984778006556
11,0.28521936886258176,0.21072100698947907,0.3996504492236536,0.0,0.20570061665434447,0.7821349636181518,0.0,0.9332604795109845,0.5768931855971976,0.09960966371423415,0.4319631031908795,0.4014720508742692,0.7536815512731196,0.6650647915763443,0.0,0.5710298270919256,0.0,0.5413268596694072,0.0,0.5568428801376185,0.9248055711219321,0.0,0.8462313820684273,0.3461424559832203,0.9451121932541009,0.0,0.0,0.7219416459286041,0.0,0.9249720101192285,0.47161990011575095,0.0,0.1665274348621347,0.2205472167101416,0.7019345920848987
12,0.2962812972920282,0.3646864861249924,0.35098788602991116,0.0,0.2048669287246852,0.77899253933524,0.0,0.8843832226283155,0.39689885998644253,0.07196271334441665,0.41570486517844485,0.32132551723220926,0.7015718200504945,0.6424053688687021,0.0,0.39425755845604893,0.0,0.5237995610463841,0.0,0.56606344200692,0.895107576051841,0.0,0.7824540967282221,0.26369112729408406,0.5708053989610653,0.0,0.0,0.6158364907672077,0.0,0.7474731573748286,0.3891356039083433,0.0,0.1997386091580183,0.18999108796919445,0.6751468078860473
13,0.27511662113797536,0.26232891231775285,0.4023739658933231,0.0,0.1979117328722771,0.6252128690988448,0.0,0.8861949164562739,0.4285845760936623,0.1235457651678801,0.5400214319576959,0.39744687438470483,0.7766068917558276,0.6697846995154516,0.0,0.5966695139815233,0.0,0.5847952868560228,0.0,0.6210457489136474,0.9345413028942093,0.0,0.8772847965591322,0.41174854690456864,0.9427221618076187,0.0,0.0,0.7124932847188207,0.0,0.9282716762441166,0.4926107616557343,0.0,0.19244572115094413,0.22325729775714068,0.7127710518402399
