epoch,train_loss,train_final_norm_0,train_loss_gd_norm_0,train_final_norm_1,train_loss_gd_norm_1,train_final_norm_2,train_loss_gd_norm_2,train_final_norm_3,train_loss_gd_norm_3,train_final_norm_4,train_loss_gd_norm_4,train_final_norm_5,train_loss_gd_norm_5,train_final_norm_6,train_loss_gd_norm_6,train_final_norm_7,train_loss_gd_norm_7,train_final_norm_8,train_loss_gd_norm_8,train_final_norm_9,train_loss_gd_norm_9,train_final_norm_10,train_loss_gd_norm_10,train_final_norm_11,train_loss_gd_norm_11,train_final_norm_12,train_loss_gd_norm_12,train_final_norm_13,train_loss_gd_norm_13,train_final_norm_14,train_loss_gd_norm_14,train_final_norm_15,train_loss_gd_norm_15,train_final_norm_16,train_loss_gd_norm_16,train_final_norm_17,train_loss_gd_norm_17,train_final_norm_18,train_loss_gd_norm_18,train_final_norm_19,train_loss_gd_norm_19,train_final_norm_20,train_loss_gd_norm_20,train_final_norm_21,train_loss_gd_norm_21,train_final_norm_22,train_loss_gd_norm_22,train_final_norm_23,train_loss_gd_norm_23,train_final_norm_24,train_loss_gd_norm_24,train_final_norm_25,train_loss_gd_norm_25,train_final_norm_26,train_loss_gd_norm_26,train_final_norm_27,train_loss_gd_norm_27,train_final_norm_28,train_loss_gd_norm_28,train_final_norm_29,train_loss_gd_norm_29,train_final_norm_30,train_loss_gd_norm_30,train_final_norm_31,train_loss_gd_norm_31,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,0.31127073648903103,0.5041003591484494,0.004909422855255091,0.5883319000403087,0.00774288380311595,0.6281693796316783,0.043623112131738,0.5609829783439636,0.006227431730884645,0.5561428864796957,0.010041443579312827,0.6104403701093462,0.05231645826974677,0.5751222372055054,0.006494139162047456,0.6082613759570652,0.006550408757498695,0.6115382247500949,0.011517860096258421,0.6785408669047885,0.041070091455347006,0.6640823900699615,0.034377712471824556,0.5966447995768653,0.006424880511541334,0.5051779389381409,0.005254291181659533,0.6053914037015703,0.006795961707313027,0.5426218171914419,0.02485578026001652,0.5737162192662557,0.006474124231479235,0.6461144698990716,0.02961394937398533,0.5883918623129527,0.01351828682753775,0.5387025396029155,0.009834366917817128,0.5583150837156508,0.013071481097075675,0.5228095789750417,0.004436018409776605,0.49748340712653266,0.004766749533721143,0.5421550267272526,0.008488159699158535,0.5907774170239767,0.005729377062784301,0.5854827582836151,0.020718992056532038,0.5133017275068495,0.006999672951901125,0.5786644783284929,0.008857180017770992,0.605903152624766,0.020040196808986367,0.5376110924614801,0.006321087999579807,0.577559095621109,0.013498716392657824,0.4904733783668942,0.03107304593367088,0.6574000232749515,0.03752673261591958,2.881766605377197,0.07753292292727003,0.0,0.0,0.2616103373050855,0.0,0.0023491917686936682,0.20176802345409345,0.0,0.0,0.006637351833026406,0.37932852501266157,0.1626170977605653,0.0,4.1967277931651394e-05,0.0,0.4016790570330322,0.0,0.06850709427897664,0.5177526767243,0.0,0.0022306967391024046,0.0,0.0,0.0,0.0,0.06591665266703416,0.0,0.009012894495389388,0.2097737045405169,0.0,0.0003292835718192143,0.07358693387999668,0.11791204533041524
2,0.17940796166658401,0.5085712353388468,0.002247371419798583,0.585800955692927,0.0032146337364489836,0.7103328300846947,0.03162698830581374,0.5644700315263537,0.0028691693079761333,0.5677832086881002,0.00973019881380929,0.6368720054626464,0.03477400448431985,0.5788863182067872,0.0023408225672836933,0.6137450860606299,0.005503723599637548,0.6425835152467092,0.012794488163975378,0.7919161253505282,0.01901313302417596,0.8044782843854692,0.014100050711486902,0.5950549509790208,0.0031501404721186394,0.5105512274636163,0.004253988954911215,0.6037543773651123,0.0029321404497346117,0.6166712290710873,0.021791984756580656,0.5766661259863112,0.0026963923902561266,0.6978791998492346,0.026234512734744284,0.635595307747523,0.016337070231222443,0.5388642509778341,0.0033096729079261423,0.5530514617760977,0.005639977566897869,0.5269852850172255,0.002383689164546215,0.5100414037704468,0.0033062158747472698,0.5433717654811011,0.003434001725529217,0.5937014453940921,0.0025526621715269153,0.6410558111137814,0.014224286943984529,0.5167042328251733,0.0027451826324169006,0.5770615259806315,0.004849883122369647,0.637659204006195,0.011900061842364569,0.5391711903942956,0.002473463979549706,0.5729954507615831,0.008942367909993563,0.5623800118764242,0.028046774874544805,0.7872942143016392,0.0180326763048975,2.5164607048034666,0.12677395593660207,0.0,0.0,0.4653449540569726,0.0,0.3452030972030603,0.24143877885582649,0.0,0.020386556614255265,0.017761394223337883,0.4857352730072285,0.20958443797452722,0.0,4.582951441718385e-05,0.0,0.546921536693951,0.0,0.32349583499587437,0.637541301680795,0.0,0.00045709984057356885,0.0,0.0,0.0,0.0,0.05084711191141221,0.0,0.004448632070200827,0.38444828863256625,0.0,0.011809885249591284,0.07973975780401885,0.23155681964265754
3,0.1388985878891415,0.5115489780902862,0.001760723155974928,0.5874340924951765,0.002317890792619437,0.7648855871624417,0.018210420535049506,0.5665556821558211,0.002320878444394718,0.6199981795416938,0.013472554511908028,0.6811861905786726,0.02220833164950212,0.5814909915129344,0.002006400075171971,0.6303773860136668,0.005265856543297155,0.701324486070209,0.012878768746223715,0.8533291730615827,0.014055186287603445,0.8767880890104506,0.010665931454342272,0.5940735856691997,0.002471327444072813,0.5208008878760868,0.006102565924326579,0.6039015074570974,0.0021565412792066735,0.6670647892687056,0.013566781445923779,0.579218699534734,0.0022047744274863766,0.7329968723985884,0.01639790638970832,0.7387812866104974,0.018368593210147485,0.5408612105581495,0.002409181675304555,0.561760335498386,0.004438321020764609,0.5320670160982344,0.0031927443937295012,0.5276833461390601,0.00434056259950416,0.5470598929458195,0.002546014648396522,0.5957060217857361,0.002069127297080639,0.6802285485797458,0.00964428919315752,0.5191200421916113,0.0022201115679409767,0.5909092512395647,0.006423349621602231,0.6681016306082408,0.00848879826048182,0.5406657556692759,0.0019381240760493609,0.5859333945645226,0.009144312968581087,0.6052535507414076,0.024192271133263905,0.8518789112567902,0.015323273302055896,2.382089924812317,0.1790163979391612,0.0,0.0,0.4187569709122071,0.0,0.46349271616448495,0.10736163557351075,0.0,0.3890580951686976,0.031462615116823314,0.7386451917561397,0.21194048465287726,0.0,0.0,0.0,0.5046166107180333,0.0,0.3707596827942986,0.6192912112542347,0.0,0.00015942248456222327,0.0,0.7817446559859091,0.0,0.0,0.15962807550721236,0.0,0.1620777309010599,0.15123307608057235,0.0,0.22354504383784013,0.15088882710092705,0.2438626880437691
4,0.1195559879971875,0.5141289717621274,0.001525666923003478,0.5904927081531949,0.002193009744061985,0.8188309205902947,0.020063353024630082,0.5686026970545451,0.002122655340159933,0.7065010534392463,0.014971119418947233,0.7225417693456014,0.01777092802286562,0.5843408756785923,0.0017885153932082985,0.6511674331294166,0.00465524732393937,0.7486514005396101,0.011486487403615481,0.9022074282169342,0.013201422327094607,0.9290525164869097,0.009339809192654987,0.5942019495699141,0.0020370436301972304,0.5445791284243265,0.010668250219896435,0.6043297171592712,0.001786279777944502,0.7060216764609019,0.011428855682930185,0.5817710551950667,0.0019160548212110169,0.7578649527496761,0.01714733818338977,0.8640989787048764,0.015723748246414794,0.5433917747603523,0.001976810773420665,0.5713018887572818,0.0038052262440841232,0.5429036802715725,0.004602257912564609,0.5494484212663439,0.005025228976996409,0.5506586763593886,0.002130538426960508,0.597483315732744,0.0017950745299458505,0.7124693294366201,0.007826242823567656,0.5212691413031684,0.001943589545165499,0.6185145543681251,0.008065836845586698,0.6968836711512671,0.006522667154462801,0.5420093900627561,0.001679129423832314,0.6051897399955326,0.008589864985292985,0.6346149000856611,0.022944441825772325,0.9027629812558492,0.012362098031573825,1.8824666738510132,0.26549106058375915,0.0,0.0,0.5270597685230436,0.0,0.7037317101447338,0.24808297184824565,0.0,0.6218009973193105,0.08449795456464508,0.7683803329899758,0.25514601955127614,0.0,0.0,0.0,0.5933563426305513,0.0,0.47045589656049797,0.715021488245403,0.0,0.0006766147472282136,0.24394302789113267,0.8536944796752834,0.0,0.0,0.4765842796375869,0.0,0.654211984172367,0.6507135196654862,0.0,0.17705971408393234,0.11805539293880936,0.3332414434907852
5,0.09695879494150479,0.51639587548044,0.0012450907644557042,0.5944024874104394,0.0019408554711844773,0.860968416929245,0.0127737521711323,0.5701347053050995,0.0019076109061845474,0.8061743610435061,0.015163173329912953,0.7600758572419485,0.01433493938141813,0.5871198270055983,0.0014872871921397745,0.6676299571990967,0.0038036288797027537,0.7799015522003174,0.01071291733533144,0.9440333637926314,0.011669941437948082,0.9733969410260518,0.007925895673947202,0.5949912064605289,0.001606610462638653,0.6032234701845381,0.015043537832227432,0.6047072443697188,0.00145731894687439,0.7363582856125301,0.010424341512326565,0.5840041855971019,0.0016394692977579931,0.7808744960361057,0.012146360380575061,0.9723925385210249,0.012352826042721669,0.5460455179214477,0.0015843933823311495,0.5813755320178138,0.0038396218597578505,0.560950204398897,0.005582071010333796,0.5760631713602278,0.006015632068738341,0.553654815753301,0.0017694926445579362,0.5991181956397162,0.0014654325094953593,0.7396980338626438,0.006917289608261651,0.5235242949591743,0.0015576102770864964,0.661284480492274,0.01016271989275184,0.7216372397210863,0.0056084516561693614,0.5432868109809028,0.001366651272918615,0.624008916483985,0.00809781073540863,0.6662669069237179,0.021250728848907684,0.9432251930236817,0.010429328938739168,1.6677893280982972,0.2726536929646064,0.0,0.0,0.4610764254077643,0.0,0.7030531261109565,0.24519053008776623,0.0,0.6342421943525107,0.12007157753659034,0.6519327305560967,0.33048492509294863,0.0,0.10109160308738611,0.0,0.557282386150699,0.0,0.3364465103583196,0.7049014529235103,0.0,3.977408321529196e-06,0.4121633316812671,0.8499923463818779,0.0,0.0,0.446738219815672,0.0,0.6943924333595912,0.590537651903355,0.0,0.2574030005188342,0.11176201560483243,0.5161517365291033
6,0.07962324789000882,0.5183098322815365,0.00100546872902972,0.5989136305120256,0.0018548107731880413,0.8978972925080193,0.008452903055068519,0.5715718097156949,0.00137822963620743,0.9075379093488057,0.013852708258976538,0.7910932368702359,0.011307824524636897,0.5894674804475573,0.0013160984937308563,0.6825542787710825,0.003358240582100633,0.8025150974591573,0.008332612906168732,0.9796921021408505,0.010243640483046572,1.0123876207404667,0.007056831912551489,0.5958910346031189,0.0012888855844115218,0.664904738134808,0.008408733007187644,0.6048439178201888,0.0011924767025953366,0.766810139020284,0.008721341911910308,0.5858536216947767,0.001287882424528814,0.8037048326598273,0.009239561576396226,1.0569534844822355,0.009719608915555808,0.5484088295035892,0.0012708663494170954,0.5950656811396281,0.004113161417707387,0.5802704976664649,0.004440440628160205,0.6101677060127259,0.007130912675832709,0.5560452626811133,0.0014603437739424407,0.6004034393363529,0.0011821198412993303,0.7632787399821811,0.005331243249949895,0.5256103297074636,0.0012462207193796834,0.7221411049365998,0.01159455669629905,0.7424012382825216,0.004218428368524959,0.5443973945246803,0.0010961290241943466,0.641590361462699,0.0078321818391689,0.6971701032585568,0.02020240489186512,0.975780780447854,0.009506139174724619,1.3335312128067016,0.33263179620825867,0.0,0.0,0.7498402550351412,0.0,0.8055686719594558,0.27597427735165375,0.0,0.6794173509877073,0.24867646746037733,0.7645568241996352,0.4017286921011469,0.0,0.19926141380523338,0.0,0.6208167786834338,0.0,0.5960176566850033,0.7358229792351246,0.0,0.0004534832636905315,0.4114055048486767,0.9014344080686577,0.0,0.0,0.5781406117270937,0.0,0.8399073950900912,0.7405232193451209,0.0,0.4772514756870886,0.10860329911243823,0.508816714017506
7,0.06711400155391958,0.5198462691571978,0.0008441703982599493,0.6039204233222537,0.0018141370958700363,0.9294386797481113,0.007065617655300432,0.5732402602831522,0.001093735176578371,1.0021875613265567,0.011541671673249867,0.8169430434703827,0.009646149109014207,0.5913137164380815,0.0011235960610469597,0.6956830302874247,0.003064801206346601,0.8242098424169753,0.007075254482010173,1.0059589478704665,0.008990806004860335,1.0436190976036919,0.0065069467812362645,0.5967013167010413,0.0010765406432458097,0.6958986209498511,0.005549944721214059,0.6047579480542077,0.0010210060061783426,0.7896395299169753,0.008040850015822798,0.5875493499967787,0.0010344853359533267,0.8214301288127899,0.006490968654139174,1.1226253536012438,0.008039830182678998,0.550386882490582,0.0010541563653128428,0.6149976445568932,0.005085497409001821,0.5944768296347724,0.0033919834092052447,0.6535606688923306,0.00797495180223551,0.5579782247543335,0.0012225903176133418,0.6012807640764448,0.001011600012295983,0.7820468578073714,0.004649310956139945,0.5272750172350141,0.0010654152720235288,0.7972972843382093,0.011934769598560201,0.7580014341407352,0.0037238350784819987,0.5452372385395898,0.0009308937613645361,0.6577405432860056,0.007036752927686191,0.7240133947796292,0.019102403244728016,1.0056435141298505,0.007908970541838143,1.0724535286426544,0.3623167630320011,0.0,0.0,0.7309229527326628,0.0,0.8551479223209387,0.3405936464752112,0.0,0.6995364207144072,0.37238741687271143,0.7812842015061989,0.46768079304460564,0.0,0.30455528567323187,0.0,0.6428273954858399,0.0,0.593595097146127,0.7335134422506491,0.0,0.011967429211470967,0.4601478996795885,0.8759762501979178,0.0,0.0,0.7298666741078719,0.0,0.9042356802077796,0.7116650473395978,0.0,0.5689540130353669,0.14330921880252293,0.6659696302193333
8,0.05863088381787141,0.5211593369642894,0.0007333757633912481,0.6094861699475183,0.0018101109560423841,0.9564702325397068,0.0062331215038688645,0.574808582994673,0.0009444037083691607,1.0810064050886365,0.00953620584267709,0.8411886248323652,0.008403790126451188,0.5929757310284509,0.0010193419733291699,0.7070563468668196,0.002786184246522478,0.8450487302409277,0.006190701241656724,1.030689749452803,0.007713343332418137,1.0715311063660515,0.006592041222999493,0.597382069296307,0.0009678238802330775,0.7192527843846215,0.004430708697893553,0.6046019739574856,0.00088093068334274,0.808564853005939,0.007203493105609798,0.5891148984432221,0.000883983901520777,0.8393038120534685,0.005764908880357527,1.1745048496458266,0.007322167129152351,0.5521756701999241,0.000906236853916198,0.6461638589700063,0.00686253667032967,0.6056689156426324,0.0029814425881745086,0.7045829647117191,0.008381804922181699,0.5596766160594092,0.0010614374400271724,0.6018534051047431,0.0009056225942913442,0.7992133809460534,0.004119352071494278,0.5285999642478095,0.0009580329552085863,0.8754869719346364,0.010949929462124903,0.7713029046853384,0.003674948224539144,0.5458560016420152,0.0008396146476217028,0.6723032302326626,0.0064755624367131125,0.7489726033475664,0.01951712787979179,1.0281443940268622,0.008006394031043682,1.0062928915023803,0.346212118494864,0.0,0.0,0.742880930608097,0.0,0.8235676686277886,0.31289048795597624,0.0,0.6099726290612358,0.3281586440520011,0.8278305256248937,0.4355075821255331,0.0,0.3292895959738304,0.0,0.6364849888468416,0.0,0.5962860542928641,0.7453981168371518,0.0,0.12733626295889003,0.43658500210330153,0.9174464032735561,0.0,0.0,0.7403826507914816,0.0,0.8375060118292458,0.7197005349676855,0.0,0.10631555573775528,0.0902638020776724,0.7149843440898478
9,0.05053275500734647,0.5222708172268338,0.0006264960658477827,0.6150072601106432,0.0017953656717307038,0.9817097014851041,0.0053332940778798524,0.5761845780743493,0.000808201181805796,1.1424789349238078,0.00796166338906106,0.858698844909668,0.007471375468756176,0.5942768573760986,0.0008784089101633678,0.717329736550649,0.002674741698299638,0.8623688399791718,0.0051237084734667504,1.0514647934171888,0.006762405985500664,1.0966240737173292,0.005889628178233074,0.597877009709676,0.0008426117355055693,0.7351121087869008,0.0038482876895512973,0.6044772929615445,0.0007528657927953949,0.8267021689150068,0.006666420498448941,0.5905220190684001,0.0007386282771929271,0.8572853393024868,0.005422740163178079,1.2203241361512078,0.006684681411004729,0.553788826862971,0.000770116444133843,0.6877219339211782,0.007683285020498766,0.6154738379849328,0.002616753704690685,0.7607596966955397,0.008283141798650225,0.5611543158690134,0.0009132600163057861,0.602160859770245,0.0007962734140973124,0.8159224920802646,0.0035157870346059403,0.5296527047952017,0.0008424926594468869,0.9493520418802898,0.009366824177818166,0.7847248176733653,0.003287796413577679,0.546258110470242,0.000738375556991539,0.6859722872575124,0.0059735227091651825,0.77020612888866,0.017813411448150872,1.0505714098612466,0.006466485690584199,0.7507274687290192,0.3921623709421625,0.0,0.0,0.7804618545247981,0.0,0.9017794378112347,0.37147122300272145,0.0,0.6399847249527395,0.43847704403768206,0.8521708073161884,0.42017454214492495,0.0,0.37691141187615457,0.0,0.625591072256112,0.0,0.629160326331528,0.8355265042344378,0.0,0.6107716773636411,0.46335369776193314,0.9068430247243254,0.0,0.0,0.7163004588372661,0.0,0.9209193950331718,0.7176577026740005,0.0,0.4579210090483022,0.18362579034883567,0.7000941658692021
10,0.04389752044032017,0.5231965667671628,0.0005266043072980312,0.6210775540934669,0.0017895528302890144,1.0028393228848775,0.004659740383633309,0.5773212479220496,0.0006793371120390172,1.1947016265657213,0.006821566734773418,0.8776726835303836,0.005683499224121786,0.5953370134035746,0.0007947803646351935,0.7266045835283067,0.0022364519549430244,0.8773567193084293,0.0052770479478769835,1.0698984755410088,0.006733645983816435,1.1182585901684232,0.004854612598299153,0.5982906613085005,0.0007184221448066334,0.7501413020822737,0.0033088049101125862,0.6043618169095781,0.0006375456810928881,0.8408641914526621,0.00549604364981254,0.5917102144824133,0.0006221712356717843,0.871685035361184,0.004517422937270667,1.2601120723618402,0.006211904431175854,0.5551320023006863,0.0006480879713005076,0.7349644634458754,0.007292076148506668,0.6237774034341176,0.0023880270063980588,0.8170689046382904,0.007679426520028048,0.562353558672799,0.0007789386817926748,0.6022805949052175,0.0006941030332301226,0.8291180855698056,0.0032960229145828635,0.530485702223248,0.000726919358001194,1.0123556825849744,0.007875222278138002,0.7962376574675242,0.0028318173374928947,0.5465218921502432,0.000637964950227696,0.6965607861677806,0.005850811328531967,0.7908494147989485,0.015904897469509807,1.0682994061046176,0.006403367223942445,0.6406699359416962,0.39677095168969223,0.0,0.0,0.7278438351305409,0.0,0.9018007697786995,0.29390894146670193,0.0,0.6876642529822604,0.4404201912482515,0.8379650999436666,0.4334916257893503,0.0,0.3437093296008745,0.0,0.649177183252663,0.0,0.63105780655871,0.8276740886195896,0.0,0.6182524826634463,0.49271367101546915,0.9143616523561342,0.0,0.0,0.7573597683587983,0.0,0.9082322381424734,0.7708937436270182,0.0,0.5165120883890877,0.19364548195682973,0.7499862031895854
