epoch,train_loss,train_final_norm_0,train_loss_gd_norm_0,train_final_norm_1,train_loss_gd_norm_1,train_final_norm_2,train_loss_gd_norm_2,train_final_norm_3,train_loss_gd_norm_3,train_final_norm_4,train_loss_gd_norm_4,train_final_norm_5,train_loss_gd_norm_5,train_final_norm_6,train_loss_gd_norm_6,train_final_norm_7,train_loss_gd_norm_7,train_final_norm_8,train_loss_gd_norm_8,train_final_norm_9,train_loss_gd_norm_9,train_final_norm_10,train_loss_gd_norm_10,train_final_norm_11,train_loss_gd_norm_11,train_final_norm_12,train_loss_gd_norm_12,train_final_norm_13,train_loss_gd_norm_13,train_final_norm_14,train_loss_gd_norm_14,train_final_norm_15,train_loss_gd_norm_15,train_final_norm_16,train_loss_gd_norm_16,train_final_norm_17,train_loss_gd_norm_17,train_final_norm_18,train_loss_gd_norm_18,train_final_norm_19,train_loss_gd_norm_19,train_final_norm_20,train_loss_gd_norm_20,train_final_norm_21,train_loss_gd_norm_21,train_final_norm_22,train_loss_gd_norm_22,train_final_norm_23,train_loss_gd_norm_23,train_final_norm_24,train_loss_gd_norm_24,train_final_norm_25,train_loss_gd_norm_25,train_final_norm_26,train_loss_gd_norm_26,train_final_norm_27,train_loss_gd_norm_27,train_final_norm_28,train_loss_gd_norm_28,train_final_norm_29,train_loss_gd_norm_29,train_final_norm_30,train_loss_gd_norm_30,train_final_norm_31,train_loss_gd_norm_31,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,0.5704320556187368,0.5088830302049826,0.009041862452279899,0.592677442582099,0.011320344471771802,0.6406095230972374,0.05501639169569199,0.5639032328521812,0.013092256061589489,0.5550049635080191,0.022979159189572374,0.6358383134171203,0.07379494415043475,0.5809436335668459,0.012577374161292728,0.6117222119163681,0.009614989266393113,0.6073085587103288,0.014866865168397244,0.7289150593044994,0.06343167287471531,0.6388805272814991,0.04292637276064072,0.5910066811593024,0.012659176242548031,0.508241382928995,0.011766116753998366,0.6060573190123171,0.011924403343492975,0.5153733577047076,0.0197947722511714,0.575103549511878,0.01319474253066621,0.6428556861458244,0.02715952931852131,0.5760939311195206,0.016595345271935503,0.5333583138801239,0.018390365083098083,0.8814526016895587,0.07988899926767572,0.5261407710693695,0.010060895339248109,0.8805151277191037,0.14862751698755955,0.5468060826207255,0.012459270766127732,0.5865132920034639,0.013114136311092548,0.5746623277664185,0.021315014199609614,0.5164793277834798,0.013748021143908194,0.8439192385463924,0.12901891669729254,0.5981520106504251,0.01465702611072869,0.5321234962442419,0.013109771238005424,0.5700512069922227,0.019955494031719454,0.47619351744651794,0.02139826148881444,0.5876731459911053,0.027094830477426012,2.3699063777923586,0.09109033308880102,0.0,0.0,0.33320097851476266,0.0,4.744665809688829e-07,0.15746883760851402,0.0,0.0,0.00024775539364837014,0.2683893185652514,0.21779668610671865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20756410034486433,0.0,0.9172401115485771,0.0,0.0,0.006160711519983327,0.0,0.8038846392940483,0.0,0.0,0.0,0.0,0.0029370454786835907
2,0.2539236437488388,0.5197090657202752,0.0029336205033769647,0.592925046826457,0.0044355467575919495,0.7671681321584262,0.03887466359678861,0.5689991313022572,0.004262645617587962,0.554368529345963,0.017106462126741044,0.7476715733716776,0.0651819949437465,0.5924680357450968,0.003801098212364365,0.6185928268747015,0.0032930394511792686,0.6044630912634043,0.012640864040784456,0.8864226943843967,0.03473664122214029,0.8386137976751222,0.02397994032375269,0.5909723619838337,0.0038871316592321617,0.5177706381776831,0.004438056569587398,0.6073307080583258,0.003879262295623238,0.5542488936539535,0.021883291287020178,0.5803488951462966,0.004174824691490157,0.6879753110172985,0.027679645318210454,0.579490201158838,0.0045809971736641706,0.5352730646238222,0.004344686123818814,1.1097851467656565,0.019840405931553014,0.532998012317406,0.0036509710704334653,1.1709133635510456,0.0216728969410594,0.5544695114041422,0.004368805221619678,0.5918721805562029,0.003064420807257213,0.6304105068301107,0.022201227382398568,0.5271436984722431,0.00399905527368761,1.1393853543878911,0.03900741241299189,0.608094199018164,0.013464860850945115,0.535620839386196,0.003238814399362757,0.56302172600568,0.007035790039431099,0.4971836153622512,0.022565243949929436,0.6873641256447677,0.037793119361235215,2.2789762020111084,0.11437399958889886,0.0,0.0,0.2337005814141718,0.0,1.2537637976728648e-06,0.2910908546308769,0.0,0.0,0.00794688947020098,0.4633733743974117,0.08878024620967526,0.0,0.0,0.0,1.9256691737447894e-05,0.0,0.0,0.0,0.0,0.3288008946359503,0.0,0.9080232377630226,0.0,0.0,0.19220804532011487,0.0,0.8900407155440556,0.0014388021865503894,0.0,0.0,0.09744010237493594,0.15710373244226183
3,0.16720568126702046,0.525741423879351,0.0016980369544618732,0.5928177650158222,0.003047862357541837,0.8342069000988216,0.027014562634976355,0.5735047374452863,0.0021775322748798427,0.5621331006616026,0.016438223902586396,0.80081836273382,0.038083022711082146,0.5984245578011314,0.002063753430675306,0.6236014857396974,0.00408338856816824,0.6239507676480891,0.012547350017824671,0.9362967073262393,0.023650161348856412,0.9451599107993828,0.013681960957390922,0.5927559897139832,0.00241393551798435,0.526694138626476,0.004734309282087322,0.6091816824871105,0.002023110818629573,0.6680271638618721,0.02521736731312678,0.5849002927214235,0.0021729970819081416,0.7451684691093781,0.02657540969468735,0.5832697205491119,0.002996517679203752,0.5410621500277257,0.0022403677454689045,1.1762194057087323,0.016119506445477952,0.5370179696397467,0.002337796974333597,1.2408573981169815,0.018040106301758806,0.5584256105370574,0.002821590109206327,0.5963862112590245,0.0017343737494589372,0.7156130913849715,0.01671288273512171,0.5341277109397636,0.002177632122126582,1.2299580495436113,0.025695894281942765,0.6626128403695075,0.015027403951735123,0.5393173327812781,0.0019598298035766724,0.5677697665088779,0.005853107301415978,0.577398609984052,0.022134706030016417,0.8326890376897959,0.018823038218645276,2.081536626815796,0.1605607273958562,0.0,0.0,0.6756350270226026,0.0,0.00035981613817577415,0.191517878322283,0.0,0.0,0.025874220801470622,0.43755552595606095,0.09890179958564461,0.0,0.00032241842564286453,0.0,0.24068202288394352,0.0,0.18696734989463265,0.0,0.0,0.276593693589411,0.0,0.8967016834777809,0.0,0.0,0.29856504329960604,0.0,0.9222397394790462,0.3443153917233176,0.0,0.00034211633537539033,0.2197283246748037,0.32164122505760095
4,0.13140839109053978,0.5297836694088611,0.00133610349967257,0.5938576938031794,0.0026375946363659353,0.8925429883894029,0.02149402598881132,0.5764961773222619,0.0017555694256980831,0.5940799398736639,0.022592871260552944,0.8544623432578621,0.025179466109845665,0.602143142249558,0.0015458206583459217,0.6277868001015632,0.004495771284532416,0.6677574338493767,0.015401395871866863,0.9967444964817592,0.018011232781745903,1.0055976844095922,0.012566054152877449,0.5933985867343106,0.0020196071095447375,0.5389358119650202,0.007225562617499995,0.6110573279988635,0.0015707310342874664,0.7409262657165527,0.017565497557970357,0.5883412537993965,0.0016987669316202321,0.7998664955516438,0.020591255569073198,0.584474109686338,0.0025925197687184254,0.5447810233294309,0.0018185707606160296,1.2271083619568375,0.01439323583310777,0.5392591095232702,0.002506322162174671,1.3007001942330665,0.016478738247335038,0.5606590365315531,0.002097321433081691,0.5994186872964377,0.0013170827168633567,0.7773596041805142,0.011669698890278137,0.5387431022885082,0.0017117381743206592,1.2921553129678245,0.02378826900538835,0.7253290244511196,0.008870766848673696,0.5415899871469854,0.0015951916204437941,0.5741035558365204,0.005992729720854006,0.6432234710389442,0.019683073510180463,0.9012245339351695,0.016109612708972706,2.21164847612381,0.17541474693882547,0.0,0.0,0.46100664686532034,0.0,0.2463869312480281,0.1486576098006786,0.0,0.0,0.06460200454210475,0.7700769509879747,0.2360523918460994,0.0,0.0,0.0,0.2225691391976829,0.0,0.21830447983685924,0.0,0.0,0.25603155695679114,0.0,0.8657922208148786,0.0,0.0,0.3428324911801916,0.0,0.8342567259378153,0.3191983370665441,0.0,0.0,0.1876743502516554,0.4398300655097918
5,0.10667611384293535,0.5327934210117047,0.0010473129792384558,0.5950101902196695,0.0023020902510404915,0.9368318784367907,0.012984085431486204,0.5786035918927455,0.0014395698096480343,0.6332153330792437,0.02648160785979049,0.9017478751612233,0.017617035155686047,0.6046764582068056,0.0012250106665305793,0.6353372957680251,0.004138046145761529,0.7245008310118874,0.01586971864370363,1.0478501123386426,0.015953191898885992,1.049473361654596,0.010751009373772111,0.593985806454669,0.0016312165938031215,0.560563427406353,0.009872783937460773,0.6125371600245382,0.0012386566812203235,0.7635213300421998,0.01440189807972574,0.5909955160958427,0.001363220125702875,0.8350718702588763,0.013102968863037589,0.5852698330040816,0.0020562060616122414,0.5476812680999001,0.0013948276218098516,1.2789986775471613,0.01254980877082754,0.5412716269493103,0.0027838440523687545,1.3407371148958311,0.015354561560613277,0.5630210146799193,0.0015076467054793714,0.6018473951371162,0.0009663543957515855,0.819403676541297,0.008199837204621552,0.5420697049780207,0.0013927531404328624,1.3450981404755142,0.0231339086389558,0.755679034269773,0.006401986789449558,0.5434606029437139,0.0012778329776835392,0.5816406070531069,0.006764493390129736,0.6815552076140603,0.01980585137197932,0.9518954413277763,0.013582171258199346,2.0197734594345094,0.18870700737548707,0.0,0.0,0.6663206585111122,0.0,0.3742489296665214,0.2102375493597617,0.0,0.0,0.07561989907070674,0.6657413409311214,0.12492961570077654,0.0,0.0,0.0,0.24537377747402558,0.0,0.23424762494636955,0.0,0.0,0.3828498602156295,0.0,0.9019552437203217,0.0,0.0,0.3673211651035888,0.0,0.9047779079423949,0.4046681213110109,0.0,0.0,0.22954000011028447,0.25079254195196043
6,0.09581090513985235,0.5352348849013612,0.0009081644696250026,0.5967955320746035,0.002171268475569457,0.970080227642269,0.014656432850572925,0.5802598137121934,0.0013076741683967206,0.6785288040454571,0.030351728093452178,0.9343975415596595,0.016651427398875845,0.6067345116164659,0.0010757773518459974,0.6490909843654423,0.005069038306188944,0.7670777852718647,0.013427794368548707,1.0900221945165278,0.015474814839742996,1.0803130786497515,0.00997962562270094,0.5948096742996802,0.0013707202032802032,0.6027945339024722,0.014577197902426533,0.6137489375177321,0.001103170576523273,0.780105003288814,0.011778233902897317,0.5931861400604248,0.0012240140164107248,0.8632391219610697,0.015037504546753653,0.5863252249392834,0.0016932578131832838,0.5501672573141999,0.0012040307088422456,1.3137436738381019,0.013075739467659822,0.5436575786098019,0.0033246875429720425,1.369773445548592,0.01593760251333671,0.5653980813183628,0.0012456553484118738,0.6037864075912224,0.0008230178267055365,0.8551514181461963,0.007184129456508454,0.5447948640519447,0.001227933872851881,1.3854065714301644,0.02176873703169954,0.777369900064154,0.005646633829890781,0.545160493352911,0.0011215523281262593,0.5931560757395985,0.007774791118668412,0.7028049053726616,0.021435960735818677,0.9900761986826803,0.012098015861708548,2.5820823907852173,0.2065132632547087,0.0,0.0,0.17783881757673897,0.0,0.4992648481264891,0.20055352887168237,0.0,0.0,0.21047553024363844,0.7496132441712,0.20784609354788036,0.0,0.14723411507680823,0.0,0.43024163191658227,0.0,0.12456003570003298,0.0,0.0,0.4272890108673453,0.0,0.9025870273301384,0.0,0.0,0.5272834419799348,0.0,0.9208405958016084,0.38526768602073613,0.0,0.0,0.19373376031648523,0.5037950566033766
7,0.08211102651861998,0.5371749584491436,0.0007473953835190284,0.5989388784209451,0.0020626747045553403,0.9989728456015116,0.012395905865520074,0.5816552842056358,0.001111328293848271,0.7151620525580186,0.03270006412384356,0.9561396968233716,0.014509955162673697,0.6077812268183782,0.0009711873752786522,0.6726286182036767,0.005457718731902007,0.7954205457980816,0.012299749854399444,1.1201672632615645,0.01760169204099329,1.1040529510477086,0.01009268007256541,0.5958367651635474,0.0010406472637051983,0.6601266061866676,0.014034664450254251,0.6146989209311349,0.0009542902769101272,0.7983860497946268,0.010233181559450024,0.5949587586161854,0.0010298636468807952,0.8888023286075383,0.011415053371360505,0.5878288686930478,0.0012374794363955055,0.5521971701265691,0.0009856815907239383,1.3475390725083403,0.012259208525602635,0.5470422611131773,0.0035479285512477732,1.39682693533845,0.014138065634172532,0.5674531047160809,0.000973753269395924,0.6052017893110003,0.0007095583999186632,0.8784286098165827,0.0064617353222834375,0.5471297050570394,0.0009900403134192207,1.4176809342352898,0.020833091679858147,0.7951983082425463,0.004962362391249901,0.5466132157451504,0.0009446078588403147,0.6141409461314862,0.008558384774784957,0.7145532448213179,0.021122939562281735,1.0175232559770018,0.011344997404184152,1.7701183676719665,0.23328072685040482,0.0,0.0,0.5034467674084366,0.0,0.7069717657538672,0.20571822339345913,0.0,0.09730288015220889,0.2558333380625212,0.7072925109383494,0.26480137426470207,0.0,0.16789806875008456,0.0,0.4110721806332248,0.0,0.3453926863284343,0.0,0.0,0.28980465591474264,0.0,0.9221024885989175,0.0,0.0,0.5438229180220235,0.0,0.9266683869652248,0.3343573684176485,0.0,0.004946524077397123,0.22141563284585625,0.5561354886858559
8,0.065611906513408,0.5387199298366085,0.0005743026179786014,0.6014710108002463,0.0018968337271771916,1.0236424548285348,0.006910497139740203,0.5827336337540175,0.0008026640201793411,0.7861748671793676,0.028516849848329202,0.9774221155669663,0.010663441681702222,0.6084559867670248,0.0008161169111250214,0.7008917154846611,0.005030358409775155,0.8152495196887425,0.01070710048744721,1.1509322307922027,0.011233244244787064,1.1241193525083772,0.008286683446635584,0.5967507211716621,0.0007611448424970628,0.6960395613869468,0.010031133847935433,0.6153965546534612,0.0007371595445994779,0.812225246822441,0.009939244134699578,0.5963992194814997,0.0007639730401633941,0.9097193472988003,0.007670432592711442,0.5893271676786653,0.0008956072740077686,0.5538982893084432,0.0007164343637618963,1.3741469317740136,0.010909717330443007,0.5513940879276821,0.003434859737523596,1.4257868174668198,0.013530387177265115,0.5691672052655902,0.0007043841533531732,0.6063273712828919,0.0005423377041262319,0.8994800612166688,0.0052034965355542825,0.5490884355136326,0.0007228758326823731,1.4447579043252128,0.01881239202467131,0.8117634090748462,0.003601803476308155,0.547724784730555,0.0007457379565144387,0.6396833009772248,0.008768336741243499,0.7200711592213138,0.021034130197182133,1.043260409281804,0.010592916489138708,1.9344810962677002,0.23548145830615122,0.0,0.0,0.670111621999843,0.0,0.5888029696247988,0.18225581797751825,0.0,0.4311330978889359,0.1860110814270327,0.6703519976316195,0.2237496682634935,0.0,0.2266620640261625,0.0,0.4462444227648882,0.0,0.3510050263608281,0.0,0.0,0.29581608656545805,0.0,0.8919869893958043,0.0,0.0,0.3747154128489538,0.0,0.9124956427656269,0.438777501491096,0.0,0.009542586775874308,0.25930991963074074,0.37643475835816365
9,0.059715968853497246,0.5396381557642759,0.0004673988381170432,0.604441327053112,0.0017928850627888075,1.0420198375052148,0.005402950129911795,0.5834073548788553,0.0006247813011273988,0.8223557662177872,0.023155972928289775,0.9916610115177029,0.009127667602305147,0.6085988374856802,0.0006900895820293514,0.7221522298487988,0.004130064603197132,0.8336572660194649,0.008488959538146526,1.172576462829506,0.009697942761704326,1.140656522342137,0.007040159135243272,0.5971159404450721,0.0006083033241428803,0.7247538003292713,0.006916937911448038,0.6157371611385555,0.0005834872765942467,0.8222064873674414,0.008594848972919223,0.5972475750105721,0.0006036114166388391,0.926582137961964,0.006445012289447362,0.5901827130998883,0.0007183592971849286,0.5549821198641599,0.0005685341954461534,1.3966571590402623,0.010467133008885188,0.5574270827429635,0.003431812536411479,1.4464471602177882,0.01577550949590219,0.5701757734948463,0.00056236650306056,0.6069149132613297,0.0004374640053496338,0.9157846170467335,0.004359186330175662,0.5503002621315338,0.000578566373275992,1.469649029302073,0.019920408899721864,0.8244768230469672,0.00325297380178389,0.54835504424441,0.0006038042754101168,0.658586982187334,0.00849065742491243,0.7409058560381879,0.02105609159711953,1.0599900497185004,0.0096636803112003,1.6631892919540405,0.2624730034772268,0.0,0.0,0.4781674590296582,0.0,0.6966095731874271,0.1979213746000269,0.0,0.3828127223336023,0.37646816155599866,0.8217326035641133,0.24068573302238588,0.0,0.06363294099836163,0.0,0.5615614603675928,0.0,0.23919631281523382,0.0,0.0,0.2992143798500734,0.0,0.9254048564249763,0.0,0.0,0.5784066325495648,0.0,0.92818497047064,0.4710843296191688,0.0,0.19009014867131743,0.2877933566293636,0.6601690955817542
10,0.05454588036697645,0.5404603422343076,0.00038282866084405763,0.6079658361581656,0.0017252582708081987,1.0607291577936528,0.005026755193094877,0.5840311770910745,0.0005070585105056455,0.8951230599330022,0.018975912606098003,1.0068587778688787,0.008281325387952666,0.6086644517196403,0.0006465288456388657,0.7393222955557016,0.0033114719240424726,0.8488469281039395,0.008228380394239839,1.1947882699442434,0.0095950568140904,1.1567013709099738,0.006562057452066545,0.5974894755489224,0.0005159154160147798,0.7419392453445183,0.006245951541791578,0.6160495628367414,0.0004811256376842221,0.8337846398353577,0.0075212861449652155,0.5980142433564741,0.0004918300214090518,0.9430267286824656,0.0059800283998701275,0.5909767458727072,0.0006009613320162356,0.5559763672587635,0.0004657256700978666,1.4164056345656677,0.00993356616543299,0.5642842473564568,0.0035250946245499078,1.465696781546205,0.013109226604913371,0.571091489477472,0.0004765994772941877,0.6074275590561249,0.000373172992392658,0.9305759570100806,0.0035533451802701086,0.5513978554652288,0.00047354183670204994,1.4893345963823927,0.018828755922635998,0.8366973144667489,0.0028113829244470613,0.5489208180825789,0.0004916490449961582,0.6762005064513658,0.007541999167117935,0.7520166046016818,0.019185365295385594,1.0760789821436116,0.009320349133174335,1.7059999704360962,0.2759086611724898,0.0,0.0,0.5462102247135155,0.0,0.7853932645977708,0.20915053213480644,0.0,0.44902824901146826,0.3932377156171819,0.7633489857534146,0.09894597433857023,0.0,0.35328746742940964,0.0,0.541881293685577,0.0,0.37208622175191336,0.0,0.0,0.47039723931781036,0.0,0.8980744211577922,0.0,0.0,0.4015049911967988,0.0,0.9124794968357547,0.5236492559978166,0.0,0.19822889510747732,0.2994944988692405,0.6126784300033576
