epoch,train_loss,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,0.04159884457732295,1.6632660031318665,0.025833610682148102,0.0,0.0,0.0038751334933788658,0.0,0.00012022840895149875,0.0004467884025216811,0.0,0.03806721744804871,0.03580397330835899,0.0,0.00013886477768721456,0.0,0.015641246984285432,0.0,0.1033233434948742,0.0,0.07723229393325763,0.0018767805749606552,0.0,0.1152768954544359,0.0,0.0,0.0,0.0,0.1855754349573298,0.0,0.02197939996876539,0.12255900607477785,0.0,0.0006769243601675151,0.10408201018693793,0.0
2,0.01511977439500637,1.6408545255661011,0.04847440346763492,0.0,0.0002717391378189983,0.0024734531079780727,0.0,2.3107540900252473e-05,3.818400050196865e-05,0.0,0.16418295778468256,0.035978382218446486,0.0,0.00011124979059763595,0.0,0.10264995066296159,0.0,0.17274714600720265,0.0,0.0703693692318351,0.0018917067319840092,0.0,0.12815913281330926,0.3563454557868384,0.0,0.0,0.0,0.1479171075592254,0.0,0.011801982451882622,0.18125100661476817,0.0,0.01260375727220774,0.16236522225117667,0.0
3,0.00799935298030275,1.6440922260284423,0.04778456664517571,0.0,0.290871893114515,0.0012581893720959986,0.0,2.804347867630558e-05,9.22598419461262e-06,0.0,0.14346563733971884,0.02862032939103592,0.0,6.55874793809596e-05,0.0,0.06782311233502628,0.0,0.19890141813804468,0.0,0.07035602934454244,0.003515770417151361,0.0,0.11414237146845471,0.22233779986949384,0.0,0.0,0.0,0.11497608662136331,0.0,0.006416507442358119,0.1454902266142692,0.0,0.028913243816531643,0.09191466041876956,0.0
4,0.005321795118276726,1.6527464985847473,0.04812810402261984,0.0,0.11847111821214014,0.006921815279593303,0.0,7.907293209406793e-06,1.4145632916753826e-05,3.405994551697697e-05,0.1896393566021873,0.03674983057475594,0.0,2.2235629787503404e-05,0.0,0.07762489044261893,0.0,0.22132890903933614,0.0,0.0916481441178191,0.0029372590441430957,0.0,0.12282804618022855,0.22802674093521355,0.0,0.0,0.0,0.14636448513028083,0.0,0.004502072688067291,0.20569222494082254,0.0,0.020317243412320097,0.06696884362287751,0.0
5,0.0040175619453273635,1.6389681696891785,0.05232235255606622,0.0,0.40260937338853553,0.003473609606967642,0.0,1.1721966139223781e-05,8.372268390362593e-06,6.063140289789493e-05,0.20398292491849243,0.0354159038204889,0.0,8.25160648239175e-05,0.0,0.07604776544954085,0.0,0.2101841312576945,0.0,0.0954231063995101,0.00479539821910103,0.0,0.11850850526912364,0.13824050227550047,0.0,0.0,0.0,0.10562089701942949,0.0,0.0040740407842532805,0.15943708910630602,0.0,0.041576557821865104,0.07476223475505861,0.0
6,0.0031220390420447996,1.6585052490234375,0.05208445348439121,0.0,0.3493271808501817,0.0019478753689087416,0.0,1.1654239509750981e-05,0.0,1.574332089858835e-05,0.21738761910783327,0.04564164912653481,0.0,3.980825193504821e-05,0.0,0.08671754981899576,0.0,0.21364931947715812,0.0,0.09258302745738027,0.0037519242550767577,0.0,0.11718375043333373,0.15238034907104656,0.0,0.0,0.0,0.11085079661574297,0.0,0.005651980373203876,0.1644598130054527,0.0,0.04463558248530229,0.06046688824202366,0.0
7,0.0027488506985009534,1.66843341588974,0.04913743626384333,0.0,0.35834222663770454,0.006270914257242033,0.0,1.5480171372916205e-05,0.0,3.9991353225247666e-05,0.2457010165521453,0.04317796917512016,0.0,5.843173722180756e-05,0.0,0.08421803211236671,0.0,0.20392488307039613,0.0,0.10049769148790902,0.005535899798720948,0.0,0.09827435752444169,0.09886741664442569,0.0,0.0,0.0,0.05758531836160955,0.0,0.003508814221430357,0.16936714012788592,0.0,0.03729036463398674,0.05972201257578179,0.0
8,0.002266618242144462,1.6734721899032592,0.05166577158984183,0.0,0.34541589312002297,0.002876994323992189,0.0,2.3243048634720794e-05,0.0,1.6936763475150805e-05,0.24976943583644165,0.04510480499534399,0.0,5.211255574573476e-05,0.0,0.0882361667478099,0.0,0.20737740987631909,0.0,0.0994241265625194,0.0039603286448527345,0.0,0.10228803727356026,0.1112066736029886,0.0,0.0,0.0,0.11201195410268046,0.0,0.0043501140455867275,0.18950573164204762,0.0,0.03461220123489568,0.05707252649802156,0.0
9,0.001955713487644731,1.6511344909667969,0.05120944678638889,0.0,0.3896466434231346,0.00552822019581054,0.0,2.278811829067163e-05,0.0,5.304736722268855e-05,0.22422378056990996,0.04646149626584684,2.5016260575628228e-06,5.479611364569496e-05,0.0,0.07524457835050055,0.0,0.22703026653457825,0.0,0.09392709360819591,0.005975075059523059,0.0,0.0849366779404153,0.08908945749459155,0.0,0.0,0.0,0.09681905441454247,0.0,0.005245596869986621,0.18414977021938223,0.0,0.05113723895515969,0.05915421403764996,0.0
10,0.0018636127025564457,1.6503034353256225,0.05204695425375024,0.0,0.3769658515004669,0.0046622222678089935,0.0,1.85588516888871e-05,2.4579687352418565e-06,4.523882686718895e-05,0.23215739804856161,0.04695355613960247,0.0,7.456600153274697e-05,0.0,0.08182956971652285,0.0,0.23438104668815685,0.0,0.10426995971390643,0.004008350758376538,0.0,0.0940648382203932,0.0982639879489702,0.0,0.0,0.0,0.09672125349138172,0.0,0.004969661609421615,0.18002826992734705,0.0,0.04776362856890144,0.05832211987136611,0.0
