epoch,train_loss,val_loss,val_mIOU,val_iou_Animal,val_iou_Archway,val_iou_Bicyclist,val_iou_Bridge,val_iou_Building,val_iou_Car,val_iou_CartLuggagePram,val_iou_Child,val_iou_Column_Pole,val_iou_Fence,val_iou_LaneMkgsDriv,val_iou_LaneMkgsNonDriv,val_iou_Misc_Text,val_iou_MotorcycleScooter,val_iou_OtherMoving,val_iou_ParkingBlock,val_iou_Pedestrian,val_iou_Road,val_iou_RoadShoulder,val_iou_Sidewalk,val_iou_SignSymbol,val_iou_Sky,val_iou_SUVPickupTruck,val_iou_TrafficCone,val_iou_TrafficLight,val_iou_Train,val_iou_Tree,val_iou_Truck_Bus,val_iou_Tunnel,val_iou_VegetationMisc,val_iou_Void,val_iou_Wall
1,1.2224677938681383,3.98142671585083,0.06795010870377509,0.0,0.0,0.15328206185431753,0.0,0.05703701052035474,0.0,0.0,0.0,0.0,0.08238262660367612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48517704499965963,0.0,0.26643166148959985,0.0,0.7547505850246339,0.0,0.0,0.0,0.0,0.37534248802856135,0.0,0.0,0.0,0.0,0.0
2,0.6917423556794177,1.4635644793510436,0.12617417114439558,0.0,0.0,0.1811929467008216,0.0,0.5201831414940847,0.04866211222348775,0.0,0.0,0.0,0.360523229756991,0.09439240794455249,0.0,0.0,0.0,0.0,0.0,0.0,0.6852803259069458,0.0,0.3842767778177168,0.0,0.9074169602359049,0.0,0.0,0.0,0.0,0.7669316240180456,0.0,0.0,0.0,0.0,0.08871395052210865
3,0.5661189490622216,1.2882307708263396,0.14828320518628285,0.0,0.0,0.24737552676098207,0.0,0.5758383730310678,0.08938779220927386,0.0,0.0,0.0,0.25482160681526117,0.48496299058142434,0.0,0.0,0.0,0.0013481429909628078,0.0,6.092607648441527e-05,0.8034560337889916,0.0,0.5032726366930728,0.0,0.8831902826176625,0.0,0.0,0.0,0.0,0.602131011218973,0.0,0.0,0.0,0.00034734377852007676,0.2988698993983748
4,0.4595990023770175,0.4641952306032181,0.20626561462908044,0.0,0.0,0.5428611258025572,0.0,0.8655458026762453,0.19091790258976768,0.0,0.0,0.0,0.5852793584006655,0.5327940422251453,0.0,0.0,0.0,0.0,0.0,0.009046049696253514,0.8712834009618071,0.0,0.7812385365212097,0.0,0.8934958630582404,0.0,0.0,0.10604212982350794,0.0,0.8663420284115586,0.0,0.0,0.0,0.0005340865743461186,0.35511934138926954
5,0.3976505546124427,0.6387280225753784,0.19223627351187828,0.0,0.0,0.4061012210359081,0.0,0.8053162073923028,0.13477715230759035,0.0,0.0,0.00014756071719969853,0.5008558349800846,0.5303569870002123,0.0,0.0,0.0,0.03904517543175717,0.0,0.11379264478229276,0.7852756106835996,0.0,0.6757876388791424,0.0,0.9305497012165201,0.0,0.0,0.03599624502765565,0.0,0.9038197922937956,0.0,0.0,0.0,0.0061290049885680846,0.28360997564347545
6,0.3596229621997246,0.7657462865114212,0.19861915509462388,0.0,0.0,0.4231837197163041,0.0,0.8140976553796792,0.16116788115456301,0.0,0.0,0.03250102694978861,0.6770459562958454,0.49326727030109935,0.0,0.0,0.0,0.08609921688701604,0.0,0.11375004182982604,0.7705732277724983,0.0,0.35500942324404894,0.0,0.9402719517627223,0.0,0.0,0.13793868151792696,0.0,0.9105034844059899,0.014248038552806468,0.0,0.0,0.02397099855381147,0.4021843887040387
7,0.31724904428471573,0.3235874444246292,0.24754494749577943,0.0,0.0,0.6262080382270286,0.0,0.9158128581942198,0.3020164009576939,0.0,0.0,0.027788231624384728,0.7155543431415381,0.5921831017495015,0.0,0.0,0.0,0.1980884874105026,0.0,0.15861902882605078,0.9090780952303048,0.0,0.8246684880276446,0.0,0.9405032955117953,0.0,0.0,0.22059377089374702,0.0,0.9015265602592908,0.05105832081356774,0.0,0.0,0.06073284380727845,0.4770064551903929
8,0.2914841962712152,0.5458871603012085,0.24341318528289796,0.0,0.0,0.4438896089281646,0.0,0.8356707775323347,0.24244754705955657,0.0,0.0,0.026989964183532993,0.7403041566335943,0.61302483357278,0.0,0.021401539721528286,0.0,0.2894501592827089,0.0,0.13664985885309178,0.8564065430275267,0.0,0.7416786305391282,0.0,0.9369241382129443,0.0,0.0,0.3322440202570921,0.0,0.9023746122234195,0.07629542819019756,0.0,0.0,0.09455827071478981,0.4989118401203463
9,0.2698615384953363,0.5418890118598938,0.2536188587245451,0.0,0.0,0.6651127060739588,0.0,0.8715874745249431,0.22931815127646388,0.0,0.0,0.0736940677316528,0.7347856196858953,0.6205449394301669,0.0,0.03148858105733174,0.0,0.2822260469348035,0.0,0.33114017614459373,0.8045227307263266,0.0,0.4882888534924709,0.0,0.9318595036407427,0.0,0.0,0.4247353220726877,0.0,0.9132512651934619,0.1245442886544472,0.0,0.0,0.11570871452256921,0.47299503802292764
10,0.2667093373589463,0.32320157140493394,0.2850900429380775,0.0,0.0,0.7720839809525128,0.0,0.907810802215911,0.3693443912801852,0.0,0.0,0.058300476408836434,0.7581080363213839,0.5991939267175951,0.0,0.02738120297745557,0.0,0.34369362745649534,0.0,0.37272285343608325,0.8802848792252851,0.0,0.7320478216831515,0.0,0.9311104059377066,0.0,0.0,0.5015821611391641,0.0,0.9129101555789626,0.21055089647576297,0.0,0.0,0.16886846964325658,0.5768872865687309
