ex/mon,0.7,0.8,0.9,0.91,0.92,0.93
ce_b8,0.2581,0.3424,0.3392,0.3467,0.3339,0.316
baseline_batch_b8,0.4449,0.4541,0.4572,0.4501,0.4459,0.45299999999999996
baseline_global_b8,0.4505,0.4521,0.4506,0.4561,0.4596,0.456
baseline_single_b8,0.0,0.0,0.0,0.0,0.0,0.0
test_batch_b8,0.3482,0.365,0.3927,0.3631,0.3905,0.3836
test_global_b8,0.34700000000000003,0.3621,0.373,0.3886,0.3924,0.3765
test_single_b8,0.3448,0.354,0.3963,0.3936,0.3938,0.3923
