ex/mon,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99
wuzhou_focal,0.3237,0.3284,0.3338,0.3472,0.3495,0.3545,0.3323,0.3684,0.3986,0.4065,0.4085,0.4085,0.4184,0.4148,0.4067,0.4037,0.4129,0.3312,0.3045
wuzhou_focal_baseline_global,0.4177,0.4128,0.4184,0.4167,0.4166,0.4238,0.4277,0.4322,0.4397,0.4446,0.4351,0.4415,0.444,0.4362,0.4357,0.4317,0.3993,0.4103,0.3583
wuzhou_focal_baseline_iter,0.4054,0.3921,0.4179,0.4048,0.4116,0.3901,0.4008,0.4178,0.3201,0.3842,0.3468,0.3636,0.3749,0.3794,0.3914,0.3627,0.3979,0.3045,0.3077
wuzhou_focal_weight_global,0.3479,0.3674,0.3644,0.3646,0.3641,0.37,0.3745,0.3764,0.3989,0.4147,0.4229,0.4253,0.397,0.412,0.4331,0.4172,0.4256,0.4121,0.3909
wuzhou_focal_weight_iter,0.3645,0.3624,0.3658,0.3688,0.3476,0.3598,0.3681,0.3782,0.4001,0.4176,0.4216,0.4254,0.4183,0.4204,0.4232,0.4261,0.4002,0.4206,0.3162
